,total,NM,NR,XM,XR,NM_XM,NR_XR
Tbc1d25,5,1,0,4,0,5,0
Suv39h1,3,2,0,1,0,3,0
Glod5,3,1,0,2,0,3,0
Gpr143,2,1,0,1,0,2,0
Frmpd4,8,1,0,7,0,8,0
Ofd1,4,1,0,2,1,3,1
Asb11,3,1,0,2,0,3,0
Eif1ax,1,1,0,0,0,1,0
Tbl1x,3,1,0,2,0,3,0
Mageb3,1,1,0,0,0,1,0
Hdlbpl1,2,1,0,1,0,2,0
RGD1561230,3,1,0,2,0,3,0
H2ab3,1,1,0,0,0,1,0
Mmgt1,1,1,0,0,0,1,0
Dusp21,1,1,0,0,0,1,0
Hapstr1,2,1,0,1,0,2,0
Pmm2,4,1,0,3,0,4,0
Rbfox1,50,1,0,49,0,50,0
Eef2kmt,5,1,0,2,2,3,2
Ppl,1,1,0,0,0,1,0
Ubn1,2,1,0,1,0,2,0
Glis2,3,1,0,2,0,3,0
Zscan10,2,1,0,1,0,2,0
Bicdl2,1,1,0,0,0,1,0
Prss32,2,1,0,1,0,2,0
Prss22,1,1,0,0,0,1,0
Syngr3,1,1,0,0,0,1,0
Rnf151,2,1,0,1,0,2,0
Spsb3,11,1,0,10,0,11,0
Sox8,1,1,0,0,0,1,0
Capn15,8,1,0,7,0,8,0
Pgap6,4,1,0,2,1,3,1
Cpeb4,6,1,0,5,0,6,0
Ranbp17,11,1,0,6,4,7,4
Nipal4,1,1,0,0,0,1,0
Cyfip2,1,1,0,0,0,1,0
Jade2,10,1,0,9,0,10,0
C10h5orf15,1,1,0,0,0,1,0
Fstl4,6,2,0,4,0,6,0
Aff4,4,1,0,3,0,4,0
Septin8,13,2,0,11,0,13,0
Rapgef6,14,1,0,12,1,13,1
Zfp39,1,1,0,0,0,1,0
Atpaf2,8,1,0,6,1,7,1
Slc5a10,1,1,0,0,0,1,0
Zfp287,5,1,0,3,1,4,1
Ccdc42,1,1,0,0,0,1,0
Ctc1,3,1,0,2,0,3,0
Mpdu1,3,1,0,2,0,3,0
Tnk1,4,1,0,3,0,4,0
Neurl4,7,2,0,4,1,6,1
Alox12e,1,1,0,0,0,1,0
Tm4sf5,1,1,0,0,0,1,0
Spag7,2,1,0,1,0,2,0
Traf4,1,1,0,0,0,1,0
Ankfy1,3,1,0,2,0,3,0
Sgsm2,5,1,0,4,0,5,0
Hic1,4,2,0,2,0,4,0
Scarf1,1,1,0,0,0,1,0
Rab11fip4,5,1,0,4,0,5,0
Ssh2,4,1,0,3,0,4,0
Abhd15,1,1,0,0,0,1,0
Rhot1,7,1,0,6,0,7,0
Rad51d,5,1,0,4,0,5,0
Fndc8,1,1,0,0,0,1,0
Slfn2,2,1,0,1,0,2,0
Tbx4,5,1,0,4,0,5,0
Epx,1,1,0,0,0,1,0
Sgca,7,3,0,2,2,5,2
Dlx4,1,1,0,0,0,1,0
Hoxb13,1,1,0,0,0,1,0
Hoxb3,6,1,0,5,0,6,0
Tbx21,1,1,0,0,0,1,0
Osbpl7,5,1,0,2,2,3,2
Plxdc1,1,1,0,0,0,1,0
Ikzf3,2,1,0,1,0,2,0
Msl1,2,1,0,1,0,2,0
Odad4,3,1,0,2,0,3,0
Kat2a,4,1,0,3,0,4,0
Ezh1,4,1,0,3,0,4,0
Arl4d,22,1,0,21,0,22,0
Nags,1,1,0,0,0,1,0
Hexim2,13,1,0,12,0,13,0
Wnt9b,2,1,0,1,0,2,0
Cyb561,5,1,0,4,0,5,0
Dcaf7,1,1,0,0,0,1,0
Map3k3,2,1,0,1,0,2,0
Ddx42,4,1,0,3,0,4,0
Polg2,3,1,0,2,0,3,0
Smurf2,4,1,0,3,0,4,0
Cog1,3,1,0,1,1,2,1
Cdc42ep4,6,1,0,5,0,6,0
Fads6,5,1,0,4,0,5,0
Caskin2,3,1,0,2,0,3,0
Evpl,1,1,0,0,0,1,0
Rhbdf2,4,2,0,2,0,4,0
Mgat5b,2,1,0,1,0,2,0
Usp36,4,1,0,3,0,4,0
Engase,7,1,0,5,1,6,1
Cbx2,5,1,0,1,3,2,3
Fscn2,4,1,0,3,0,4,0
Sirt7,3,1,0,2,0,3,0
Cd7,2,1,0,1,0,2,0
Foxk2,2,2,0,0,0,2,0
Rab40b,1,1,0,0,0,1,0
Fn3krp,1,1,0,0,0,1,0
Slc7a4,1,1,0,0,0,1,0
Klhl22,5,1,0,4,0,5,0
Dgcr6,5,1,0,4,0,5,0
Dvl3,4,1,0,3,0,4,0
Etv5,2,1,0,1,0,2,0
Rtp2,2,1,0,1,0,2,0
Bcl6,3,1,0,2,0,3,0
Cpn2,2,1,0,1,0,2,0
Ubxn7,1,1,0,0,0,1,0
Slc51a,1,1,0,0,0,1,0
Muc20,3,2,0,1,0,3,0
Osbpl11,6,1,0,5,0,6,0
Iqcb1,10,1,0,8,1,9,1
Ift57,1,1,0,0,0,1,0
Hoxd10,1,1,0,0,0,1,0
Cep97,5,1,0,4,0,5,0
Zbtb11,7,1,0,1,5,2,5
Adgrg7,1,1,0,0,0,1,0
Col8a1,5,1,0,4,0,5,0
Arl13b,4,1,0,3,0,4,0
Fam3b,1,1,0,0,0,1,0
Ripk4,2,1,0,1,0,2,0
Zbtb21,18,2,0,16,0,18,0
Ets2,2,1,0,1,0,2,0
Sim2,2,1,0,1,0,2,0
Cbr3,1,1,0,0,0,1,0
Il10rb,8,1,0,7,0,8,0
Cldn17,1,1,0,0,0,1,0
Bach1,4,1,0,3,0,4,0
Usp25,5,1,0,4,0,5,0
Pcp2,2,1,0,1,0,2,0
Cers4,2,1,0,1,0,2,0
Rnf6,4,1,0,3,0,4,0
Zkscan5,2,1,0,1,0,2,0
Daglb,4,1,0,3,0,4,0
Zfp316,5,1,0,4,0,5,0
Rnf216,7,1,0,6,0,7,0
Tnrc18,11,1,0,10,0,11,0
Ttyh3,4,1,0,3,0,4,0
Mrm2,2,1,0,1,0,2,0
Cox19,1,1,0,0,0,1,0
Znf846,3,1,0,2,0,3,0
Zfp68,3,2,0,1,0,3,0
Cops6,1,1,0,0,0,1,0
Fbxo24,5,1,0,3,1,4,1
Agfg2,5,2,0,3,0,5,0
Nyap1,5,1,0,4,0,5,0
Gigyf1,6,1,0,5,0,6,0
Zan,14,1,0,8,5,9,5
Cldn15,2,1,0,1,0,2,0
Auts2,10,1,0,9,0,10,0
Tyw1,1,1,0,0,0,1,0
Pitpnm2,20,1,0,19,0,20,0
Kntc1,4,1,0,3,0,4,0
Pptc7,1,1,0,0,0,1,0
Anapc7,5,1,0,4,0,5,0
Rnft2,5,1,0,4,0,5,0
Fbxw8,1,1,0,0,0,1,0
Rfc5,1,1,0,0,0,1,0
Sirt4,14,1,0,2,11,3,11
Hps4,11,1,0,9,1,10,1
Ep400,24,1,0,23,0,24,0
Galnt9,5,2,0,3,0,5,0
Pole,13,1,0,4,8,5,8
Usp30,8,1,0,7,0,8,0
Tmem119,2,1,0,1,0,2,0
Sart3,4,1,0,3,0,4,0
Dtx2,3,1,0,2,0,3,0
Baz2a,12,1,0,11,0,12,0
Mmp19,3,1,0,2,0,3,0
Asf1b,2,1,0,1,0,2,0
Misp3,3,1,0,2,0,3,0
Dcaf15,1,1,0,0,0,1,0
Zswim4,2,1,0,1,0,2,0
Klf1,2,1,0,1,0,2,0
Rtbdn,3,1,0,2,0,3,0
Tnpo2,10,1,0,9,0,10,0
Serpinb11,5,1,0,4,0,5,0
Serpinb13,2,1,0,1,0,2,0
Gli2,2,1,0,1,0,2,0
Tfcp2l1,2,1,0,1,0,2,0
Ccnt2,8,1,0,7,0,8,0
Slc26a9,4,1,0,3,0,4,0
Elk4,7,4,0,0,3,4,3
Rbbp5,5,1,0,4,0,5,0
Ppp1r15b,1,1,0,0,0,1,0
Kdm5b,2,1,0,1,0,2,0
Ppp1r12b,15,1,0,12,2,13,2
Lmod1,2,1,0,1,0,2,0
Ipo9,6,1,0,5,0,6,0
Crb1,1,1,0,0,0,1,0
Ro60,1,1,0,0,0,1,0
Tpr,2,1,0,1,0,2,0
Fam20b,8,1,0,7,0,8,0
Tnn,1,1,0,0,0,1,0
Rabgap1l,21,2,0,19,0,21,0
Zbtb37,8,1,0,6,1,7,1
Klhl20,3,1,0,1,1,2,1
Pogk,4,1,0,3,0,4,0
Olfml2b,2,1,0,1,0,2,0
Atf6,4,1,0,3,0,4,0
Igsf9,7,1,0,6,0,7,0
Exo1,3,1,0,2,0,3,0
Kctd3,2,1,0,1,0,2,0
Prox1,7,1,0,6,0,7,0
Cd34,2,2,0,0,0,2,0
Fbxo28,1,1,0,0,0,1,0
Lrrc8b,6,1,0,5,0,6,0
Abcg3l3,4,1,0,3,0,4,0
Aff1,4,1,0,3,0,4,0
Septin11,13,1,0,9,3,10,3
Thap6,2,1,0,1,0,2,0
Ppef2,3,1,0,2,0,3,0
Mthfd2l,3,1,0,2,0,3,0
Uba6,1,1,0,0,0,1,0
Slain2,5,1,0,4,0,5,0
Guf1,3,1,0,2,0,3,0
Arap2,12,1,0,8,3,9,3
Med28,1,1,0,0,0,1,0
Lgi2,1,1,0,0,0,1,0
Anapc4,1,1,0,0,0,1,0
C1qtnf7,5,1,0,4,0,5,0
Stk32b,3,1,0,2,0,3,0
Sorcs2,5,1,0,4,0,5,0
Sh3tc1,12,1,0,11,0,12,0
Zfyve28,5,1,0,3,1,4,1
Fam53a,16,1,0,15,0,16,0
Depdc5,32,1,0,31,0,32,0
Eif4enif1,3,1,0,2,0,3,0
Patz1,8,3,2,3,0,6,2
Osbp2,50,1,0,41,8,42,8
C14h5orf52,1,1,0,0,0,1,0
Rnf215,4,1,0,3,0,4,0
Sf3a1,1,1,0,0,0,1,0
Ikzf1,15,1,0,14,0,15,0
Adcy1,1,1,0,0,0,1,0
B3gnt2,5,1,0,4,0,5,0
Pex13,3,1,0,2,0,3,0
Papolg,1,1,0,0,0,1,0
Pcgf3,1,1,0,0,0,1,0
Slc49a3,2,1,0,0,1,1,1
Vcl,2,1,0,1,0,2,0
Comtd1,1,1,0,0,0,1,0
Zfp503,1,1,0,0,0,1,0
Fezf2,3,1,0,2,0,3,0
Nkiras1,3,3,0,0,0,3,0
Kctd6,5,1,0,4,0,5,0
Wdhd1,4,1,0,2,1,3,1
Socs4,1,1,0,0,0,1,0
Fbxo34,11,1,0,10,0,11,0
Atg14,2,1,0,1,0,2,0
Peli2,2,1,0,1,0,2,0
Slc39a2,2,1,0,1,0,2,0
Supt16h,1,1,0,0,0,1,0
Sall2,2,1,0,1,0,2,0
Ngdn,3,1,0,2,0,3,0
Nfatc4,7,1,0,6,0,7,0
Ift88,12,1,0,7,4,8,4
Lats2,2,1,0,1,0,2,0
Wdfy2,6,2,0,4,0,6,0
Neil2,3,1,0,2,0,3,0
Zfp395,3,1,0,2,0,3,0
Pnma2,3,1,0,2,0,3,0
Cdca2,8,1,0,7,0,8,0
Slc39a14,7,1,0,6,0,7,0
Piwil2,4,1,0,3,0,4,0
Lgi3,2,1,0,1,0,2,0
Pcdh17,12,1,0,11,0,12,0
Pcdh20,1,1,0,0,0,1,0
Klf12,21,1,0,19,1,20,1
Acod1,5,1,0,4,0,5,0
Slitrk1,1,1,0,0,0,1,0
Slitrk5,5,1,0,4,0,5,0
Gpc5,5,1,0,4,0,5,0
Farp1,6,1,0,5,0,6,0
Flnb,3,1,0,2,0,3,0
Lsm5,2,1,0,1,0,2,0
Il17rb,2,2,0,0,0,2,0
Itih1,1,1,0,0,0,1,0
Bap1,3,1,0,2,0,3,0
Eaf1,1,1,0,0,0,1,0
Oxnad1,7,1,0,6,0,7,0
Ercc6,6,1,0,5,0,6,0
Arhgap22,10,1,0,9,0,10,0
Rgr,3,1,0,2,0,3,0
Med26,6,1,0,5,0,6,0
Abhd8,1,1,0,0,0,1,0
Arrdc2,2,1,0,1,0,2,0
Ell,2,1,0,1,0,2,0
Armc6,1,1,0,0,0,1,0
Cilp2,2,1,0,1,0,2,0
Gmip,4,1,0,3,0,4,0
Csgalnact1,10,1,0,9,0,10,0
Spock3,5,1,0,4,0,5,0
Mtmr7,6,1,0,5,0,6,0
Cnot7,11,1,0,10,0,11,0
Trmt9b,6,1,0,5,0,6,0
Prag1,4,1,0,3,0,4,0
Mfhas1,4,1,0,2,1,3,1
Mboat4,2,1,0,1,0,2,0
Gtf2e2,5,1,0,4,0,5,0
Unc5d,9,1,0,8,0,9,0
Plpbp,2,1,0,1,0,2,0
Htra4,1,1,0,0,0,1,0
Tubgcp3,3,1,0,2,0,3,0
Atp11a,10,3,0,7,0,10,0
Kbtbd11,5,1,0,4,0,5,0
Efnb2,2,1,0,1,0,2,0
Champ1,2,2,0,0,0,2,0
Irx4,1,1,0,0,0,1,0
Irx1,2,1,0,1,0,2,0
Tent4a,4,2,0,2,0,4,0
Mfsd14b,1,1,0,0,0,1,0
Dapk1,5,1,0,4,0,5,0
Dok3,3,1,0,2,0,3,0
Ror2,5,1,0,4,0,5,0
Susd3,2,1,0,1,0,2,0
Kdm1b,3,1,0,1,1,2,1
Mylip,3,1,0,2,0,3,0
Tfap2a,4,1,0,3,0,4,0
Slc35b3,28,1,0,20,7,21,7
Bloc1s5,3,1,0,2,0,3,0
Rreb1,3,1,0,2,0,3,0
Fam50b,2,1,0,1,0,2,0
Ripk1,6,1,0,5,0,6,0
Serpinb9d,1,1,0,0,0,1,0
Hist1h2bq,4,1,0,2,1,3,1
Slc17a2,14,1,0,12,1,13,1
Hist1h2an,2,1,0,1,0,2,0
Yae1,1,1,0,0,0,1,0
Arhgap12,5,1,0,4,0,5,0
Zfp438,5,1,0,4,0,5,0
Dip2c,11,2,0,9,0,11,0
Larp4b,18,1,0,16,1,17,1
Wdr37,5,2,0,3,0,5,0
Pitrm1,3,2,0,1,0,3,0
Sfmbt2,9,1,0,8,0,9,0
Camk1d,4,1,0,3,0,4,0
Mcm10,4,1,0,3,0,4,0
Nsun6,9,1,0,8,0,9,0
Bmi1,7,1,0,6,0,7,0
Mastl,4,1,0,3,0,4,0
Cd226,6,1,0,5,0,6,0
Neto1,11,1,0,9,1,10,1
Kcng2,6,1,0,5,0,6,0
Ark2n,4,1,0,3,0,4,0
Pex19,3,2,0,1,0,3,0
Me2,4,1,0,3,0,4,0
Mex3c,1,1,0,0,0,1,0
Zfp608,6,1,0,5,0,6,0
Sncaip,9,1,0,8,0,9,0
Zfp474,1,1,0,0,0,1,0
Zfp532,22,1,0,20,1,21,1
Napg,3,2,0,1,0,3,0
Pde6a,1,1,0,0,0,1,0
Tnfaip8,5,1,0,4,0,5,0
Dmxl1,5,1,0,4,0,5,0
Tcerg1,10,1,0,7,2,8,2
Jakmip2,7,1,0,6,0,7,0
Diaph1,2,2,0,0,0,2,0
Taf7,2,1,0,0,1,1,1
Psd2,5,1,0,3,1,4,1
Epb41l4a,6,1,0,5,0,6,0
Wdr33,8,1,0,7,0,8,0
Ammecr1l,8,1,0,4,3,5,3
Nol4,10,2,0,8,0,10,0
Dsc3,2,1,0,1,0,2,0
Zfp521,8,2,0,6,0,8,0
Cables1,5,2,0,3,0,5,0
Mib1,2,1,0,1,0,2,0
Elac1,2,1,0,1,0,2,0
Cdh5,3,1,0,2,0,3,0
Gins3,2,1,0,1,0,2,0
Csnk2a2,10,1,0,9,0,10,0
Adgrg5,19,1,0,15,3,16,3
Ogfod1,2,1,0,1,0,2,0
Rpgrip1l,16,1,0,12,3,13,3
Sall1,4,1,0,3,0,4,0
Tent4b,8,4,0,4,0,8,0
Neto2,2,1,0,1,0,2,0
Usp38,5,1,0,3,1,4,1
Smarca5,3,1,0,2,0,3,0
Rbmxl1,3,1,0,2,0,3,0
Gfod2,9,1,0,8,0,9,0
Thap11,1,1,0,0,0,1,0
Esrp2,4,1,0,3,0,4,0
Slc7a6,22,1,0,15,6,16,6
Nfat5,14,1,0,13,0,14,0
Psmd7,1,1,0,0,0,1,0
Chst4,2,1,0,1,0,2,0
Zfp612,10,1,0,9,0,10,0
Pdpr,3,1,0,2,0,3,0
Chst5,3,1,0,2,0,3,0
Cntnap4,3,1,0,2,0,3,0
Kcng4,5,1,0,4,0,5,0
6430548M08Rikl,5,1,0,4,0,5,0
Jph3,2,1,0,1,0,2,0
Snai3,8,1,0,7,0,8,0
Vps9d1,9,2,0,5,2,7,2
Ccsap,3,1,0,2,0,3,0
Taf5l1,4,1,0,3,0,4,0
Nrap,6,2,0,4,0,6,0
Nhlrc2,9,1,0,1,7,2,7
Hspa12a,4,1,0,3,0,4,0
Pdzd8,2,1,0,1,0,2,0
Rab11fip2,4,1,0,3,0,4,0
Fam204a,1,1,0,0,0,1,0
Clca1,1,1,0,0,0,1,0
Clca2,2,1,0,1,0,2,0
Slc2a12,3,1,0,2,0,3,0
Pdcd6,2,1,0,1,0,2,0
Nkd2,6,1,0,5,0,6,0
Map3k4,7,3,0,4,0,7,0
Kptn,1,1,0,0,0,1,0
Zfp541,7,1,0,6,0,7,0
Rgs17,3,1,0,2,0,3,0
Zbtb2,3,1,0,2,0,3,0
Kif13a,15,1,0,14,0,15,0
Dact2,8,1,0,7,0,8,0
Chd1,6,1,0,5,0,6,0
Fam120b,10,1,0,8,1,9,1
Zfp54,5,1,0,4,0,5,0
Zfp53,2,1,0,1,0,2,0
Zc3h12d,2,1,0,1,0,2,0
Shprh,3,1,0,2,0,3,0
Cnot3,1,1,0,0,0,1,0
Zfp954,2,1,0,1,0,2,0
Zim1,1,1,0,0,0,1,0
Kmt5c,1,1,0,0,0,1,0
Tmem150b,5,1,0,4,0,5,0
Zfp329,5,1,0,3,1,4,1
Zbtb45,3,1,0,2,0,3,0
Npas1,2,1,0,1,0,2,0
Strn4,5,2,0,2,1,4,1
Pnma8b,2,1,0,1,0,2,0
Ppp1r37,2,1,0,1,0,2,0
Irf2bp1,1,1,0,0,0,1,0
Zfp112,1,1,0,0,0,1,0
Pinlyp,2,1,0,1,0,2,0
Zfp575,4,1,0,3,0,4,0
Cic,16,2,0,14,0,16,0
Cxcl17,2,1,0,1,0,2,0
B3gnt8,3,1,0,2,0,3,0
Exosc5,2,1,0,1,0,2,0
B9d2,2,1,0,1,0,2,0
Cyp2s1,2,1,0,1,0,2,0
Dyrk1b,5,3,0,2,0,5,0
Supt5h,9,1,0,8,0,9,0
Samd4b,4,1,0,3,0,4,0
Zfp84,4,1,0,3,0,4,0
Clip3,2,1,0,1,0,2,0
Lrfn3,2,1,0,1,0,2,0
Cd22,9,1,0,7,1,8,1
Chst8,3,1,0,2,0,3,0
Rhpn2,1,1,0,0,0,1,0
Tshz3,1,1,0,0,0,1,0
Uri1,4,1,0,3,0,4,0
Klk12,2,1,0,1,0,2,0
Klk8,3,1,0,2,0,3,0
Acp4,15,2,0,7,6,9,6
Tead2,5,1,0,4,0,5,0
Tmem143,9,1,0,7,1,8,1
Heca,5,1,0,3,1,4,1
Hebp2,1,1,0,0,0,1,0
Tubgcp5,4,1,0,3,0,4,0
Cyfip1,7,1,0,6,0,7,0
Nipa2,13,1,0,12,0,13,0
Nipa1,3,1,0,2,0,3,0
Herc2,9,1,0,8,0,9,0
Il20ra,3,1,0,2,0,3,0
Slc35d3,1,1,0,0,0,1,0
Chd2,16,1,0,12,3,13,3
Rgma,1,1,0,0,0,1,0
Wdr73,1,1,0,0,0,1,0
Man2a2,7,1,0,6,0,7,0
Hddc3,2,1,0,1,0,2,0
Prc1,9,1,0,8,0,9,0
Arpin,1,1,0,0,0,1,0
Mesp1,1,1,0,0,0,1,0
Ap3b2,4,1,0,3,0,4,0
Adamtsl3,3,1,0,2,0,3,0
Efl1,1,1,0,0,0,1,0
Tyr,1,1,0,0,0,1,0
Uvrag,5,2,0,3,0,5,0
Chrdl2,4,1,0,3,0,4,0
Rnf121,5,1,0,4,0,5,0
Art1,3,1,0,2,0,3,0
Usp47,6,1,0,5,0,6,0
Ubqln3,4,1,0,3,0,4,0
Dchs1,3,1,0,2,0,3,0
Ipo7,1,1,0,0,0,1,0
Dennd5a,3,1,0,2,0,3,0
Usp31,3,1,0,2,0,3,0
Sez6l2,2,1,0,1,0,2,0
Zfp629,5,1,0,3,1,4,1
Zfp668,6,1,0,5,0,6,0
Inpp5f,6,1,0,5,0,6,0
Ikzf5,2,1,0,1,0,2,0
Fam53b,3,1,0,2,0,3,0
Edrf1,6,1,0,5,0,6,0
Nkx6-2,1,1,0,0,0,1,0
Tubgcp2,9,1,0,7,1,8,1
Scgb1c1,2,1,0,1,0,2,0
B4galnt4,1,1,0,0,0,1,0
Gatd1,2,1,0,1,0,2,0
Ano1,11,1,0,10,0,11,0
Lto1,8,1,0,7,0,8,0
Mrpl21,2,1,0,1,0,2,0
Tvp23b,11,1,0,2,8,3,8
Bbs1,3,1,0,2,0,3,0
Tmem151a,1,1,0,0,0,1,0
Ovol1,2,1,0,1,0,2,0
Tigd3,2,1,0,1,0,2,0
Znhit2,1,1,0,0,0,1,0
Taf6l,10,1,0,9,0,10,0
Ints5,1,1,0,0,0,1,0
Lrrc10b,1,1,0,0,0,1,0
Pnma5,1,1,0,0,0,1,0
Trex2,1,1,0,0,0,1,0
Plxna3,3,1,0,2,0,3,0
Pdcd1lg2,4,1,0,3,0,4,0
Ranbp6,2,1,0,1,0,2,0
Uhrf2,6,1,0,2,3,3,3
Cstf2t,1,1,0,0,0,1,0
Slitrk2,4,1,0,3,0,4,0
Chuk,3,1,0,2,0,3,0
Ankrd2,1,1,0,0,0,1,0
Sfrp5,1,1,0,0,0,1,0
Loxl4,3,1,0,2,0,3,0
Cnnm1,5,2,0,3,0,5,0
Nkx2-3,1,1,0,0,0,1,0
Entpd7,1,1,0,0,0,1,0
Cemip2,8,1,0,7,0,8,0
Dmrt2,4,1,0,3,0,4,0
Twnk,5,1,0,4,0,5,0
Fbxw4,16,1,0,8,7,9,7
Ldb1,4,1,0,3,0,4,0
Elovl3,1,1,0,0,0,1,0
Fbxl15,1,1,0,0,0,1,0
Pdcd11,3,1,0,1,1,2,1
Neurl1,6,2,0,4,0,6,0
Sh3pxd2a,4,2,0,2,0,4,0
Tnks2,4,1,0,3,0,4,0
Hectd2,10,1,0,6,3,7,3
Kif20b,6,1,0,5,0,6,0
Rbm20,9,1,0,8,0,9,0
Anks1a,12,2,0,9,1,11,1
Slc26a8,28,1,0,24,3,25,3
Brpf3,11,1,0,8,2,9,2
Cpne5,6,1,0,5,0,6,0
Fgd2,12,1,0,11,0,12,0
Tmprss3,5,1,0,4,0,5,0
Pofut2,4,1,0,1,2,2,2
Rhobtb1,13,1,0,12,0,13,0
Tmem26,3,1,0,1,1,2,1
Arid5b,7,1,0,6,0,7,0
Rtkn2,5,1,0,4,0,5,0
Ado,1,1,0,0,0,1,0
Rsph4a,1,1,0,0,0,1,0
Vgll2,3,1,0,2,0,3,0
Gopc,3,2,0,0,1,2,1
Gcc2,4,1,0,2,1,3,1
Cdk19,4,1,0,3,0,4,0
Sec63,3,1,0,2,0,3,0
Prdm1,3,1,0,2,0,3,0
Sim1,2,1,0,1,0,2,0
Tulp1,2,2,0,0,0,2,0
Rtn4ip1,4,1,0,3,0,4,0
Rhobtb3,3,1,0,2,0,3,0
Ap3b1,7,1,0,6,0,7,0
Utp15,3,1,0,2,0,3,0
Ptcd2,2,1,0,1,0,2,0
Ercc8,13,1,2,5,5,6,7
Depdc1b,3,1,0,2,0,3,0
Snx18,1,1,0,0,0,1,0
Slc45a2,1,1,0,0,0,1,0
C2h5orf22,4,1,0,3,0,4,0
Drosha,7,1,0,6,0,7,0
Cdh18,9,1,0,8,0,9,0
Trio,5,1,0,4,0,5,0
Sema5a,3,1,0,2,0,3,0
Car1,2,1,0,1,0,2,0
Zc2hc1a,2,1,0,1,0,2,0
Phc3,11,1,0,9,1,10,1
Hps3,6,1,0,3,2,4,2
Usp13,2,1,0,1,0,2,0
Ttc14,5,1,0,3,1,4,1
Plcxd3,1,1,0,0,0,1,0
Fbxo4,1,1,0,0,0,1,0
Slc7a11,5,1,0,4,0,5,0
Naa15,1,1,0,0,0,1,0
Maml3,1,1,0,0,0,1,0
Proser1,1,1,0,0,0,1,0
Gpr87,2,1,0,1,0,2,0
Dhx36,4,1,0,1,2,2,2
Tiparp,2,1,0,1,0,2,0
Mlf1,4,1,0,3,0,4,0
Ppm1l,3,1,0,2,0,3,0
Nmd3,6,1,0,5,0,6,0
Slitrk3,3,1,0,2,0,3,0
Rapgef2,11,1,0,10,0,11,0
C2h4orf46,1,1,0,0,0,1,0
Sprr3,2,1,0,1,0,2,0
Rab25,1,1,0,0,0,1,0
Ubqln4,5,1,0,4,0,5,0
Ash1l,10,1,0,7,2,8,2
Entrep3,36,1,0,35,0,36,0
Efna4,1,1,0,0,0,1,0
Pogz,8,1,0,7,0,8,0
Rfx5,2,2,0,0,0,2,0
Vps72,2,1,0,1,0,2,0
Scnm1,3,1,0,2,0,3,0
Otud7b,9,1,0,8,0,9,0
Hist2h3c2,1,1,0,0,0,1,0
Itga10,2,1,0,1,0,2,0
Prcc,1,1,0,0,0,1,0
Lrrc71,8,1,0,5,2,6,2
Fcrl2,3,1,0,2,0,3,0
Bcl9,3,1,0,2,0,3,0
Chd1l,10,1,0,7,2,8,2
Wdr3,1,1,0,0,0,1,0
Slc22a15,4,1,0,3,0,4,0
Olfml3,1,1,0,0,0,1,0
Ap4b1,9,1,0,8,0,9,0
Lrig2,4,1,0,3,0,4,0
Mov10,6,2,0,3,1,5,1
Cttnbp2nl,4,1,0,3,0,4,0
Inka2,2,1,0,1,0,2,0
Dennd2d,3,1,0,2,0,3,0
Gpr61,3,1,0,0,2,1,2
Fndc7,2,1,0,1,0,2,0
Cdc14a,6,2,0,4,0,6,0
Plppr5,6,1,0,5,0,6,0
Abca4,2,1,0,1,0,2,0
Bcar3,3,1,0,2,0,3,0
Tram1l1,1,1,0,0,0,1,0
Rrh,2,2,0,0,0,2,0
Mttp,1,1,0,0,0,1,0
Rap1gds1,7,2,0,5,0,7,0
Ifi44,4,1,0,3,0,4,0
Kif5c,3,1,0,2,0,3,0
Ccdc148,12,1,0,9,2,10,2
Osbpl6,23,1,0,22,0,23,0
Zfp385b,17,1,0,16,0,17,0
Itga4,3,1,0,2,0,3,0
Itprid2,4,1,0,3,0,4,0
Dusp19,5,1,0,4,0,5,0
Ctnnd1,17,1,0,16,0,17,0
Med19,1,1,0,0,0,1,0
Slc43a1,7,1,0,6,0,7,0
Slc43a3,9,1,0,8,0,9,0
Nup160,4,1,0,3,0,4,0
C1qtnf4,3,1,0,2,0,3,0
Arhgap1,13,1,0,12,0,13,0
Slc35c1,4,1,0,3,0,4,0
Tp53i11,6,3,0,3,0,6,0
Tspan18,4,1,0,3,0,4,0
Ext2,2,2,0,0,0,2,0
Ttc17,9,1,0,6,2,7,2
Lrrc4c,31,1,0,30,0,31,0
Traf6,3,1,0,2,0,3,0
Pamr1,2,1,0,1,0,2,0
Disp2,2,1,0,1,0,2,0
Dll4,2,1,0,1,0,2,0
Exd1,2,1,0,1,0,2,0
Nusap1,8,3,0,5,0,8,0
Ltk,1,1,0,0,0,1,0
Pla2g4b,9,1,0,8,0,9,0
Duoxa1,6,1,0,5,0,6,0
Sema6d,17,1,0,16,0,17,0
Sppl2a,2,1,0,1,0,2,0
Anapc1,4,1,0,3,0,4,0
Zc3h6,7,1,0,6,0,7,0
Stk35,3,1,0,2,0,3,0
Itpa,1,1,0,0,0,1,0
Slc4a11,3,1,0,1,1,2,1
Siglec1,6,1,0,5,0,6,0
Trmt6,4,1,0,2,1,3,1
Hao1,3,1,0,2,0,3,0
Pak5,4,1,0,3,0,4,0
Btbd3,2,1,0,1,0,2,0
Kif16b,15,1,0,13,1,14,1
Polr3f,2,1,0,1,0,2,0
Scp2d1,1,1,0,0,0,1,0
Rin2,13,1,0,12,0,13,0
Gzf1,6,1,0,5,0,6,0
Tpx2,12,1,0,11,0,12,0
