,total,NM,NR,XM,XR,NM_XM,NR_XR
fgf3.S,1,1,0,0,0,1,0
rag1.L,2,1,0,1,0,2,0
commd3.S,1,1,0,0,0,1,0
scamp5.1.L,4,1,0,3,0,4,0
aco2.L,1,1,0,0,0,1,0
selenow1.L,1,1,0,0,0,1,0
txnrd1.S,2,2,0,0,0,2,0
slc2a11.2.L,2,1,0,1,0,2,0
slc2a11l3.l,3,1,0,2,0,3,0
slc2a11.3.L,1,1,0,0,0,1,0
txnrd3.S,1,1,0,0,0,1,0
dio2.L,1,1,0,0,0,1,0
dio2.S,1,1,0,0,0,1,0
gpx2.S,1,1,0,0,0,1,0
gpx2.L,1,1,0,0,0,1,0
selenow2.L,1,1,0,0,0,1,0
selenow2.S,1,1,0,0,0,1,0
aqp4.S,2,2,0,0,0,2,0
mdh1.L,2,2,0,0,0,2,0
mapk10.L,6,3,0,3,0,6,0
oprk1.L,2,2,0,0,0,2,0
oprk1.S,2,2,0,0,0,2,0
oprl1.S,2,2,0,0,0,2,0
ago1.L,2,1,0,1,0,2,0
ago1.S,1,1,0,0,0,1,0
mpz.L,3,2,0,1,0,3,0
myo5a.L,2,1,0,1,0,2,0
prkag2.L,5,1,0,4,0,5,0
smc3.S,2,1,0,1,0,2,0
pafah1b1.S,1,1,0,0,0,1,0
tcn2.S,1,1,0,0,0,1,0
rps17.S,1,1,0,0,0,1,0
ap5s1.L,13,1,0,12,0,13,0
apoe.L,1,1,0,0,0,1,0
bloc1s3.l,2,1,0,1,0,2,0
hoxb9.L,1,1,0,0,0,1,0
tra2b.L,1,1,0,0,0,1,0
LOC108718493,2,1,0,1,0,2,0
psmc3.L,1,1,0,0,0,1,0
erf.L,1,1,0,0,0,1,0
nthl1.L,1,1,0,0,0,1,0
LOC113939961,1,1,0,0,0,1,0
rab5d.L,2,1,0,1,0,2,0
mrps7.S,1,1,0,0,0,1,0
syngr4.L,3,1,0,2,0,3,0
mgmt.L,2,1,0,1,0,2,0
atp2b1.L,8,1,0,7,0,8,0
prkaca.L,5,1,0,4,0,5,0
lsm2.S,1,1,0,0,0,1,0
jade3.S,11,1,0,10,0,11,0
palm2akap2.S,9,3,0,6,0,9,0
XB5953480.L,2,1,0,1,0,2,0
XB5953480.S,1,1,0,0,0,1,0
sod1.L,1,1,0,0,0,1,0
sod1.S,1,1,0,0,0,1,0
il17rd.S,3,1,0,2,0,3,0
ncl.L,2,1,0,1,0,2,0
grid2ip.S,3,1,0,2,0,3,0
grid2ip.L,5,1,0,4,0,5,0
akap7.2.L,2,1,0,1,0,2,0
slc35b3.L,4,1,0,3,0,4,0
taf3.S,3,1,0,2,0,3,0
LOC116435291,3,1,0,2,0,3,0
ino80d.L,1,1,0,0,0,1,0
tomm20.L,1,1,0,0,0,1,0
terc.S,1,0,1,0,0,0,1
LOC100335115,1,0,1,0,0,0,1
mgu6-77,1,0,1,0,0,0,1
snord31,1,0,1,0,0,0,1
snord30,1,0,1,0,0,0,1
snord29,1,0,1,0,0,0,1
snord28,1,0,1,0,0,0,1
snord27,1,0,1,0,0,0,1
snord26,1,0,1,0,0,0,1
snord25,1,0,1,0,0,0,1
y-alpha,1,0,1,0,0,0,1
rny5,1,0,1,0,0,0,1
rny4,1,0,1,0,0,0,1
rnu2,1,0,1,0,0,0,1
rn7sk,1,0,1,0,0,0,1
adnp2.S,2,0,0,2,0,2,0
rbfa.S,1,0,0,1,0,1,0
slc66a2.1.S,3,0,0,3,0,3,0
crygdl.25.L,1,0,0,1,0,1,0
kcng2.S,2,0,0,2,0,2,0
nfatc1.S,4,0,0,4,0,4,0
LOC108695212,1,0,0,1,0,1,0
LOC108695215,1,0,0,1,0,1,0
galr1.S,1,0,0,1,0,1,0
crygdl.28.L,1,0,0,1,0,1,0
znf407.S,2,0,0,2,0,2,0
dipk1c.S,1,0,0,1,0,1,0
cyb5a.S,1,0,0,1,0,1,0
fbxo15.S,4,0,0,4,0,4,0
timm21.S,1,0,0,1,0,1,0
neto1.S,1,0,0,1,0,1,0
socs6.S,7,0,0,7,0,7,0
rttn.S,3,0,0,3,0,3,0
crygdl.32.L,1,0,0,1,0,1,0
dsel.S,1,0,0,1,0,1,0
cdh19.S,2,0,0,2,0,2,0
LOC108695235,2,0,0,2,0,2,0
mc5r.S,1,0,0,1,0,1,0
fam210a.S,2,0,0,2,0,2,0
ldlrad4.S,7,0,0,7,0,7,0
LOC108695242,4,0,0,4,0,4,0
lyrm4.S,1,0,0,1,0,1,0
LOC108695247,19,0,0,19,0,19,0
rab12.S,1,0,0,1,0,1,0
mtcl1.S,3,0,0,3,0,3,0
apcdd1.S,1,0,0,1,0,1,0
LOC108695252,1,0,0,1,0,1,0
rab31.S,1,0,0,1,0,1,0
serpinb1.S,1,0,0,1,0,1,0
prss57.L,1,0,0,1,0,1,0
mettl4.S,2,0,0,2,0,2,0
mc4r.S,1,0,0,1,0,1,0
adcyap1.S,2,0,0,2,0,2,0
colec12.S,2,0,0,2,0,2,0
rock1.S,1,0,0,1,0,1,0
mib1.S,2,0,0,2,0,2,0
cables1.S,2,0,0,2,0,2,0
ttc39c.S,2,0,0,2,0,2,0
ss18.S,3,0,0,3,0,3,0
taf4b.S,2,0,0,2,0,2,0
cdh2.S,1,0,0,1,0,1,0
LOC108695274,1,0,0,1,0,1,0
dsg2.S,1,0,0,1,0,1,0
ttr.S,2,0,0,2,0,2,0
b4galt6.S,2,0,0,2,0,2,0
rnf125.S,2,0,0,2,0,2,0
mep1b.S,1,0,0,1,0,1,0
klhl14.S,1,0,0,1,0,1,0
asxl3.S,2,0,0,2,0,2,0
nol4.S,1,0,0,1,0,1,0
lrrc30.S,1,0,0,1,0,1,0
LOC108695289,5,0,0,5,0,5,0
rb1cc1.S,2,0,0,2,0,2,0
atp6v1h.S,1,0,0,1,0,1,0
rgs20.S,4,0,0,4,0,4,0
lypla1.S,1,0,0,1,0,1,0
LOC108695294,2,0,0,2,0,2,0
xkr4.S,2,0,0,2,0,2,0
tgs1.S,7,0,0,6,1,6,1
tmem68.S,4,0,0,4,0,4,0
lyn.S,3,0,0,3,0,3,0
plag1.S,4,0,0,4,0,4,0
fam110b.S,5,0,0,5,0,5,0
cyp7a1.S,1,0,0,1,0,1,0
LOC108695306,1,0,0,1,0,1,0
LOC108695307,2,0,0,2,0,2,0
LOC108695308,1,0,0,1,0,1,0
ca8.S,1,0,0,1,0,1,0
LOC108695312,1,0,0,1,0,1,0
penk.S,1,0,0,1,0,1,0
chd7.S,4,0,0,4,0,4,0
yjefn3.L,1,0,0,1,0,1,0
clvs1.S,3,0,0,3,0,3,0
bhlhe22.S,1,0,0,1,0,1,0
dnajc5b.S,1,0,0,1,0,1,0
LOC108695321,1,0,0,1,0,1,0
pde7a.S,3,0,0,3,0,3,0
trim55.S,1,0,0,1,0,1,0
hapln4.L,1,0,0,1,0,1,0
mybl1.S,4,0,0,4,0,4,0
vcpip1.S,1,0,0,1,0,1,0
sgk3.S,4,0,0,4,0,4,0
LOC108695329,2,0,0,2,0,2,0
c8orf34.S,4,0,0,4,0,4,0
sulf1.S,6,0,0,6,0,6,0
slco5a1.S,1,0,0,1,0,1,0
LOC108695335,1,0,0,1,0,1,0
prdm14.S,1,0,0,1,0,1,0
xkr9.S,2,0,0,2,0,2,0
eya1.S,6,0,0,6,0,6,0
msc.S,2,0,0,2,0,2,0
trpa1.S,1,0,0,1,0,1,0
LOC108695344,1,0,0,1,0,1,0
LOC108695345,1,0,0,1,0,1,0
LOC108695346,1,0,0,1,0,1,0
ube2w.S,3,0,0,3,0,3,0
LOC108695349,1,0,0,1,0,1,0
tmem70.S,1,0,0,1,0,1,0
LOC108695351,2,0,0,2,0,2,0
necab1.S,1,0,0,1,0,1,0
crispld1.S,1,0,0,1,0,1,0
LOC108695355,2,0,0,2,0,2,0
pkia.S,1,0,0,1,0,1,0
abra.S,1,0,0,1,0,1,0
zbtb10.S,1,0,0,1,0,1,0
pag1.S,6,0,0,6,0,6,0
XB5993457.S,1,0,0,1,0,1,0
chmp4c.S,1,0,0,1,0,1,0
snx16.S,1,0,0,1,0,1,0
slc30a8.S,1,0,0,1,0,1,0
LOC108695367,2,0,0,2,0,2,0
ralyl.S,5,0,0,5,0,5,0
e2f5.S,1,0,0,1,0,1,0
rbis.S,1,0,0,1,0,1,0
pskh2.S,1,0,0,1,0,1,0
wwp1.S,10,0,0,9,1,9,1
cpne3.S,1,0,0,1,0,1,0
mmp16.S,2,0,0,2,0,2,0
ripk2.S,2,0,0,2,0,2,0
osgin2.S,1,0,0,1,0,1,0
LOC108695376,4,0,0,4,0,4,0
tmem64.S,2,0,0,1,1,1,1
pip4p2.S,2,0,0,2,0,2,0
LOC108695382,4,0,0,4,0,4,0
tmem67.S,1,0,0,1,0,1,0
gem.S,1,0,0,1,0,1,0
LOC108695387,1,0,0,1,0,1,0
virma.S,1,0,0,1,0,1,0
esrp1.S,4,0,0,3,1,3,1
spag1.S,2,0,0,2,0,2,0
rnf19a.S,1,0,0,1,0,1,0
ankrd46.S,4,0,0,4,0,4,0
LOC108695395,1,0,0,1,0,1,0
LOC108695396,1,0,0,1,0,1,0
rida.S,1,0,0,1,0,1,0
grp5l.S,2,0,0,2,0,2,0
laptm4b.S,1,0,0,1,0,1,0
plekhf2.S,1,0,0,1,0,1,0
dpy19l4.S,4,0,0,4,0,4,0
LOC108695404,2,0,0,2,0,2,0
grhl2.S,3,0,0,3,0,3,0
ncald.S,3,0,0,3,0,3,0
LOC108695407,1,0,0,1,0,1,0
ubr5.S,8,0,0,8,0,8,0
atp6v1c1.S,3,0,0,3,0,3,0
baalc.S,1,0,0,1,0,1,0
cthrc1.S,1,0,0,1,0,1,0
dcaf13.S,1,0,0,1,0,1,0
lrp12.S,1,0,0,1,0,1,0
tmem74.S,1,0,0,1,0,1,0
eny2.S,1,0,0,1,0,1,0
samd12.S,3,0,0,3,0,3,0
colec10.S,1,0,0,1,0,1,0
ccn3.S,1,0,0,1,0,1,0
taf2.S,2,0,0,2,0,2,0
deptor.S,1,0,0,1,0,1,0
col14a1.S,2,0,0,2,0,2,0
sntb1.S,1,0,0,1,0,1,0
LOC108695431,3,0,0,3,0,3,0
LOC108695428,1,0,0,1,0,1,0
fam83a.S,1,0,0,1,0,1,0
zhx1.S,1,0,0,1,0,1,0
fbxo32.S,1,0,0,1,0,1,0
anxa13.S,1,0,0,1,0,1,0
fam91a1.S,5,0,0,5,0,5,0
ndufb9.S,1,0,0,1,0,1,0
mtss1.1.S,11,0,0,11,0,11,0
cat2.S,2,0,0,2,0,2,0
washc5.S,4,0,0,4,0,4,0
trib1.S,1,0,0,1,0,1,0
LOC108695445,2,0,0,2,0,2,0
cyrib.S,4,0,0,4,0,4,0
LOC108695447,1,0,0,1,0,1,0
adcy8.S,4,0,0,4,0,4,0
phf20l1.S,7,0,0,6,1,6,1
sqle.S,1,0,0,1,0,1,0
st3gal1.S,3,0,0,3,0,3,0
khdrbs3.S,3,0,0,1,2,1,2
chrac1.S,1,0,0,1,0,1,0
LOC108695459,4,0,0,4,0,4,0
slc45a4.S,2,0,0,2,0,2,0
muc22.S,1,0,0,1,0,1,0
mafa.S,1,0,0,1,0,1,0
psca.S,1,0,0,1,0,1,0
pycr3.S,2,0,0,2,0,2,0
naprt.S,1,0,0,1,0,1,0
LOC108695473,1,0,0,1,0,1,0
gpt.S,5,0,0,5,0,5,0
mroh1.S,3,0,0,3,0,3,0
scx.S,1,0,0,1,0,1,0
cfap20.S,1,0,0,1,0,1,0
LOC108695481,2,0,0,2,0,2,0
plec.S,12,0,0,12,0,12,0
kcnv2.L,1,0,0,1,0,1,0
c8orf82.S,1,0,0,1,0,1,0
fam83h.S,3,0,0,3,0,3,0
eppk1.S,1,0,0,1,0,1,0
scrt2.S,1,0,0,1,0,1,0
LOC108695493,1,0,0,1,0,1,0
parp10.S,2,0,0,2,0,2,0
LOC108695498,1,0,0,1,0,1,0
znf605.S,2,0,0,2,0,2,0
zbed6cl.S,1,0,0,1,0,1,0
LOC108695506,4,0,0,4,0,4,0
chpf2.S,1,0,0,1,0,1,0
LOC108695507,1,0,0,1,0,1,0
jrk.S,3,0,0,3,0,3,0
XB22065617.S,1,0,0,1,0,1,0
znf665l.S,2,0,0,2,0,2,0
LOC108695514,1,0,0,1,0,1,0
tsnare1l.S,3,0,0,3,0,3,0
LOC108695521,2,0,0,2,0,2,0
LOC108695525,7,0,0,7,0,7,0
LOC108695524,1,0,0,1,0,1,0
abcf2.S,2,0,0,2,0,2,0
LOC108695528,1,0,0,1,0,1,0
LOC100137715,2,0,0,2,0,2,0
LOC108695530,1,0,0,1,0,1,0
LOC108695532,3,0,0,3,0,3,0
LOC108695533,1,0,0,1,0,1,0
LOC108695535,2,0,0,1,1,1,1
LOC108695536,2,0,0,2,0,2,0
LOC108695538,10,0,0,10,0,10,0
LOC108695539,2,0,0,2,0,2,0
LOC108695541,1,0,0,1,0,1,0
LOC108695543,1,0,0,1,0,1,0
LOC108695550,1,0,0,1,0,1,0
LOC108695551,2,0,0,2,0,2,0
LOC108695555,1,0,0,1,0,1,0
LOC108695557,1,0,0,1,0,1,0
LOC108695558,1,0,0,1,0,1,0
LOC108695561,1,0,0,1,0,1,0
LOC108695562,1,0,0,1,0,1,0
LOC108695564,3,0,0,3,0,3,0
LOC108695568,2,0,0,2,0,2,0
XB22065625.S,1,0,0,1,0,1,0
LOC108695571,3,0,0,3,0,3,0
LOC108695575,1,0,0,1,0,1,0
LOC108695576,1,0,0,1,0,1,0
LOC108695577,1,0,0,1,0,1,0
LOC108695579,1,0,0,1,0,1,0
psmb11.L,1,0,0,1,0,1,0
aoc1.S,1,0,0,1,0,1,0
LOC108695592,5,0,0,5,0,5,0
impa2.S,1,0,0,1,0,1,0
myom1.S,5,0,0,5,0,5,0
zbtb14.S,2,0,0,2,0,2,0
myl12b.S,5,0,0,5,0,5,0
sgpl1.L,1,0,0,1,0,1,0
LOC108695616,1,0,0,1,0,1,0
dpysl4.L,3,0,0,3,0,3,0
cpt1al.L,6,0,0,6,0,6,0
LOC108695628,1,0,0,1,0,1,0
LOC108695629,1,0,0,1,0,1,0
LOC108695630,1,0,0,1,0,1,0
LOC108695633,1,0,0,1,0,1,0
LOC108695634,1,0,0,1,0,1,0
LOC108695637,1,0,0,1,0,1,0
LOC108695640,1,0,0,1,0,1,0
LOC108695641,1,0,0,1,0,1,0
LOC108695642,1,0,0,1,0,1,0
LOC108695643,1,0,0,1,0,1,0
LOC108695644,1,0,0,1,0,1,0
LOC108695646,1,0,0,1,0,1,0
LOC108695647,1,0,0,1,0,1,0
LOC108695648,1,0,0,1,0,1,0
LOC108695650,1,0,0,1,0,1,0
LOC108695651,1,0,0,1,0,1,0
slc6a4l.L,1,0,0,1,0,1,0
LOC108695653,1,0,0,1,0,1,0
LOC108695654,1,0,0,1,0,1,0
LOC108695656,1,0,0,1,0,1,0
LOC108695657,1,0,0,1,0,1,0
LOC108695658,1,0,0,1,0,1,0
mpzl2.L,2,0,0,2,0,2,0
mms19.L,1,0,0,1,0,1,0
cuedc2.L,3,0,0,3,0,3,0
ccndx.L,1,0,0,1,0,1,0
nectin1.L,5,0,0,5,0,5,0
vamp1.L,2,0,0,1,1,1,1
rad9b.L,4,0,0,4,0,4,0
LOC108695674,1,0,0,1,0,1,0
minar2.L,1,0,0,1,0,1,0
LOC108695678,3,0,0,3,0,3,0
slc35a3.2.L,7,0,0,7,0,7,0
naip.L,2,0,0,2,0,2,0
clcn1.L,1,0,0,1,0,1,0
LOC108695692,1,0,0,1,0,1,0
hspa12a.L,1,0,0,1,0,1,0
LOC108695708,1,0,0,1,0,1,0
LOC108695717,1,0,0,1,0,1,0
LOC108695718,1,0,0,1,0,1,0
LOC108695720,1,0,0,1,0,1,0
LOC108695721,1,0,0,1,0,1,0
LOC108695722,1,0,0,1,0,1,0
LOC108695723,1,0,0,1,0,1,0
LOC108695725,1,0,0,1,0,1,0
LOC108695726,1,0,0,1,0,1,0
LOC108695727,1,0,0,1,0,1,0
LOC108695724,1,0,0,1,0,1,0
LOC108695729,1,0,0,1,0,1,0
LOC108695730,1,0,0,1,0,1,0
LOC108695731,1,0,0,1,0,1,0
LOC108695732,1,0,0,1,0,1,0
LOC108695733,1,0,0,1,0,1,0
LOC108695734,1,0,0,1,0,1,0
LOC108695736,1,0,0,1,0,1,0
LOC108695738,1,0,0,1,0,1,0
LOC108695741,1,0,0,1,0,1,0
LOC108695744,1,0,0,1,0,1,0
LOC108695749,1,0,0,1,0,1,0
LOC108695751,1,0,0,1,0,1,0
LOC108695752,1,0,0,1,0,1,0
LOC108695756,4,0,0,4,0,4,0
LOC108695758,1,0,0,1,0,1,0
LOC108695759,1,0,0,1,0,1,0
LOC108695762,1,0,0,1,0,1,0
loxl4.L,1,0,0,1,0,1,0
abcc2.L,1,0,0,1,0,1,0
LOC108695770,1,0,0,1,0,1,0
LOC108695772,1,0,0,1,0,1,0
LOC108695777,2,0,0,2,0,2,0
LOC108695784,1,0,0,1,0,1,0
ndnfl2.L,2,0,0,2,0,2,0
LOC108695786,1,0,0,1,0,1,0
LOC108695791,1,0,0,1,0,1,0
sftpa.L,1,0,0,1,0,1,0
cabp4.L,1,0,0,1,0,1,0
dtx4.L,1,0,0,1,0,1,0
LOC108695817,2,0,0,2,0,2,0
panx3.L,1,0,0,1,0,1,0
LOC108695833,2,0,0,2,0,2,0
hspb2.L,1,0,0,1,0,1,0
LOC108695847,1,0,0,1,0,1,0
LOC108695848,1,0,0,1,0,1,0
LOC108695849,1,0,0,1,0,1,0
LOC108695850,1,0,0,1,0,1,0
LOC108695851,1,0,0,1,0,1,0
LOC108695852,1,0,0,1,0,1,0
LOC108695853,1,0,0,1,0,1,0
LOC108695855,1,0,0,1,0,1,0
LOC108695857,1,0,0,1,0,1,0
LOC108695858,1,0,0,1,0,1,0
LOC108695859,1,0,0,1,0,1,0
LOC108695865,1,0,0,1,0,1,0
LOC108695866,1,0,0,1,0,1,0
LOC108695868,1,0,0,1,0,1,0
LOC108695869,1,0,0,1,0,1,0
LOC108695870,1,0,0,1,0,1,0
LOC108695867,1,0,0,1,0,1,0
LOC108695871,1,0,0,1,0,1,0
LOC108695873,1,0,0,1,0,1,0
LOC108695874,1,0,0,1,0,1,0
LOC108695875,1,0,0,1,0,1,0
LOC108695876,1,0,0,1,0,1,0
LOC108695877,1,0,0,1,0,1,0
LOC108695878,1,0,0,1,0,1,0
LOC108695879,1,0,0,1,0,1,0
LOC108695880,1,0,0,1,0,1,0
LOC108695881,1,0,0,1,0,1,0
LOC108695882,1,0,0,1,0,1,0
LOC108695884,1,0,0,1,0,1,0
LOC108695886,11,0,0,11,0,11,0
LOC108695896,1,0,0,1,0,1,0
LOC108695899,1,0,0,1,0,1,0
LOC108695904,2,0,0,2,0,2,0
LOC108695906,1,0,0,1,0,1,0
LOC108695907,1,0,0,1,0,1,0
LOC108695908,1,0,0,1,0,1,0
LOC108695909,1,0,0,1,0,1,0
LOC108695914,1,0,0,1,0,1,0
LOC108695917,1,0,0,1,0,1,0
LOC108695925,1,0,0,1,0,1,0
LOC108695930,1,0,0,1,0,1,0
LOC108695932,1,0,0,1,0,1,0
LOC108695933,1,0,0,1,0,1,0
LOC108695934,1,0,0,1,0,1,0
LOC108695935,1,0,0,1,0,1,0
LOC108695936,1,0,0,1,0,1,0
LOC108695937,1,0,0,1,0,1,0
LOC108695938,1,0,0,1,0,1,0
LOC108695939,1,0,0,1,0,1,0
LOC108695948,3,0,0,3,0,3,0
ffar2.L,1,0,0,1,0,1,0
LOC108695951,1,0,0,1,0,1,0
LOC108695952,1,0,0,1,0,1,0
LOC108695954,1,0,0,1,0,1,0
LOC108695966,1,0,0,1,0,1,0
klk1.L,1,0,0,1,0,1,0
LOC108695971,1,0,0,1,0,1,0
trpv5.L,2,0,0,2,0,2,0
trpv6.L,9,0,0,6,3,6,3
LOC108695976,3,0,0,3,0,3,0
prss1.L,1,0,0,1,0,1,0
LOC108695979,1,0,0,1,0,1,0
LOC108695977,1,0,0,1,0,1,0
LOC108695980,1,0,0,1,0,1,0
LOC108695981,1,0,0,1,0,1,0
LOC108695984,1,0,0,1,0,1,0
LOC108695985,1,0,0,1,0,1,0
LOC108695986,1,0,0,1,0,1,0
LOC108695987,1,0,0,1,0,1,0
LOC108695989,1,0,0,1,0,1,0
LOC108695990,1,0,0,1,0,1,0
itprip.L,5,0,0,5,0,5,0
tectb.L,1,0,0,1,0,1,0
gpam.L,2,0,0,2,0,2,0
pabpn1.L,1,0,0,1,0,1,0
adra2a.L,1,0,0,1,0,1,0
rbm20.L,3,0,0,3,0,3,0
dusp5.L,1,0,0,1,0,1,0
nrap.L,2,0,0,2,0,2,0
habp2.L,4,0,0,4,0,4,0
acsl5.L,3,0,0,3,0,3,0
LOC108696004,4,0,0,4,0,4,0
LOC108696005,2,0,0,2,0,2,0
nhlrc2.L,1,0,0,1,0,1,0
LOC108696008,1,0,0,1,0,1,0
ccdc186.L,1,0,0,1,0,1,0
tdrd1.L,1,0,0,1,0,1,0
vwa2.L,1,0,0,1,0,1,0
fhip2a.L,1,0,0,1,0,1,0
LOC108696016,2,0,0,2,0,2,0
LOC108696017,1,0,0,1,0,1,0
eno4.L,1,0,0,1,0,1,0
LOC108696020,1,0,0,1,0,1,0
inpp5f.L,1,0,0,1,0,1,0
tial1.L,2,0,0,2,0,2,0
LOC108696023,1,0,0,1,0,1,0
phc1.L,1,0,0,1,0,1,0
LOC108696031,2,0,0,2,0,2,0
LOC108696033,2,0,0,2,0,2,0
LOC108696035,3,0,0,3,0,3,0
LOC108696038,1,0,0,1,0,1,0
LOC108696039,4,0,0,4,0,4,0
LOC108696041,3,0,0,3,0,3,0
clstn3.L,4,0,0,4,0,4,0
emg1.L,1,0,0,1,0,1,0
LOC108696044,1,0,0,1,0,1,0
atn1.L,1,0,0,1,0,1,0
tpi1.L,1,0,0,1,0,1,0
minpp1.L,4,0,0,4,0,4,0
c8orf76.L,2,0,0,2,0,2,0
ankrd22.L,1,0,0,1,0,1,0
LOC108696050,1,0,0,1,0,1,0
cbarp.L,2,0,0,2,0,2,0
ch25h.L,1,0,0,1,0,1,0
LOC108696051,1,0,0,1,0,1,0
XB5901519.L,1,0,0,1,0,1,0
gpr162.L,1,0,0,1,0,1,0
cd4.L,9,0,0,9,0,9,0
lag3.L,1,0,0,1,0,1,0
LOC108696057,3,0,0,3,0,3,0
LOC108696059,4,0,0,4,0,4,0
ing4.L,3,0,0,3,0,3,0
iffo1.L,2,0,0,2,0,2,0
nop2.L,3,0,0,3,0,3,0
lpar5.L,1,0,0,1,0,1,0
LOC108696064,1,0,0,1,0,1,0
ltbr.L,2,0,0,1,1,1,1
tnfrsf1a.L,1,0,0,1,0,1,0
sgms1.L,6,0,0,6,0,6,0
LOC108696071,2,0,0,2,0,2,0
dkk1.L,1,0,0,1,0,1,0
polr2e.L,3,0,0,3,0,3,0
dnttip2.L,1,0,0,1,0,1,0
LOC108696074,1,0,0,1,0,1,0
LOC108696075,4,0,0,4,0,4,0
slc16a9.L,3,0,0,3,0,3,0
ccdc6.L,1,0,0,1,0,1,0
sbno2.L,8,0,0,8,0,8,0
LOC108696078,40,0,0,40,0,40,0
rhobtb1.L,2,0,0,2,0,2,0
tmem26.L,1,0,0,1,0,1,0
cabcoco1.L,1,0,0,1,0,1,0
LOC108696083,3,0,0,3,0,3,0
znf365.L,1,0,0,1,0,1,0
nrbf2.L,1,0,0,1,0,1,0
jmjd1c.L,2,0,0,2,0,2,0
LOC108696088,1,0,0,1,0,1,0
ybx3.L,1,0,0,1,0,1,0
LOC108696090,1,0,0,1,0,1,0
styk1.L,1,0,0,1,0,1,0
LOC108696092,1,0,0,1,0,1,0
LOC108696093,1,0,0,1,0,1,0
htra1.L,1,0,0,1,0,1,0
plekha1.L,2,0,0,2,0,2,0
wdr11.L,1,0,0,1,0,1,0
chst15.L,2,0,0,2,0,2,0
cpxm2.L,2,0,0,2,0,2,0
gpr26.L,1,0,0,1,0,1,0
acadsb.L,1,0,0,1,0,1,0
XB990656.L,2,0,0,2,0,2,0
c10orf88.L,2,0,0,2,0,2,0
XB5727634.L,6,0,0,6,0,6,0
ctbp2.L,2,0,0,2,0,2,0
abraxas2.L,1,0,0,1,0,1,0
inpp5a.1.L,4,0,0,4,0,4,0
pwwp2b.L,1,0,0,1,0,1,0
LOC108696108,4,0,0,4,0,4,0
LOC108696109,1,0,0,1,0,1,0
bnip3.L,5,0,0,5,0,5,0
LOC108696111,1,0,0,1,0,1,0
glrx3.L,1,0,0,1,0,1,0
grin3b.L,1,0,0,1,0,1,0
LOC108696116,2,0,0,2,0,2,0
dock1.L,2,0,0,2,0,2,0
insyn2a.L,1,0,0,1,0,1,0
LOC108696120,1,0,0,1,0,1,0
adam12.L,1,0,0,1,0,1,0
fank1.L,1,0,0,1,0,1,0
mrpl51.L,5,0,0,5,0,5,0
cyp26c1.L,2,0,0,2,0,2,0
exoc6.L,4,0,0,4,0,4,0
wdr18.L,2,0,0,2,0,2,0
ide.L,2,0,0,2,0,2,0
LOC108696127,4,0,0,4,0,4,0
btaf1.L,1,0,0,1,0,1,0
LOC108696129,2,0,0,2,0,2,0
ccnj.L,3,0,0,3,0,3,0
arid3a.L,3,0,0,3,0,3,0
znf518a.L,1,0,0,1,0,1,0
LOC108696132,3,0,0,3,0,3,0
XB5817455.L,3,0,0,3,0,3,0
ventx3.2.L,1,0,0,1,0,1,0
ventx1.2.L,1,0,0,1,0,1,0
cfap46.L,3,0,0,3,0,3,0
LOC108696140,2,0,0,2,0,2,0
col17a1.L,3,0,0,3,0,3,0
sh3pxd2a.L,7,0,0,7,0,7,0
neurl1.L,3,0,0,3,0,3,0
calhm2.L,3,0,0,3,0,3,0
LOC108696147,1,0,0,1,0,1,0
sema4g.L,1,0,0,1,0,1,0
lzts2.L,3,0,0,3,0,3,0
kazald1.L,1,0,0,1,0,1,0
btrc.L,12,0,0,12,0,12,0
LOC108696154,1,0,0,1,0,1,0
poll.L,2,0,0,2,0,2,0
oga.L,1,0,0,1,0,1,0
hps6.L,1,0,0,1,0,1,0
pprc1.L,1,0,0,1,0,1,0
lcor.L,3,0,0,3,0,3,0
XB5832479.L,1,0,0,1,0,1,0
ubtd1.L,1,0,0,1,0,1,0
LOC108696163,2,0,0,2,0,2,0
avpi1.L,1,0,0,1,0,1,0
marveld1.L,1,0,0,1,0,1,0
LOC108696164,1,0,0,1,0,1,0
LOC108696166,12,0,0,12,0,12,0
golga7b.L,1,0,0,1,0,1,0
LOC108696168,4,0,0,4,0,4,0
r3hcc1l.L,3,0,0,3,0,3,0
LOC108696171,7,0,0,7,0,7,0
hpse2.L,1,0,0,1,0,1,0
cnnm1.L,9,0,0,9,0,9,0
nkx3-3.L,1,0,0,1,0,1,0
entpd7.L,4,0,0,4,0,4,0
dnmbp.L,6,0,0,6,0,6,0
r3hdm4.L,1,0,0,1,0,1,0
pcdh8l.L,1,0,0,1,0,1,0
myof.1.L,10,0,0,10,0,10,0
lgi1.L,3,0,0,3,0,3,0
slc35g1.L,1,0,0,1,0,1,0
pank1.L,4,0,0,4,0,4,0
htr7.L,2,0,0,2,0,2,0
pcgf5.L,5,0,0,5,0,5,0
drd1c.L,1,0,0,1,0,1,0
LOC108696196,4,0,0,4,0,4,0
lrrtm3.L,1,0,0,1,0,1,0
LOC108696199,4,0,0,4,0,4,0
pkd2l1.L,1,0,0,1,0,1,0
mypn.L,3,0,0,3,0,3,0
herc4.L,3,0,0,3,0,3,0
slc25a16.L,3,0,0,3,0,3,0
LOC108696205,1,0,0,1,0,1,0
LOC108696211,3,0,0,3,0,3,0
LOC108696212,3,0,0,3,0,3,0
ppp3cc.L,8,0,0,8,0,8,0
