,accession,gene
7772,>NM_001273558.1,PRL-1
7773,>NM_001273559.1,PRL-1
7774,>NM_001273560.1,EndoGI
7775,>NM_001273561.2,EndoGI
7776,>NM_001273562.2,twe
7777,>NM_001273563.1,twe
7778,>NM_001273564.2,twe
7779,>NM_001273565.1,CG17328
7780,>NM_001273566.1,cni
7781,>NM_001273567.1,cact
7782,>NM_001273568.1,CG4440
7783,>NM_001273570.2,chif
7784,>NM_001273571.1,Tpr2
7785,>NM_001273572.1,Tpr2
7786,>NM_001273573.1,Tpr2
7787,>NM_001273574.1,CG5953
7788,>NM_001273575.1,mtgo
7789,>NM_001273576.1,CG5968
7790,>NM_001273577.1,her
7791,>NM_001273578.1,squ
7792,>NM_001273579.1,grp
7793,>NM_001273580.1,Cyt-c-d
7794,>NM_001273581.1,VhaSFD
7795,>NM_001273582.1,Prosbeta4
7796,>NM_001273583.2,BuGZ
7797,>NM_001273584.2,BuGZ
7798,>NM_001273585.1,Cyt-b5-r
7799,>NM_001273586.1,CG17928
7800,>NM_001273587.1,Ugt37C2
7801,>NM_001273588.2,CG13280
7802,>NM_001273589.1,CG13272
7803,>NM_001273590.1,AspRS-m
7804,>NM_001273591.1,AspRS-m
7805,>NM_001273592.1,CG13282
7806,>NM_001273593.1,CG13284
7807,>NM_001273594.1,CG13284
7808,>NM_001273595.1,CG15136
7809,>NM_001273596.1,CG12620
7810,>NM_001273597.1,CLIP-190
7811,>NM_001273598.1,CLIP-190
7812,>NM_001273599.1,CLIP-190
7813,>NM_001273601.1,BicD
7814,>NM_001273602.1,BicD
7815,>NM_001273604.2,CG43220
7816,>NM_001273605.2,Socs36E
7817,>NM_001273607.2,CG15155
7818,>NM_001273608.1,RpS26
7819,>NM_001273609.1,grnd
7820,>NM_001273610.1,kon
7821,>NM_001273611.1,kon
7822,>NM_001273612.2,MESR3
7823,>NM_001273613.2,MESR3
7824,>NM_001273614.1,ham
7825,>NM_001273615.1,ham
7826,>NM_001273616.1,ham
7827,>NM_001273617.1,CG43814
7828,>NM_001273618.1,CG10600
7829,>NM_001273619.1,CG31792
7830,>NM_001273621.2,RpL30
7831,>NM_001273622.1,CG15172
7832,>NM_001273623.1,CG15172
7833,>NM_001273624.1,CG15172
7834,>NM_001273625.1,mib2
7835,>NM_001273626.1,mib2
7836,>NM_001273627.1,Acn
7837,>NM_001273628.1,Rpn3
7838,>NM_001273629.1,Phlpp
7839,>NM_001273630.2,Lim3
7840,>NM_001273631.1,CG43731
7841,>NM_001273632.1,AsnRS
7842,>NM_001273633.1,Polr1D
7843,>NM_001273634.1,Polr1D
7844,>NM_001273635.1,CG42688
7845,>NM_001273636.1,gammaTub37C
7846,>NM_001273637.1,drl
7847,>NM_001273638.1,dnt
7848,>NM_001273639.1,CG13086
7849,>NM_001273640.1,CG13086
7850,>NM_001273641.1,fon
7851,>NM_001273642.1,CG17549
7852,>NM_001273643.1,CG31798
7853,>NM_001273644.1,Pax
7854,>NM_001273645.1,CG13085
7855,>NM_001273646.2,Alp12
7856,>NM_001273647.1,Alp12
7857,>NM_001273648.1,CG10237
7858,>NM_001273649.1,RanGAP
7859,>NM_001273650.1,RanGAP
7860,>NM_001273651.1,Top2
7861,>NM_001273652.1,CG10026
7862,>NM_001273653.1,tj
7863,>NM_001273654.1,CG10195
7864,>NM_001273655.1,CG18094
7865,>NM_001273656.1,Ctu2
7866,>NM_001273657.1,swm
7867,>NM_001273658.1,swm
7868,>NM_001273659.2,cyst
7869,>NM_001273660.1,Tep4
7870,>NM_001273661.1,Tep4
7871,>NM_001273662.1,Tep4
7872,>NM_001273663.1,CG13077
7873,>NM_001273664.1,Hakai
7874,>NM_001273665.1,Lar
7875,>NM_001273666.1,Lar
7876,>NM_001273667.1,Lar
7877,>NM_001273668.1,Lar
7878,>NM_001273669.1,CG10462
7879,>NM_001273670.1,CG10462
7880,>NM_001273671.2,CdGAPr
7881,>NM_001273672.2,CG10466
7882,>NM_001273673.1,2
7883,>NM_001273674.1,sick
7884,>NM_001273675.1,sick
7885,>NM_001273676.1,sick
7886,>NM_001273677.1,sick
7887,>NM_001273678.1,sick
7888,>NM_001273679.1,sick
7889,>NM_001273680.2,sick
7890,>NM_001273681.1,sick
7891,>NM_001273682.1,CG13962
7892,>NM_001273683.1,COX4
7893,>NM_001273684.1,COX4
7894,>NM_001273685.2,CG10680
7895,>NM_001273686.1,CG43861
7896,>NM_001273687.2,bwa
7897,>NM_001273688.2,fok
7898,>NM_001273689.1,CG10747
7899,>NM_001273690.1,Pyroxd1
7900,>NM_001273691.1,Kua
7901,>NM_001273692.1,Kua
7902,>NM_001273693.1,RtGEF
7903,>NM_001273694.1,RtGEF
7904,>NM_001273695.2,CG31688
7905,>NM_001273696.2,CG31688
7906,>NM_001273697.1,CG31683
7907,>NM_001273698.1,CG31687
7908,>NM_001273699.1,CG18858
7909,>NM_001273700.1,Cdc23
7910,>NM_001273701.1,CG2493
7911,>NM_001273702.1,Sfp38D
7912,>NM_001273703.1,6-4
7913,>NM_001273704.1,6-4
7914,>NM_001273705.1,CG2614
7915,>NM_001273707.1,CG2617
7916,>NM_001273708.1,TM9SF2
7917,>NM_001273709.1,Amacr
7918,>NM_001273710.1,Rhau
7919,>NM_001273711.1,dia
7920,>NM_001273712.1,cad
7921,>NM_001273715.1,vari
7922,>NM_001273716.1,vari
7923,>NM_001273717.1,CG9338
7924,>NM_001273718.1,CG14401
7925,>NM_001273719.1,CG43739
7926,>NM_001273720.1,sky
7927,>NM_001273721.1,sky
7928,>NM_001273722.1,sky
7929,>NM_001273723.1,RPA2
7930,>NM_001273724.1,CG42238
7931,>NM_001273725.1,CG42238
7932,>NM_001273726.1,CG9265
7933,>NM_001273727.1,CG9265
7934,>NM_001273728.1,CG9265
7935,>NM_001273729.1,CG9259
7936,>NM_001273730.1,CG9259
7937,>NM_001273731.1,Nhe2
7938,>NM_001273732.1,Nhe2
7939,>NM_001273733.1,Nhe2
7940,>NM_001273734.1,Dap160
7941,>NM_001273735.1,Dap160
7942,>NM_001273736.1,del
7943,>NM_001273737.1,del
7944,>NM_001273738.1,Atg18b
7945,>NM_001273739.1,2
7946,>NM_001273740.1,CG8671
7947,>NM_001273741.1,CG8671
7948,>NM_001273742.1,CG8671
7949,>NM_001273743.1,crc
7950,>NM_001273744.1,crc
7951,>NM_001273745.1,dimm
7952,>NM_001273746.2,nrv3
7953,>NM_001273748.1,CG2225
7954,>NM_001273749.1,step
7955,>NM_001273750.1,tio
7956,>NM_001273751.1,Grl40a
7957,>NM_001273752.1,CG3651
7958,>NM_001273753.1,CG3651
7959,>NM_001273754.1,CG42748
7960,>NM_001273755.1,CG42748
7961,>NM_001273756.1,CG42748
7962,>NM_001273757.1,CG42748
7963,>NM_001273758.2,Ir40a
7964,>NM_001273759.1,Nubpl
7965,>NM_001273760.1,RpL21
7966,>NM_001273763.1,CG17493
7967,>NM_001273764.1,CG17493
7968,>NM_001273766.1,lt
7969,>NM_001273767.1,cta
7970,>NM_001273768.1,Cht10
7971,>NM_001273769.1,Cht10
7972,>NM_001273770.2,RNASEK
7973,>NM_001273771.1,RpL38
7974,>NM_001273772.1,CG17883
7975,>NM_001273773.1,CG17883
7976,>NM_001273774.1,Nipped-B
7977,>NM_001273775.1,CG12547
7978,>NM_001273776.2,CG44102
7979,>NM_001273778.1,d4
7980,>NM_001273779.1,COX4L
7981,>NM_001273780.1,stw
7982,>NM_001273781.1,Ugt50B3
7983,>NM_001273782.1,CG1344
7984,>NM_001273783.1,Not3
7985,>NM_001273784.1,2
7986,>NM_001273785.1,Gp210
7987,>NM_001273786.1,Tsp42A
7988,>NM_001273787.1,dpr12
7989,>NM_001273789.1,Strica
7990,>NM_001273790.1,Ars2
7991,>NM_001273791.1,Ars2
7992,>NM_001273792.1,CG14589
7993,>NM_001273793.1,Ptr
7994,>NM_001273794.1,Ptr
7995,>NM_001273795.1,bin3
7996,>NM_001273797.1,Trap1
7997,>NM_001273798.1,geminin
7998,>NM_001273799.1,sced
7999,>NM_001273800.1,Dpit47
8000,>NM_001273801.1,Adf1
8001,>NM_001273802.1,CG9410
8002,>NM_001273803.1,Rab2
8003,>NM_001273804.1,chk
8004,>NM_001273805.1,Eb1
8005,>NM_001273806.1,CG3420
8006,>NM_001273807.1,Epac
8007,>NM_001273808.1,Epac
8008,>NM_001273809.1,koi
8009,>NM_001273810.1,koi
8010,>NM_001273811.1,koi
8011,>NM_001273812.2,CG9445
8012,>NM_001273813.1,coro
8013,>NM_001273814.1,coro
8014,>NM_001273815.1,coro
8015,>NM_001273816.1,coro
8016,>NM_001273817.1,Spn42Db
8017,>NM_001273818.1,mim
8018,>NM_001273819.1,mim
8019,>NM_001273820.1,mim
8020,>NM_001273821.1,mim
8021,>NM_001273823.2,CG30156
8022,>NM_001273824.1,Tsp42Ee
8023,>NM_001273826.1,CG43647
8024,>NM_001273827.1,Tsp42Ei
8025,>NM_001273828.1,lbm
8026,>NM_001273829.1,Tsp42En
8027,>NM_001273830.2,Tsp42Ep
8028,>NM_001273831.1,esn
8029,>NM_001273832.1,esn
8030,>NM_001273833.1,Incenp
8031,>NM_001273834.1,pwn
8032,>NM_001273835.1,Dscam1
8033,>NM_001273836.1,cos
8034,>NM_001273837.1,Dhx15
8035,>NM_001273838.1,CG1701
8036,>NM_001273841.1,kappaB-Ras
8037,>NM_001273842.1,CG11125
8038,>NM_001273843.1,Aldh-III
8039,>NM_001273844.1,Aldh-III
8040,>NM_001273846.1,Aldh-III
8041,>NM_001273847.1,Coop
8042,>NM_001273848.1,CG1620
8043,>NM_001273849.1,CG1603
8044,>NM_001273850.1,Drat
8045,>NM_001273851.1,Rpe
8046,>NM_001273852.1,Vps13
8047,>NM_001273853.1,M7BP
8048,>NM_001273854.1,M7BP
8049,>NM_001273855.1,CG30491
8050,>NM_001273856.1,CG30495
8051,>NM_001273857.1,CG2070
8052,>NM_001273858.1,CG2065
8053,>NM_001273859.1,LRR
8054,>NM_001273860.2,Gdap2
8055,>NM_001273861.2,Gdap2
8056,>NM_001273862.1,CG46385
8057,>NM_001273863.1,Dgk
8058,>NM_001273864.2,Optix
8059,>NM_001273865.1,lig
8060,>NM_001273866.2,lig
8061,>NM_001273867.2,Vps28
8062,>NM_001273868.2,slv
8063,>NM_001273869.1,sut3
8064,>NM_001273870.1,Mlh1
8065,>NM_001273871.2,LRP1
8066,>NM_001273872.2,Lcp1
8067,>NM_001273873.2,Lcp2
8068,>NM_001273874.1,Lcp3
8069,>NM_001273875.1,Lcp4
8070,>NM_001273876.1,Cyp4ad1
8071,>NM_001273877.1,mtt
8072,>NM_001273878.1,Cirl
8073,>NM_001273879.2,Cirl
8074,>NM_001273880.2,Cirl
8075,>NM_001273881.1,Acsl
8076,>NM_001273882.1,UQCR-11L
8077,>NM_001273883.2,CG8272
8078,>NM_001273884.2,CG13742
8079,>NM_001273885.2,CG13742
8080,>NM_001273886.1,Nadk2
8081,>NM_001273887.2,Nadk2
8082,>NM_001273888.1,Nadk2
8083,>NM_001273889.1,Nadk2
8084,>NM_001273890.2,Vang
8085,>NM_001273891.1,Drep2
8086,>NM_001273892.1,Myd88
8087,>NM_001273893.1,CG13954
8088,>NM_001273894.1,2
8089,>NM_001273895.1,prel
8090,>NM_001273896.1,Pdk
8091,>NM_001273897.2,brp
8092,>NM_001273898.1,CG1888
8093,>NM_001273899.2,CG1888
8094,>NM_001273900.1,CG1888
8095,>NM_001273901.1,Mmp2
8096,>NM_001273902.1,Uba1
8097,>NM_001273903.2,sqa
8098,>NM_001273904.1,CG1690
8099,>NM_001273906.1,CG1698
8100,>NM_001273907.2,CG30010
8101,>NM_001273908.1,peo
8102,>NM_001273909.1,CG1513
8103,>NM_001273911.2,CG12923
8104,>NM_001273912.1,Mef2
8105,>NM_001273913.2,Mef2
8106,>NM_001273914.2,CG1407
8107,>NM_001273915.2,Jra
8108,>NM_001273916.1,14-3-3zeta
8109,>NM_001273917.1,14-3-3zeta
8110,>NM_001273918.1,Pfk
8111,>NM_001273919.1,KCNQ
8112,>NM_001273920.1,KCNQ
8113,>NM_001273921.1,KCNQ
8114,>NM_001273922.1,KCNQ
8115,>NM_001273923.1,KCNQ
8116,>NM_001273924.1,mlt
8117,>NM_001273925.2,Hr3
8118,>NM_001273926.1,Hdc
8119,>NM_001273927.2,Hdc
8120,>NM_001273928.1,CG12910
8121,>NM_001273929.1,CG12910
8122,>NM_001273930.1,CAP
8123,>NM_001273931.1,CAP
8124,>NM_001273932.1,SLO2
8125,>NM_001273933.1,SLO2
8126,>NM_001273934.1,SLO2
8127,>NM_001273935.1,SLO2
8128,>NM_001273936.2,CG11825
8129,>NM_001273937.1,CG11825
8130,>NM_001273938.1,RanBPM
8131,>NM_001273939.2,CG12895
8132,>NM_001273940.1,Galphao
8133,>NM_001273941.3,pre-lola-G
8134,>NM_001273942.1,stan
8135,>NM_001273943.1,CG12935
8136,>NM_001273944.1,CG30015
8137,>NM_001273945.1,CG30015
8138,>NM_001273946.1,CG30020
8139,>NM_001273947.1,cag
8140,>NM_001273948.1,ubiquinone
8141,>NM_001273949.1,Polr2E
8142,>NM_001273950.1,luna
8143,>NM_001273951.1,CG13229
8144,>NM_001273952.1,CG13229
8145,>NM_001273953.1,shn
8146,>NM_001273954.1,shn
8147,>NM_001273955.2,CG9084
8148,>NM_001273956.1,Vhl
8149,>NM_001273957.1,CG9062
8150,>NM_001273958.1,CG13220
8151,>NM_001273959.1,CG18336
8152,>NM_001273960.1,sha
8153,>NM_001273961.1,Drip
8154,>NM_001273962.1,Drip
8155,>NM_001273963.1,Drip
8156,>NM_001273964.1,Drip
8157,>NM_001273966.2,E
8158,>NM_001273967.1,E
8159,>NM_001273968.1,E
8160,>NM_001273969.1,tou
8161,>NM_001273970.1,tou
8162,>NM_001273971.2,CG9003
8163,>NM_001273972.2,CG9003
8164,>NM_001273973.2,CG9003
8165,>NM_001273974.1,Mgtor
8166,>NM_001273975.1,CG42531
8167,>NM_001273976.2,PI31
8168,>NM_001273978.2,PI31
8169,>NM_001273980.2,Drep1
8170,>NM_001273981.1,jeb
8171,>NM_001273982.1,CG18343
8172,>NM_001273984.1,bsd
8173,>NM_001273985.1,CG8854
8174,>NM_001273986.2,CG42700
8175,>NM_001273987.1,CG42700
8176,>NM_001273988.1,CG42700
8177,>NM_001273989.1,CG13160
8178,>NM_001273990.1,Amph
8179,>NM_001273991.1,Amph
8180,>NM_001273992.1,muskelin
8181,>NM_001273993.1,Mvk
8182,>NM_001273994.1,CG13148
8183,>NM_001273995.1,CG13148
8184,>NM_001273996.2,CG42663
8185,>NM_001273997.1,CG17574
8186,>NM_001273998.1,Lfg
8187,>NM_001273999.1,Lfg
8188,>NM_001274000.1,Nmda1
8189,>NM_001274001.1,AspRS
8190,>NM_001274002.2,AspRS
8191,>NM_001274003.1,sug
8192,>NM_001274004.1,Su
8193,>NM_001274005.1,Ack-like
8194,>NM_001274006.1,Ack-like
8195,>NM_001274007.2,GLaz
8196,>NM_001274008.2,GLaz
8197,>NM_001274009.2,GLaz
8198,>NM_001274010.2,GLaz
8199,>NM_001274011.2,GLaz
8200,>NM_001274013.2,Kdm4B
8201,>NM_001274014.1,CG17724
8202,>NM_001274016.1,CG17724
8203,>NM_001274017.1,ValRS
8204,>NM_001274018.2,CG34312
8205,>NM_001274019.1,CG4630
8206,>NM_001274020.1,Dp
8207,>NM_001274021.2,Dh31-R
8208,>NM_001274022.2,Dh31-R
8209,>NM_001274024.2,CG43691
8210,>NM_001274026.1,bbc
8211,>NM_001274027.2,Vmat
8212,>NM_001274028.2,CG6191
8213,>NM_001274029.2,CG6191
8214,>NM_001274030.1,S-Lap7
8215,>NM_001274031.2,CG8067
8216,>NM_001274032.2,RN-tre
8217,>NM_001274033.2,Rcd1
8218,>NM_001274034.2,Rcd1
8219,>NM_001274035.2,Rcd1
8220,>NM_001274036.2,Rcd1
8221,>NM_001274037.1,CG18327
8222,>NM_001274040.1,Asx
8223,>NM_001274041.1,Asx
8224,>NM_001274042.1,ttv
8225,>NM_001274043.1,ttv
8226,>NM_001274044.1,CG43919
8227,>NM_001274045.1,LamC
8228,>NM_001274046.1,CG30479
8229,>NM_001274047.1,CG30480
8230,>NM_001274048.1,CG12857
8231,>NM_001274049.2,Spred
8232,>NM_001274050.2,Spred
8233,>NM_001274051.1,kn
8234,>NM_001274052.2,NaPi-T
8235,>NM_001274053.2,CG10209
8236,>NM_001274054.1,Kank
8237,>NM_001274055.1,aPKC
8238,>NM_001274056.2,aPKC
8239,>NM_001274057.2,aPKC
8240,>NM_001274058.2,aPKC
8241,>NM_001274059.1,igl
8242,>NM_001274060.1,CG43829
8243,>NM_001274061.2,CG11807
8244,>NM_001274062.2,CG11807
8245,>NM_001274063.2,row
8246,>NM_001274064.2,SRPK
8247,>NM_001274065.2,Stacl
8248,>NM_001274066.1,Stacl
8249,>NM_001274067.1,Stacl
8250,>NM_001274068.2,Stacl
8251,>NM_001274069.2,Stacl
8252,>NM_001274070.2,Khc-73
8253,>NM_001274071.2,Khc-73
8254,>NM_001274072.1,CG30471
8255,>NM_001274073.1,CG12963
8256,>NM_001274074.1,CG12963
8257,>NM_001274075.1,CG12963
8258,>NM_001274076.1,Zasp52
8259,>NM_001274077.1,Zasp52
8260,>NM_001274078.1,Zasp52
8261,>NM_001274079.1,Zasp52
8262,>NM_001274080.1,Zasp52
8263,>NM_001274081.1,Zasp52
8264,>NM_001274082.1,Zasp52
8265,>NM_001274083.1,Zasp52
8266,>NM_001274084.1,Zasp52
8267,>NM_001274085.1,Zasp52
8268,>NM_001274086.1,Zasp52
8269,>NM_001274087.1,Poxn
8270,>NM_001274088.1,sli
8271,>NM_001274089.1,Strn-Mlck
8272,>NM_001274090.1,Strn-Mlck
8273,>NM_001274091.1,Asph
8274,>NM_001274092.1,clu
8275,>NM_001274093.1,mrj
8276,>NM_001274094.2,Atg9
8277,>NM_001274095.1,Sema2b
8278,>NM_001274096.1,Sema2b
8279,>NM_001274097.2,DAT
8280,>NM_001274098.1,Alk
8281,>NM_001274099.1,gprs
8282,>NM_001274100.1,gprs
8283,>NM_001274101.1,gprs
8284,>NM_001274102.1,gprs
8285,>NM_001274103.1,gprs
8286,>NM_001274104.2,unc-104
8287,>NM_001274105.1,Dek
8288,>NM_001274106.1,Pkc53E
8289,>NM_001274107.1,CG43788
8290,>NM_001274108.1,CG43789
8291,>NM_001274109.1,ste24c
8292,>NM_001274110.1,SmydA-7
8293,>NM_001274111.1,GstS1
8294,>NM_001274112.1,CG46491
8295,>NM_001274113.1,CG10953
8296,>NM_001274114.1,mbl
8297,>NM_001274115.1,mbl
8298,>NM_001274117.1,mbl
8299,>NM_001274118.1,mbl
8300,>NM_001274119.1,mbl
8301,>NM_001274120.2,Mtap
8302,>NM_001274121.1,qkr54B
8303,>NM_001274122.1,Patronin
8304,>NM_001274123.1,Patronin
8305,>NM_001274124.1,Patronin
8306,>NM_001274125.1,Patronin
8307,>NM_001274126.1,Patronin
8308,>NM_001274127.1,Patronin
8309,>NM_001274128.2,UQCR-6.4
8310,>NM_001274130.2,CG14483
8311,>NM_001274131.2,RhoGAP54D
8312,>NM_001274132.1,Smurf
8313,>NM_001274133.2,CG33981
8314,>NM_001274134.1,Orai
8315,>NM_001274135.1,CG30323
8316,>NM_001274136.1,CG5757
8317,>NM_001274137.1,CG5098
8318,>NM_001274138.2,Pcl
8319,>NM_001274139.2,CG5742
8320,>NM_001274140.2,CG5742
8321,>NM_001274141.2,CG10916
8322,>NM_001274142.1,nopo
8323,>NM_001274143.2,CG14499
8324,>NM_001274145.1,sbb
8325,>NM_001274146.2,GEFmeso
8326,>NM_001274147.1,Jabba
8327,>NM_001274148.1,Jabba
8328,>NM_001274149.1,Mctp
8329,>NM_001274150.1,CG15097
8330,>NM_001274151.1,CG15082
8331,>NM_001274152.1,CG15099
8332,>NM_001274153.1,CG15107
8333,>NM_001274154.1,Topors
8334,>NM_001274155.1,rib
8335,>NM_001274156.2,rib
8336,>NM_001274157.1,Tab2
8337,>NM_001274158.1,Rgk1
8338,>NM_001274159.1,CG9416
8339,>NM_001274160.1,CG10062
8340,>NM_001274161.1,CG10073
8341,>NM_001274162.1,CG10081
8342,>NM_001274163.1,hpo
8343,>NM_001274164.1,sm
8344,>NM_001274165.1,sm
8345,>NM_001274166.1,CG15905
8346,>NM_001274168.2,hrg
8347,>NM_001274169.2,Kpc2
8348,>NM_001274170.2,CG42691
8349,>NM_001274171.1,CG9864
8350,>NM_001274172.1,Ate1
8351,>NM_001274173.1,HnRNP-K
8352,>NM_001274175.2,CG43709
8353,>NM_001274176.1,CG43710
8354,>NM_001274177.1,CG43711
8355,>NM_001274178.2,CG43666
8356,>NM_001274179.2,CG43667
8357,>NM_001274180.2,CG43677
8358,>NM_001274181.2,CG43668
8359,>NM_001274182.2,Ipk1
8360,>NM_001274183.1,CG10543
8361,>NM_001274184.2,RIC-3
8362,>NM_001274185.2,RIC-3
8363,>NM_001274186.1,Treh
8364,>NM_001274187.1,CG30389
8365,>NM_001274188.1,CG30389
8366,>NM_001274189.1,CG30389
8367,>NM_001274190.2,Hw
8368,>NM_001274193.1,ASPP
8369,>NM_001274194.2,CG9485
8370,>NM_001274195.2,CG10321
8371,>NM_001274196.2,stum
8372,>NM_001274197.1,CG43982
8373,>NM_001274201.1,CG43742
8374,>NM_001274202.1,CG44163
8375,>NM_001274203.1,flap
8376,>NM_001274204.1,flap
8377,>NM_001274205.1,flap
8378,>NM_001274206.1,px
8379,>NM_001274207.1,px
8380,>NM_001274208.2,dnr1
8381,>NM_001274209.2,Ppa
8382,>NM_001274210.1,jbug
8383,>NM_001274211.1,jbug
8384,>NM_001274212.1,CG42260
8385,>NM_001274213.2,YME1L
8386,>NM_001274214.1,asrij
8387,>NM_001274215.1,ReepA
8388,>NM_001274217.2,GrlHz
8389,>NM_001274218.2,CG42694
8390,>NM_001274219.1,DCTN3-p24
8391,>NM_001274220.2,CG3085
8392,>NM_001274221.1,CG43659
8393,>NM_001274223.2,CG3500
8394,>NM_001274224.1,apt
8395,>NM_001274225.1,Eglp4
8396,>NM_001274226.1,St3
8397,>NM_001274227.1,2
8398,>NM_001274228.2,sona
8399,>NM_001274229.2,sona
8400,>NM_001274230.1,TM4SF
8401,>NM_001274231.2,Orcokinin
8402,>NM_001274232.1,Stoml2
8403,>NM_001274233.1,CG43776
8404,>NM_001274234.1,CG43777
8405,>NM_001274235.1,nvy
8406,>NM_001274236.1,nvy
8407,>NM_001274237.2,nvy
8408,>NM_001274238.1,Rpn8
8409,>NM_001274239.1,Rpn8
8410,>NM_001274240.2,CG13579
8411,>NM_001274241.1,Mid1
8412,>NM_001274242.2,CG12848
8413,>NM_001274243.2,NaCP60E
8414,>NM_001274244.2,NaCP60E
8415,>NM_001274245.2,NaCP60E
8416,>NM_001274246.2,NaCP60E
8417,>NM_001274247.2,pain
8418,>NM_001274248.1,pain
8419,>NM_001274249.1,Ebp
8420,>NM_001274250.1,CG9380
8421,>NM_001274251.1,CG9380
8422,>NM_001274252.1,Kr
8423,>NM_001274253.1,mthl8
8424,>NM_001274254.1,Pdk1
8425,>NM_001274255.1,Vdup1
8426,>NM_001274256.1,CG13875
8427,>NM_001274257.1,Prp4k
8428,>NM_001274258.1,E
8429,>NM_001274259.1,E
8430,>NM_001274260.1,E
8431,>NM_001274261.1,E
8432,>NM_001274262.1,DIP2
8433,>NM_001274263.1,DIP2
8434,>NM_001274264.1,DIP2
8435,>NM_001274265.1,wac
8436,>NM_001274266.1,Tudor-SN
8437,>NM_001274267.1,mRpL17
8438,>NM_001274268.1,miple1
8439,>NM_001274269.1,miple2
8440,>NM_001274270.1,miple2
8441,>NM_001274271.1,miple2
8442,>NM_001274272.1,miple2
8443,>NM_001274273.1,RhoGEF3
8444,>NM_001274274.1,fwd
8445,>NM_001274275.1,Atac3
8446,>NM_001274276.1,mthl10
8447,>NM_001274277.1,mthl10
8448,>NM_001274278.1,trh
8449,>NM_001274279.1,trh
8450,>NM_001274280.1,trh
8451,>NM_001274281.1,trh
8452,>NM_001274282.2,klar
8453,>NM_001274283.2,klar
8454,>NM_001274284.1,klar
8455,>NM_001274285.1,BORCS6
8456,>NM_001274286.1,Hipk
8457,>NM_001274287.1,CG3386
8458,>NM_001274288.1,CG3386
8459,>NM_001274289.1,CG3386
8460,>NM_001274290.1,RabX6
8461,>NM_001274291.1,CG13895
8462,>NM_001274292.1,CG13896
8463,>NM_001274293.1,hng3
8464,>NM_001274294.2,Sf3b3
8465,>NM_001274295.1,CG13901
8466,>NM_001274296.1,JMJD5
8467,>NM_001274297.1,Gr61a
8468,>NM_001274298.1,Cep290
8469,>NM_001274299.1,Usp10
8470,>NM_001274300.1,Usp10
8471,>NM_001274301.1,Glut1
8472,>NM_001274302.1,Glut1
8473,>NM_001274303.1,Glut1
8474,>NM_001274304.1,Glut1
8475,>NM_001274305.1,Glut1
8476,>NM_001274306.1,Glut1
8477,>NM_001274307.1,Glut1
8478,>NM_001274308.1,Glut1
8479,>NM_001274309.1,Glut1
8480,>NM_001274310.1,bab1
8481,>NM_001274311.1,bab1
8482,>NM_001274312.1,bab1
8483,>NM_001274313.1,bab2
8484,>NM_001274314.1,mwh
8485,>NM_001274315.1,mwh
8486,>NM_001274316.1,LysB
8487,>NM_001274317.1,CG32333
8488,>NM_001274318.1,Rac1
8489,>NM_001274319.1,Nt5a
8490,>NM_001274320.1,Herc4
8491,>NM_001274321.1,ubiquinone
8492,>NM_001274322.1,CG2211
8493,>NM_001274323.1,indra
8494,>NM_001274324.2,Ptp61F
8495,>NM_001274325.1,CG9166
8496,>NM_001274326.1,rho
8497,>NM_001274327.1,robl62A
8498,>NM_001274328.1,CG12084
8499,>NM_001274329.1,Psa
8500,>NM_001274330.1,Iml1
8501,>NM_001274331.1,Iml1
8502,>NM_001274332.1,CG12091
8503,>NM_001274333.1,CG32313
8504,>NM_001274334.1,CG32313
8505,>NM_001274335.1,Pcyt1
8506,>NM_001274336.1,Pex10
8507,>NM_001274337.2,CG13917
8508,>NM_001274338.1,CG12104
8509,>NM_001274339.1,CG12105
8510,>NM_001274340.1,nSyb
8511,>NM_001274341.1,nSyb
8512,>NM_001274342.1,Bgb
8513,>NM_001274343.1,CG7970
8514,>NM_001274344.1,CG7974
8515,>NM_001274345.1,CG13931
8516,>NM_001274346.1,drpr
8517,>NM_001274347.1,drpr
8518,>NM_001274348.1,drpr
8519,>NM_001274349.1,Oseg4
8520,>NM_001274350.1,PIG-Wb
8521,>NM_001274351.1,CG13921
8522,>NM_001274352.1,CG13921
8523,>NM_001274353.1,Cht2
8524,>NM_001274354.1,CG8001
8525,>NM_001274355.1,CG8001
8526,>NM_001274356.1,CG13933
8527,>NM_001274357.1,alpha-Spec
8528,>NM_001274358.1,alpha-Spec
8529,>NM_001274359.1,alpha-Spec
8530,>NM_001274360.1,JTBR
8531,>NM_001274361.1,JTBR
8532,>NM_001274362.1,CG42676
8533,>NM_001274363.1,Cpr62Bb
8534,>NM_001274364.1,Cpr62Bc
8535,>NM_001274365.1,CNMa
8536,>NM_001274366.1,Rap1
8537,>NM_001274367.2,CG12025
8538,>NM_001274368.1,CG13937
8539,>NM_001274369.1,CG13937
8540,>NM_001274370.1,dsb
8541,>NM_001274371.1,Cnb
8542,>NM_001274372.1,SCOT
8543,>NM_001274373.1,CG1927
8544,>NM_001274374.2,CG42841
8545,>NM_001274375.1,sls
8546,>NM_001274376.1,sls
8547,>NM_001274377.1,sls
8548,>NM_001274378.1,sls
8549,>NM_001274379.1,sls
8550,>NM_001274380.1,sls
8551,>NM_001274381.1,sls
8552,>NM_001274382.1,sls
8553,>NM_001274383.1,sls
8554,>NM_001274384.1,sls
8555,>NM_001274385.1,sls
