,total,NM,NR,XM,XR,NM_XM,NR_XR
FAAP100,1,1,0,0,0,1,0
FCER1G,1,1,0,0,0,1,0
PIWIL1,2,1,0,1,0,2,0
TBPL2,4,1,0,3,0,4,0
IL4I1,1,1,0,0,0,1,0
DMA,1,1,0,0,0,1,0
TRIM7.2,1,1,0,0,0,1,0
BG1,51,3,0,48,0,51,0
ZNF692,12,2,0,3,7,5,7
TAP2,2,1,0,1,0,2,0
CYP21A1,1,1,0,0,0,1,0
TRIM27.2,2,1,0,1,0,2,0
CYBB,12,8,0,4,0,12,0
CDH19,16,4,0,12,0,16,0
ICOS,1,1,0,0,0,1,0
CDH8,13,1,0,12,0,13,0
COL9A1,2,1,0,1,0,2,0
GCGR,1,1,0,0,0,1,0
CHRNA10,2,1,0,1,0,2,0
CENPA,1,1,0,0,0,1,0
SNX24,11,1,0,10,0,11,0
NEFM,1,1,0,0,0,1,0
LOC429492,1,1,0,0,0,1,0
LOC431324,2,1,0,1,0,2,0
NOX4,5,1,0,4,0,5,0
NOX1,3,1,0,2,0,3,0
DMRT1,2,1,0,1,0,2,0
UFL1,1,1,0,0,0,1,0
CELA1,2,1,0,1,0,2,0
TWIST3,1,1,0,0,0,1,0
NSMCE3,2,2,0,0,0,2,0
KITLG,3,2,0,1,0,3,0
OPNVA,4,3,0,1,0,4,0
MCPH1,4,2,0,2,0,4,0
CAV1,1,1,0,0,0,1,0
CFTR,4,1,0,3,0,4,0
ST7,10,2,0,7,1,9,1
MCTS1,1,1,0,0,0,1,0
AQP12A,1,1,0,0,0,1,0
BAG1,2,1,0,1,0,2,0
SNX13,8,1,0,6,1,7,1
RPS6KA1,16,1,0,15,0,16,0
MTTP,1,1,0,0,0,1,0
HSP90AA1,1,1,0,0,0,1,0
MSANTD2,9,1,0,5,3,6,3
FGR,4,3,0,1,0,4,0
CDK10,5,1,0,4,0,5,0
THADA,13,1,0,9,3,10,3
VEGFA,2,2,0,0,0,2,0
CALM1,2,1,0,1,0,2,0
AVPR1A,1,1,0,0,0,1,0
ADARB1,4,3,1,0,0,3,1
PCDHA1,1,1,0,0,0,1,0
PCDHAC2,1,1,0,0,0,1,0
PCDHA2,1,1,0,0,0,1,0
PCDHA3,1,1,0,0,0,1,0
PCDHA4,1,1,0,0,0,1,0
PCDHA5,1,1,0,0,0,1,0
PCDHA13,1,1,0,0,0,1,0
PCDHA7,1,1,0,0,0,1,0
CNP3,1,1,0,0,0,1,0
FAT3,19,1,0,16,2,17,2
SPINK7,2,2,0,0,0,2,0
GRIA3,4,2,0,2,0,4,0
CKS1B,1,1,0,0,0,1,0
HSBP1,1,1,0,0,0,1,0
SSTR1,1,1,0,0,0,1,0
GRIA4,16,2,0,13,1,15,1
RLN3,1,1,0,0,0,1,0
MDK,6,6,0,0,0,6,0
DRD2,2,1,0,1,0,2,0
PNPLA2,2,1,0,1,0,2,0
BMF,8,3,0,5,0,8,0
PNPLA6,21,1,0,20,0,21,0
TMEM167A,3,1,0,2,0,3,0
GTF3A,1,1,0,0,0,1,0
CALCA,6,4,0,2,0,6,0
MYH1C,1,1,0,0,0,1,0
LPAR3,3,1,0,2,0,3,0
SRSF1,2,1,0,0,1,1,1
YKT6,2,1,0,1,0,2,0
CHCHD4,1,1,0,0,0,1,0
B3GNT5,13,1,0,12,0,13,0
COX15,1,1,0,0,0,1,0
LOC420716,2,1,0,1,0,2,0
ART7B,1,1,0,0,0,1,0
CPLX3,1,1,0,0,0,1,0
MRPL38,1,1,0,0,0,1,0
FBF1,33,18,0,15,0,33,0
FN3KRP,4,1,0,3,0,4,0
JMJD7,3,1,0,2,0,3,0
FANCI,2,1,0,1,0,2,0
SCOC,8,3,0,5,0,8,0
SELENON,1,1,0,0,0,1,0
SELENOO,1,1,0,0,0,1,0
ASIP,7,1,0,6,0,7,0
MLPH,7,1,0,6,0,7,0
LPAR2,2,1,0,1,0,2,0
LPAR1,3,2,1,0,0,2,1
DIO3,1,1,0,0,0,1,0
TXNRD2,3,3,0,0,0,3,0
RPL37,1,1,0,0,0,1,0
TXNRD3,1,1,0,0,0,1,0
CRH,1,1,0,0,0,1,0
QRFPR,2,1,0,1,0,2,0
PRLHRL,2,1,0,1,0,2,0
SOCS6,4,1,0,3,0,4,0
MLNR,1,1,0,0,0,1,0
SOCS5,3,1,0,2,0,3,0
PLIN1,6,1,0,5,0,6,0
GALR1L,3,1,0,2,0,3,0
GALR1,1,1,0,0,0,1,0
GALR2,1,1,0,0,0,1,0
SLC11A2,4,2,0,2,0,4,0
IFNL3A,1,1,0,0,0,1,0
PLCXD1,5,1,0,4,0,5,0
MCHR2,7,1,0,6,0,7,0
NCAM1,4,2,0,2,0,4,0
IFNGR1,1,1,0,0,0,1,0
PLPP3,1,1,0,0,0,1,0
PNPLA8,6,4,0,2,0,6,0
PLA2G6,3,1,0,2,0,3,0
PNPLA4,9,2,0,6,1,8,1
ITIH2,2,1,0,1,0,2,0
PNPLA7,3,1,0,2,0,3,0
OPN5,3,1,0,2,0,3,0
WNT11B,4,2,0,0,2,2,2
FANCA,24,3,0,20,1,23,1
AFAP1,5,2,0,3,0,5,0
RS1,3,1,0,2,0,3,0
ANGPTL3,1,1,0,0,0,1,0
ASZ1,10,1,0,9,0,10,0
DMB2,3,1,0,2,0,3,0
MGST1,9,1,0,8,0,9,0
GLP1R,1,1,0,0,0,1,0
MSRB1,2,2,0,0,0,2,0
C12orf73,1,1,0,0,0,1,0
GSPT2,3,1,0,2,0,3,0
ANKRD27,10,1,0,9,0,10,0
SLC47A2,2,1,0,1,0,2,0
TFAP2D,1,1,0,0,0,1,0
CDK5,1,1,0,0,0,1,0
TAP1,2,1,0,1,0,2,0
HSBP1L1,2,1,0,1,0,2,0
SOCS1,3,1,0,2,0,3,0
DEAF1,6,1,0,5,0,6,0
LSM12,1,1,0,0,0,1,0
COL22A1,2,1,0,1,0,2,0
SCLY,2,2,0,0,0,2,0
MEIS1,4,1,0,3,0,4,0
CD14,1,1,0,0,0,1,0
BEAN1,2,1,0,1,0,2,0
ART4,1,1,0,0,0,1,0
CNN2,2,1,0,1,0,2,0
PSMD4,1,1,0,0,0,1,0
PIP5K1A,1,1,0,0,0,1,0
DD1CR,1,1,0,0,0,1,0
SNTN,1,1,0,0,0,1,0
DRAXIN,7,1,0,6,0,7,0
DRD4,1,1,0,0,0,1,0
ADAM12,4,2,0,2,0,4,0
OAZ2,2,2,0,0,0,2,0
RFT1,4,1,0,3,0,4,0
TPCN3,4,1,0,3,0,4,0
ARL5B,1,1,0,0,0,1,0
DRD1,2,1,0,1,0,2,0
C6,3,1,0,2,0,3,0
RAMP3,2,1,0,1,0,2,0
ARHGAP40,4,1,0,3,0,4,0
C11orf96,1,1,0,0,0,1,0
AKAIN1,1,1,0,0,0,1,0
C12orf75,7,1,0,4,2,5,2
IL18R1,7,4,0,3,0,7,0
IGSF1,6,1,0,5,0,6,0
SLC23A2,8,1,0,7,0,8,0
PROKR1,2,1,0,1,0,2,0
GAL,2,2,0,0,0,2,0
SMIM20,2,1,0,1,0,2,0
PLA2G1B,2,1,0,1,0,2,0
SLC7A1,3,2,0,1,0,3,0
CLPS,1,1,0,0,0,1,0
PRIMA1,2,1,0,1,0,2,0
POP4,2,1,0,1,0,2,0
VGLL2,8,1,0,7,0,8,0
CDA,7,1,0,6,0,7,0
SLC22A4,1,1,0,0,0,1,0
LAMP3,1,1,0,0,0,1,0
NGFR,1,1,0,0,0,1,0
CHIR-B4,3,1,0,2,0,3,0
CHIR-A2,1,1,0,0,0,1,0
LOC772096,3,1,0,1,1,2,1
CHIR-AB1,4,2,0,2,0,4,0
NANOG,1,1,0,0,0,1,0
NDUFS3,4,1,0,3,0,4,0
PVALB,9,3,0,6,0,9,0
NR3C2,8,2,0,6,0,8,0
NAV3,19,1,0,18,0,19,0
ABLIM1,22,1,0,21,0,22,0
HYDIN,1,1,0,0,0,1,0
MED6,1,1,0,0,0,1,0
PACSIN2,17,2,0,15,0,17,0
SMAD7B,1,1,0,0,0,1,0
HSPH1,2,1,0,1,0,2,0
KDELR2,1,1,0,0,0,1,0
TBL1X,19,1,0,18,0,19,0
CPPED1,10,1,0,8,1,9,1
UCK2,1,1,0,0,0,1,0
FADS2,2,1,0,1,0,2,0
TLR2,1,1,0,0,0,1,0
AHCTF1,7,1,0,6,0,7,0
PAK1,23,1,0,22,0,23,0
LYRM1,24,1,0,23,0,24,0
LYPLA2,4,1,0,3,0,4,0
COL4A2,7,1,0,6,0,7,0
USPL1,5,2,0,3,0,5,0
COL4A1,2,1,0,1,0,2,0
ATM,10,1,0,8,1,9,1
GPER1,2,1,0,1,0,2,0
PLTP,1,1,0,0,0,1,0
OPN5L2,1,1,0,0,0,1,0
ULK3,3,1,0,2,0,3,0
SMIM5,6,1,0,5,0,6,0
GPX3,1,1,0,0,0,1,0
GPX7,1,1,0,0,0,1,0
GLP2R,5,1,0,4,0,5,0
CALCRL,1,1,0,0,0,1,0
PAQR7,9,1,0,8,0,9,0
RAB3GAP2,2,1,0,1,0,2,0
SEPHS1,3,1,0,2,0,3,0
SMCO4,1,1,0,0,0,1,0
CMC2,13,1,0,12,0,13,0
MZT1,1,1,0,0,0,1,0
EIF3I,1,1,0,0,0,1,0
EBF2,4,1,0,3,0,4,0
PRLL,1,1,0,0,0,1,0
LOC422926,1,1,0,0,0,1,0
COTL1,2,1,0,1,0,2,0
PPIA,2,1,0,1,0,2,0
SELENOW,2,2,0,0,0,2,0
CRYGN,7,1,0,4,2,5,2
FGB,1,1,0,0,0,1,0
PITX1,7,3,0,2,2,5,2
PALM,7,1,0,6,0,7,0
CASP2,3,1,0,2,0,3,0
GABRQ,2,2,0,0,0,2,0
PTGS2,3,2,0,1,0,3,0
REL,1,1,0,0,0,1,0
NAGA,1,1,0,0,0,1,0
TBCA,1,1,0,0,0,1,0
TST,1,1,0,0,0,1,0
ACE,2,1,0,1,0,2,0
EIF1,1,1,0,0,0,1,0
DYNC1LI1,1,1,0,0,0,1,0
CKMT2,1,1,0,0,0,1,0
ST6GAL2,4,2,0,2,0,4,0
MB,2,1,0,1,0,2,0
RAD52,6,4,0,2,0,6,0
VMO1,1,1,0,0,0,1,0
ACYP2,3,1,0,2,0,3,0
HSF2,5,1,0,4,0,5,0
CCNC,5,1,0,4,0,5,0
ODC,3,1,0,2,0,3,0
ATP2B1,23,7,0,16,0,23,0
EPB41,43,1,0,41,1,42,1
ACYP1,1,1,0,0,0,1,0
DUPD1,1,1,0,0,0,1,0
DDOST,1,1,0,0,0,1,0
CTSV,1,1,0,0,0,1,0
SLC17A6,1,1,0,0,0,1,0
ANO5,18,1,0,17,0,18,0
CRYGS,1,1,0,0,0,1,0
HTR1A,1,1,0,0,0,1,0
PARP4,3,1,0,2,0,3,0
ZAR1L,1,1,0,0,0,1,0
WNT3A,4,4,0,0,0,4,0
RPL29,1,1,0,0,0,1,0
CPNE1,1,1,0,0,0,1,0
CBLN2,3,1,0,2,0,3,0
HTR7L,1,1,0,0,0,1,0
NLGN4Y,10,3,0,7,0,10,0
APC2,1,1,0,0,0,1,0
LAMTOR5,1,1,0,0,0,1,0
HSF4,1,1,0,0,0,1,0
CRNN,2,1,0,1,0,2,0
CARNS1,2,1,0,1,0,2,0
RAB40C,2,1,0,1,0,2,0
HTR1B,2,1,0,1,0,2,0
HTR6,2,1,0,1,0,2,0
NLGN3,1,1,0,0,0,1,0
SCRT2,2,1,0,1,0,2,0
CAPZB,3,2,0,1,0,3,0
BANP,2,2,0,0,0,2,0
ITPR1,18,1,0,17,0,18,0
PTHLH,22,2,0,20,0,22,0
HTR7,6,1,0,5,0,6,0
VIP,2,2,0,0,0,2,0
CACNA2D1,5,1,0,4,0,5,0
LASP1,4,1,0,3,0,4,0
CLASP2,47,1,0,46,0,47,0
DNAJC6,4,1,0,3,0,4,0
MOSPD2,6,4,0,2,0,6,0
PTH2R,5,3,0,2,0,5,0
PHB,1,1,0,0,0,1,0
CDC14A,1,1,0,0,0,1,0
RNF170,23,1,0,22,0,23,0
FSCN2,1,1,0,0,0,1,0
FSCN1,1,1,0,0,0,1,0
PID1,5,1,0,4,0,5,0
TFDP2,11,1,0,10,0,11,0
PLA2G10,16,1,0,15,0,16,0
NDUFA12,1,1,0,0,0,1,0
APEX1,1,1,0,0,0,1,0
PLA2G2E,1,1,0,0,0,1,0
PNOC,3,1,0,2,0,3,0
FTO,2,1,0,1,0,2,0
GCG,3,2,1,0,0,2,1
ADGRL2,39,1,0,38,0,39,0
UQCR11,1,1,0,0,0,1,0
DNAJC24,2,2,0,0,0,2,0
G0S2,1,1,0,0,0,1,0
NUMA1,3,1,0,2,0,3,0
CEND1,2,1,0,1,0,2,0
LOC415324,14,1,0,13,0,14,0
CSF1,2,2,0,0,0,2,0
PRXL2A,2,2,0,0,0,2,0
KPNA3,5,1,0,4,0,5,0
MRPL45,1,1,0,0,0,1,0
AKIRIN2,1,1,0,0,0,1,0
CNP1,2,2,0,0,0,2,0
IFIH1,1,1,0,0,0,1,0
FAP,3,1,0,1,1,2,1
SSB,2,1,0,1,0,2,0
SQLE,1,1,0,0,0,1,0
PTGES,14,5,0,9,0,14,0
ADAM19,1,1,0,0,0,1,0
CIDEA,1,1,0,0,0,1,0
SDR42E2,4,1,0,3,0,4,0
TMEM178B,1,1,0,0,0,1,0
BAMBI,2,1,0,1,0,2,0
MEMO1,2,1,0,1,0,2,0
UBE2E3,8,1,0,6,1,7,1
LOC427470,1,1,0,0,0,1,0
LOC770548,1,1,0,0,0,1,0
ZNF277,1,1,0,0,0,1,0
KRT222,1,1,0,0,0,1,0
AKAP17A,2,1,0,1,0,2,0
SUGP1,3,1,0,2,0,3,0
SRSF3,2,1,0,1,0,2,0
CYP2D6,1,1,0,0,0,1,0
PRORSD1P,2,1,0,1,0,2,0
PTCHD4,2,2,0,0,0,2,0
TCEANC2,1,1,0,0,0,1,0
C2orf42,10,1,0,9,0,10,0
ZSWIM8,5,1,0,3,1,4,1
FOCAD,6,2,0,4,0,6,0
ARHGEF39,5,1,0,4,0,5,0
TMSB15B,5,1,0,3,1,4,1
PMCH,1,1,0,0,0,1,0
POR,20,1,0,19,0,20,0
BBLN,1,1,0,0,0,1,0
TADA1,1,1,0,0,0,1,0
PPDPF,1,1,0,0,0,1,0
GUCA2B,1,1,0,0,0,1,0
CLSTN1,5,1,0,4,0,5,0
SMIM19,3,2,0,1,0,3,0
COX16,5,1,0,4,0,5,0
ZSWIM7,5,2,0,3,0,5,0
CCM2,2,1,0,1,0,2,0
ANGPTL5,3,1,0,2,0,3,0
LOC422426,2,1,0,1,0,2,0
EAPP,1,1,0,0,0,1,0
ACAA1,2,1,0,1,0,2,0
ELOVL2,1,1,0,0,0,1,0
ELOVL4,3,1,0,2,0,3,0
ELOVL7,7,1,0,6,0,7,0
ATP6V1H,2,1,0,1,0,2,0
TENM3,21,1,0,20,0,21,0
GPATCH3,1,1,0,0,0,1,0
NFRKB,3,1,0,2,0,3,0
RGS7,30,1,0,28,1,29,1
LRRC17,2,2,0,0,0,2,0
PAPOLB,7,1,0,5,1,6,1
PSMA4,2,1,0,1,0,2,0
SPG21,6,2,0,4,0,6,0
COQ9,2,1,0,1,0,2,0
GLT8D1,1,1,0,0,0,1,0
EMC3,2,1,0,1,0,2,0
PDHB,1,1,0,0,0,1,0
YIPF5,1,1,0,0,0,1,0
DCTN5,2,2,0,0,0,2,0
NUBP1,5,1,0,3,1,4,1
PEBP1,1,1,0,0,0,1,0
SDSL,1,1,0,0,0,1,0
RAD51D,8,1,0,7,0,8,0
MRPS17,4,1,0,3,0,4,0
CSTB,1,1,0,0,0,1,0
GSTK1,4,1,0,1,2,2,2
MRPS33,3,1,0,2,0,3,0
CD99,2,1,0,1,0,2,0
ECHDC3,1,1,0,0,0,1,0
PEX10,1,1,0,0,0,1,0
EDN2,1,1,0,0,0,1,0
COX6C,1,1,0,0,0,1,0
ENPP2,24,1,0,23,0,24,0
SP8,4,2,0,2,0,4,0
FDX1,1,1,0,0,0,1,0
EMC2,2,1,0,1,0,2,0
P4HB,1,1,0,0,0,1,0
FN1,9,1,0,8,0,9,0
HMGCL,6,4,0,2,0,6,0
NRN1,2,1,0,1,0,2,0
P4HA1,20,4,0,16,0,20,0
MYLPF,1,1,0,0,0,1,0
RNP,1,1,0,0,0,1,0
CCR7,1,1,0,0,0,1,0
COX7A2,1,1,0,0,0,1,0
ROMO1,6,5,0,1,0,6,0
CNEP1R1,2,1,0,1,0,2,0
OST4,2,1,0,1,0,2,0
LYRM4,6,1,0,4,1,5,1
DPY30,1,1,0,0,0,1,0
SLCO2A1,3,1,0,2,0,3,0
NRXN1,44,4,0,40,0,44,0
BSG,2,2,0,0,0,2,0
NFAT5,5,1,0,4,0,5,0
FANCB,1,1,0,0,0,1,0
SLC7A2,22,1,0,17,4,18,4
SOCS4,6,4,0,2,0,6,0
SLC7A9,5,1,0,4,0,5,0
DPM2,2,1,0,1,0,2,0
FAM102A,3,1,0,2,0,3,0
NDUFV3,3,2,0,1,0,3,0
DISP3,16,1,0,14,1,15,1
MAPT,50,3,0,47,0,50,0
CLSPN,8,1,0,4,3,5,3
ELOVL5,6,1,0,5,0,6,0
LONP2,1,1,0,0,0,1,0
ARIH2,7,1,0,6,0,7,0
NDUFAF2,1,1,0,0,0,1,0
SMIM15,3,1,0,2,0,3,0
RBX1,1,1,0,0,0,1,0
ETV6,11,1,0,10,0,11,0
MBOAT4,1,1,0,0,0,1,0
ASB13,5,1,0,3,1,4,1
PTPRZ1,6,2,0,4,0,6,0
LAMB4,6,1,0,5,0,6,0
ANKRD16,12,2,0,5,5,7,5
EXOC4,1,1,0,0,0,1,0
DNAJC2,7,1,0,6,0,7,0
KCTD4,1,1,0,0,0,1,0
MDM2,6,1,0,5,0,6,0
MRPL23,1,1,0,0,0,1,0
GINM1,2,1,0,1,0,2,0
PTPN2,5,1,0,4,0,5,0
MRPS5,2,1,0,1,0,2,0
MAL,1,1,0,0,0,1,0
TTL,2,1,0,1,0,2,0
CEP41,3,1,0,2,0,3,0
CST7,1,1,0,0,0,1,0
ABCD2,2,1,0,1,0,2,0
DZANK1,16,1,0,15,0,16,0
POLR3F,1,1,0,0,0,1,0
DTD1,1,1,0,0,0,1,0
ERGIC2,8,1,0,7,0,8,0
TRIM55,4,3,0,1,0,4,0
TEAD1,14,1,0,13,0,14,0
DEPDC7,3,1,0,2,0,3,0
TCP11L1,5,1,0,4,0,5,0
TMX4,1,1,0,0,0,1,0
MKKS,2,1,0,1,0,2,0
HIPK3,11,1,0,10,0,11,0
SLX4IP,6,1,0,2,3,3,3
COQ8A,3,1,0,2,0,3,0
QSER1,3,1,0,2,0,3,0
PRRG4,2,1,0,1,0,2,0
USP34,10,1,0,9,0,10,0
AHSA2,1,1,0,0,0,1,0
KIAA1841,13,1,0,9,3,10,3
MPPED2,9,1,0,8,0,9,0
PEX13,2,1,0,1,0,2,0
METTL15P1,8,3,0,5,0,8,0
CFAP36,2,1,0,1,0,2,0
MTIF2,7,1,0,6,0,7,0
SPTBN1,15,1,0,14,0,15,0
KIF18A,3,2,0,1,0,3,0
MALL,3,1,0,2,0,3,0
NPHP1,7,1,0,6,0,7,0
NAPB,1,1,0,0,0,1,0
ZC3HC1,1,1,0,0,0,1,0
SLC22A7,8,1,0,6,1,7,1
TTBK1,11,2,0,9,0,11,0
KAT14,2,1,0,1,0,2,0
HAO1,10,1,0,9,0,10,0
CDC42BPA,7,2,0,5,0,7,0
SLC26A3,1,1,0,0,0,1,0
COG5,1,1,0,0,0,1,0
DACH1,7,1,0,6,0,7,0
ANGPT1,1,1,0,0,0,1,0
ROCK1,2,1,0,1,0,2,0
PUS10,6,1,0,5,0,6,0
ZC3H8,3,1,0,2,0,3,0
RGS6,16,1,0,15,0,16,0
THBS1,1,1,0,0,0,1,0
HBP1,6,1,0,5,0,6,0
SYPL1,1,1,0,0,0,1,0
RDH10,2,1,0,1,0,2,0
CPNE8,3,1,0,1,1,2,1
ANO3,7,2,0,5,0,7,0
GAS2,4,1,0,3,0,4,0
PRMT3,11,1,0,8,2,9,2
PMPCB,2,1,0,1,0,2,0
MRPL53,1,1,0,0,0,1,0
LEUTX,2,1,1,0,0,1,1
CHMP4C,1,1,0,0,0,1,0
FABP9,1,1,0,0,0,1,0
TMEM60,5,1,0,4,0,5,0
RALYL,23,1,0,22,0,23,0
UBE2W,4,1,0,1,2,2,2
BRD1,9,1,0,8,0,9,0
CSRP3,1,1,0,0,0,1,0
FAS,5,1,0,4,0,5,0
SNX16,5,3,0,2,0,5,0
DHCR7,5,1,0,4,0,5,0
SIRT3,3,1,0,1,1,2,1
CDH17,2,1,0,1,0,2,0
CRELD2,1,1,0,0,0,1,0
IFITM5,1,1,0,0,0,1,0
ZNF800,7,1,0,6,0,7,0
WASL,2,1,0,1,0,2,0
ANXA13,2,1,0,1,0,2,0
DEPTOR,5,1,0,4,0,5,0
PTDSS2,6,1,0,5,0,6,0
PHYHIPL,4,1,0,3,0,4,0
BICC1,3,1,0,2,0,3,0
CCSER2,8,4,0,4,0,8,0
SYT12,1,1,0,0,0,1,0
EXOSC3,2,1,1,0,0,1,1
DYDC2,3,1,0,2,0,3,0
MRPL21,3,1,0,2,0,3,0
MAT1A,1,1,0,0,0,1,0
LUZP2,2,1,0,1,0,2,0
GCHFR,1,1,0,0,0,1,0
ECD,1,1,0,0,0,1,0
DNAJC9,1,1,0,0,0,1,0
UBE2D1,2,1,0,1,0,2,0
CISD1,2,1,0,1,0,2,0
DNAJC12,2,1,0,1,0,2,0
CCDC32,1,1,0,0,0,1,0
REEP3,4,1,0,3,0,4,0
NRBF2,1,1,0,0,0,1,0
CTNNA3,10,1,0,8,1,9,1
PIK3CG,2,1,0,1,0,2,0
PUS7,14,7,0,7,0,14,0
SIGIRR,4,1,0,3,0,4,0
OGDHL,10,1,0,9,0,10,0
LRRTM3,1,1,0,0,0,1,0
JMJD1C,13,1,0,12,0,13,0
ZNF365,5,1,0,3,1,4,1
NKX6-2,2,1,0,1,0,2,0
SLC38A4,7,1,0,6,0,7,0
AMIGO2,4,1,0,3,0,4,0
ATP23,8,1,0,7,0,8,0
LRIG3,4,1,0,3,0,4,0
TMEM5,1,1,0,0,0,1,0
TBK1,7,1,0,6,0,7,0
GNS,1,1,0,0,0,1,0
IVD,2,1,0,1,0,2,0
PDDC1,2,2,0,0,0,2,0
VPS37C,4,1,0,3,0,4,0
CDC25A,1,1,0,0,0,1,0
CYB561A3,5,5,0,0,0,5,0
BTBD10,8,1,0,7,0,8,0
HHATL,2,1,0,1,0,2,0
MSRB3,15,1,0,14,0,15,0
GJC2,8,1,0,7,0,8,0
USP47,7,1,0,6,0,7,0
GALNT18,5,1,0,4,0,5,0
PRTFDC1,3,1,0,2,0,3,0
SPAG6,8,1,0,7,0,8,0
LYVE1,5,1,0,4,0,5,0
AMPD3,3,1,0,2,0,3,0
RPP38,3,1,0,2,0,3,0
RSU1,4,1,0,3,0,4,0
GTF2H1,2,2,0,0,0,2,0
SPTY2D1,2,1,0,1,0,2,0
PHLDA2,1,1,0,0,0,1,0
BRSK1,23,1,0,22,0,23,0
RTKN2,28,1,0,19,8,20,8
TMEM26,1,1,0,0,0,1,0
SLC38A1,1,1,0,0,0,1,0
SLC16A7,7,2,0,5,0,7,0
MON2,5,1,0,3,1,4,1
XPOT,4,1,0,3,0,4,0
WIF1,1,1,0,0,0,1,0
RHOBTB1,12,1,0,11,0,12,0
TSPAN13,3,1,0,2,0,3,0
AGR3,14,1,0,13,0,14,0
IL22,1,1,0,0,0,1,0
TWISTNB,1,1,0,0,0,1,0
SLC35E3,1,1,0,0,0,1,0
TOMM7,2,1,0,0,1,1,1
JAZF1,3,1,0,2,0,3,0
BTD,2,1,0,1,0,2,0
CPM,1,1,0,0,0,1,0
FRS2,2,1,0,1,0,2,0
HACL1,4,1,0,3,0,4,0
KCNMB4,2,1,0,0,1,1,1
CHID1,4,1,0,2,1,3,1
RAB3IL1,10,1,0,9,0,10,0
SYT13,2,1,0,1,0,2,0
SATB1,11,1,0,10,0,11,0
KBTBD4,4,3,0,1,0,4,0
CKAP5,12,1,0,11,0,12,0
PHF21A,20,1,0,19,0,20,0
SGO1,2,1,0,1,0,2,0
TSPAN8,1,1,0,0,0,1,0
SLC35C1,2,2,0,0,0,2,0
ZFYVE19,2,1,0,1,0,2,0
VPS18,1,1,0,0,0,1,0
CHAC1,1,1,0,0,0,1,0
INO80,1,1,0,0,0,1,0
OIP5,2,1,0,1,0,2,0
GANC,5,1,0,3,1,4,1
SNAP23,2,1,0,1,0,2,0
HAUS2,1,1,0,0,0,1,0
LRRC57,5,1,0,4,0,5,0
BEST3,6,2,0,4,0,6,0
BET1,1,1,0,0,0,1,0
DNAL1,3,1,0,2,0,3,0
RBM25,4,1,0,3,0,4,0
ZFYVE1,7,1,0,5,1,6,1
SIPA1L1,8,1,0,7,0,8,0
EXD2,6,1,0,5,0,6,0
PIGH,3,1,0,1,1,2,1
SNRK,4,1,0,3,0,4,0
CMTM8,1,1,0,0,0,1,0
ARG2,1,1,0,0,0,1,0
MPP5,2,1,0,1,0,2,0
SPRED1,10,1,0,9,0,10,0
DPH6,15,4,0,11,0,15,0
STXBP6,8,1,0,7,0,8,0
NOVA1,13,2,0,5,6,7,6
SCFD1,3,1,0,1,1,2,1
LMOD2,1,1,0,0,0,1,0
UBL7,1,1,0,0,0,1,0
SEMA7A,19,1,0,18,0,19,0
RNF111,17,1,0,16,0,17,0
LAMA1,2,1,0,1,0,2,0
MAPKAPK5,2,2,0,0,0,2,0
ALG11,1,1,0,0,0,1,0
TEN1,3,1,0,2,0,3,0
RAB5B,3,1,0,2,0,3,0
CDK2,1,1,0,0,0,1,0
PDK4,1,1,0,0,0,1,0
BST1,3,1,0,2,0,3,0
OC3,1,1,0,0,0,1,0
AHRR,2,1,0,1,0,2,0
CD38,1,1,0,0,0,1,0
DEFB4A,3,2,0,1,0,3,0
SRRD,1,1,0,0,0,1,0
GTPBP1,2,1,0,1,0,2,0
RAC2,1,1,0,0,0,1,0
SMAD1,26,16,0,10,0,26,0
PON1,2,1,0,1,0,2,0
BCL10,1,1,0,0,0,1,0
CFLAR,9,1,1,3,4,4,5
ANKHD1,4,1,0,3,0,4,0
PALM2AKAP2,19,12,0,7,0,19,0
ARHGAP8,2,1,0,1,0,2,0
NME1,4,1,0,3,0,4,0
FPGT,2,1,0,1,0,2,0
TNNI3K,6,1,0,3,2,4,2
GTF2A1L,4,1,0,3,0,4,0
CENPS,2,2,0,0,0,2,0
GNG10,1,1,0,0,0,1,0
SLC46A1,2,1,0,1,0,2,0
UBE2V1,5,1,0,4,0,5,0
TMEM189,5,2,0,3,0,5,0
ALDOC,1,1,0,0,0,1,0
TCF7L2,33,1,0,32,0,33,0
AICDA,1,1,0,0,0,1,0
AKR1E2,3,1,0,2,0,3,0
RAX,1,1,0,0,0,1,0
SCIN,2,2,0,0,0,2,0
E2F6,3,1,1,1,0,2,1
TAF11,1,1,0,0,0,1,0
PANK4,2,1,0,1,0,2,0
PCDHGA2,1,1,0,0,0,1,0
TPM3,29,17,0,12,0,29,0
DMRTB1,3,1,0,1,1,2,1
NTSR1,1,1,0,0,0,1,0
C2H6orf52,13,7,0,6,0,13,0
PLD5,9,3,1,2,3,5,4
CYP46A1,6,1,0,5,0,6,0
USMG5,3,1,0,2,0,3,0
BBS5,12,1,0,11,0,12,0
NOTCH2,2,1,0,1,0,2,0
CCDC18,5,1,0,4,0,5,0
ANKS1B,11,1,0,10,0,11,0
NUDT7,3,1,1,1,0,2,1
SLC25A22,9,1,0,8,0,9,0
REEP5,2,1,0,1,0,2,0
ABCC6,5,1,0,4,0,5,0
C12orf65,2,1,0,1,0,2,0
