,accession,gene
3155,>XM_742469.1,AFUA_6G05150
3157,>XM_742470.1,AFUA_6G05140
3159,>XM_742471.1,AFUA_6G05130
3161,>XM_742472.1,AFUA_6G05120
3163,>XM_742473.1,AFUA_6G05110
3165,>XM_742474.1,AFUA_6G05100
3167,>XM_742475.1,AFUA_6G05090
3169,>XM_742476.1,AFUA_6G05080
3171,>XM_742477.1,AFUA_6G05070
3173,>XM_742478.1,AFUA_6G05060
3175,>XM_742479.1,AFUA_6G05050
3177,>XM_742480.1,AFUA_6G05045
3179,>XM_742481.1,AFUA_6G05040
3181,>XM_742482.1,AFUA_6G05030
3183,>XM_742483.1,AFUA_6G05020
3185,>XM_742484.1,AFUA_6G05010
3187,>XM_742485.1,AFUA_6G05000
3189,>XM_742486.1,AFUA_6G04990
3191,>XM_742487.1,AFUA_6G04980
3193,>XM_742488.1,AFUA_6G04970
3195,>XM_742489.1,AFUA_6G04960
3197,>XM_742490.1,AFUA_6G04950
3199,>XM_742491.1,AFUA_6G04940
3201,>XM_742492.1,AFUA_6G04930
3203,>XM_742493.1,AFUA_6G04920
3205,>XM_742494.2,AFUA_6G04910
3207,>XM_742495.2,AFUA_6G04900
3209,>XM_742496.1,AFUA_6G04890
3211,>XM_742497.1,AFUA_6G04880
3213,>XM_742498.2,AFUA_6G04860
3215,>XM_742499.1,AFUA_6G04870
3217,>XM_742500.1,AFUA_6G04850
3219,>XM_742501.1,AFUA_6G04840
3221,>XM_742502.1,AFUA_6G04830
3223,>XM_742503.1,AFUA_6G04820
3225,>XM_742504.1,AFUA_6G04810
3227,>XM_742505.1,AFUA_6G04800
3229,>XM_742506.1,AFUA_6G04790
3231,>XM_742507.1,AFUA_6G04780
3233,>XM_742508.1,AFUA_6G04770
3235,>XM_742509.1,AFUA_6G04760
3237,>XM_742510.1,AFUA_6G04750
3239,>XM_742511.1,AFUA_6G04740
3241,>XM_742512.1,AFUA_6G04730
3243,>XM_742513.1,AFUA_6G04720
3245,>XM_742514.1,AFUA_6G04710
3247,>XM_742515.1,AFUA_6G04700
3249,>XM_742516.1,AFUA_6G04690
3251,>XM_742517.1,AFUA_6G04680
3253,>XM_742518.1,AFUA_6G04670
3255,>XM_742519.1,AFUA_6G04660
3257,>XM_742520.1,AFUA_6G04650
3259,>XM_742521.1,AFUA_6G04640
3261,>XM_742522.1,AFUA_6G04630
3263,>XM_742523.1,AFUA_6G04620
3265,>XM_742524.1,AFUA_6G04610
3267,>XM_742525.1,AFUA_6G04600
3269,>XM_742526.1,AFUA_6G04590
3271,>XM_742527.1,AFUA_6G04580
3273,>XM_742528.1,AFUA_6G04570
3275,>XM_742529.1,AFUA_6G04560
3277,>XM_742530.1,AFUA_6G04550
3279,>XM_742531.1,AFUA_6G04540
3281,>XM_742532.1,AFUA_6G04530
3283,>XM_742533.1,AFUA_6G04520
3285,>XM_742534.1,AFUA_6G04510
3287,>XM_742535.1,AFUA_6G04500
3289,>XM_742536.1,AFUA_6G04490
3291,>XM_742538.1,AFUA_6G04470
3293,>XM_742539.1,AFUA_6G04460
3295,>XM_742540.1,AFUA_6G04450
3297,>XM_742541.1,AFUA_6G04440
3299,>XM_742542.1,AFUA_6G04430
3301,>XM_742543.1,AFUA_6G04420
3303,>XM_742544.1,AFUA_6G04410
3305,>XM_742545.1,AFUA_6G04400
3307,>XM_742546.1,AFUA_6G04390
3309,>XM_742547.1,AFUA_6G04380
3311,>XM_742548.1,AFUA_6G04370
3313,>XM_742549.1,AFUA_6G04360
3315,>XM_742550.1,AFUA_6G04350
3317,>XM_742551.1,AFUA_6G04340
3319,>XM_742552.1,AFUA_6G04330
3321,>XM_742553.1,AFUA_6G04320
3323,>XM_742554.1,AFUA_6G04310
3325,>XM_742555.1,AFUA_6G04300
3327,>XM_742556.1,AFUA_6G04290
3329,>XM_742557.2,AFUA_6G04280
3331,>XM_742559.1,AFUA_6G04260
3333,>XM_742560.2,AFUA_6G04250
3335,>XM_742561.1,AFUA_6G04240
3337,>XM_742562.1,AFUA_6G04230
3339,>XM_742563.1,AFUA_6G04220
3341,>XM_742564.1,AFUA_6G04210
3343,>XM_742565.1,AFUA_6G04200
3345,>XM_742566.1,AFUA_6G04190
3347,>XM_742567.1,AFUA_6G04180
3349,>XM_742568.1,AFUA_6G04170
3351,>XM_742569.1,AFUA_6G04150
3353,>XM_742570.2,AFUA_6G04140
3355,>XM_742571.1,AFUA_6G04120
3357,>XM_742573.1,AFUA_6G04110
3359,>XM_742574.2,AFUA_6G04100
3361,>XM_742575.2,AFUA_6G04090
3363,>XM_742576.1,AFUA_6G04080
3365,>XM_742577.1,AFUA_6G04070
3367,>XM_742578.1,AFUA_6G04060
3369,>XM_742579.1,AFUA_6G04050
3371,>XM_742580.1,AFUA_6G04040
3373,>XM_742581.1,AFUA_6G04030
3375,>XM_742582.1,AFUA_6G04020
3377,>XM_742583.1,AFUA_6G04010
3379,>XM_742584.1,AFUA_6G04000
3381,>XM_742585.1,AFUA_6G03990
3383,>XM_742586.1,AFUA_6G03980
3385,>XM_742587.1,AFUA_6G03970
3387,>XM_742588.1,AFUA_6G03960
3389,>XM_742589.1,AFUA_6G03950
3391,>XM_742590.1,AFUA_6G03940
3393,>XM_742591.2,AFUA_6G03930
3395,>XM_742592.2,AFUA_6G03920
3397,>XM_742593.1,AFUA_6G03910
3399,>XM_742594.1,AFUA_6G03900
3401,>XM_742595.1,AFUA_6G03890
3403,>XM_742596.2,AFUA_6G03880
3405,>XM_742597.2,AFUA_6G03870
3407,>XM_742598.1,AFUA_6G03860
3409,>XM_742599.1,AFUA_6G03850
3411,>XM_742600.1,AFUA_6G03840
3413,>XM_742601.1,AFUA_6G03830
3415,>XM_742602.1,AFUA_6G03820
3417,>XM_742603.1,AFUA_6G03810
3419,>XM_742604.1,AFUA_6G03800
3421,>XM_742605.1,AFUA_6G03790
3423,>XM_742606.1,AFUA_6G03780
3425,>XM_742607.1,AFUA_6G03770
3427,>XM_742608.1,AFUA_6G03760
3429,>XM_742609.1,AFUA_6G03750
3431,>XM_742610.1,AFUA_6G03740
3433,>XM_742611.1,AFUA_6G03730
3435,>XM_742612.1,AFUA_6G03720
3437,>XM_742613.1,AFUA_6G03710
3439,>XM_742614.1,AFUA_6G03700
3441,>XM_742615.1,AFUA_6G03690
3443,>XM_742616.1,AFUA_6G03680
3445,>XM_742617.1,AFUA_6G03670
3447,>XM_742618.1,AFUA_6G03660
3449,>XM_742620.1,AFUA_6G03640
3451,>XM_742621.2,AFUA_6G03630
3453,>XM_742622.1,AFUA_6G03620
3455,>XM_742624.1,AFUA_6G03600
3457,>XM_742625.1,AFUA_6G03590
3459,>XM_742626.1,AFUA_6G03580
3461,>XM_742627.1,AFUA_6G03570
3463,>XM_742628.1,AFUA_6G03560
3465,>XM_742629.1,AFUA_6G03550
3467,>XM_742630.1,AFUA_6G03540
3469,>XM_742631.1,AFUA_6G03530
3471,>XM_742632.1,AFUA_6G03520
3473,>XM_742633.2,AFUA_6G03510
3475,>XM_742634.1,AFUA_6G03500
3477,>XM_742635.1,AFUA_6G03490
3479,>XM_742636.1,AFUA_6G03480
3481,>XM_742637.1,AFUA_6G03470
3483,>XM_742638.1,AFUA_6G03460
3485,>XM_742639.1,AFUA_6G03450
3487,>XM_742640.1,AFUA_6G03440
3489,>XM_742641.1,AFUA_6G03430
3491,>XM_742643.2,AFUA_6G03400
3493,>XM_742644.2,AFUA_6G03390
3495,>XM_742645.2,AFUA_6G03380
3497,>XM_742646.2,AFUA_6G03370
3499,>XM_742647.1,AFUA_6G03360
3501,>XM_742648.1,AFUA_6G03350
3503,>XM_742649.1,AFUA_6G03340
3505,>XM_742650.1,AFUA_6G03330
3507,>XM_742651.1,AFUA_6G03320
3509,>XM_742652.1,AFUA_6G03310
3511,>XM_742653.1,AFUA_6G03300
3513,>XM_742654.1,AFUA_6G03290
3515,>XM_742655.1,AFUA_6G03280
3517,>XM_742656.1,AFUA_6G03270
3519,>XM_742657.1,AFUA_6G03260
3521,>XM_742658.2,AFUA_6G03252
3523,>XM_742660.1,AFUA_6G03240
3525,>XM_742661.1,AFUA_6G03230
3527,>XM_742662.1,AFUA_6G03220
3529,>XM_742663.1,AFUA_6G03210
3531,>XM_742664.1,AFUA_6G03200
3533,>XM_742665.1,AFUA_6G03190
3535,>XM_742666.1,AFUA_6G03180
3537,>XM_742667.1,AFUA_6G03160
3539,>XM_742668.1,AFUA_6G03150
3541,>XM_742669.1,AFUA_6G03140
3543,>XM_742670.1,AFUA_6G03130
3545,>XM_742671.1,AFUA_6G03120
3547,>XM_742672.1,AFUA_6G03110
3549,>XM_742673.1,AFUA_6G03100
3551,>XM_742674.1,AFUA_6G03090
3553,>XM_742675.1,AFUA_6G03080
3555,>XM_742676.1,AFUA_6G03070
3557,>XM_742677.1,AFUA_6G03060
3559,>XM_742678.1,AFUA_6G03050
3561,>XM_742679.1,AFUA_6G03040
3563,>XM_742681.2,AFUA_6G03020
3565,>XM_742682.2,AFUA_6G03010
3567,>XM_742684.2,AFUA_6G02990
3569,>XM_742685.1,AFUA_6G02980
3571,>XM_742686.1,AFUA_6G02970
3573,>XM_742687.1,AFUA_6G02960
3575,>XM_742688.1,AFUA_6G02950
3577,>XM_742689.1,AFUA_6G02940
3579,>XM_742690.1,AFUA_6G02930
3581,>XM_742691.1,AFUA_6G02920
3583,>XM_742692.1,AFUA_6G02910
3585,>XM_742693.2,AFUA_6G02900
3587,>XM_742696.1,AFUA_6G02870
3589,>XM_742697.1,AFUA_6G02860
3591,>XM_742698.2,AFUA_6G02850
3593,>XM_742699.1,AFUA_6G02845
3595,>XM_742700.1,AFUA_6G02840
3597,>XM_742701.1,AFUA_6G02830
3599,>XM_742702.1,AFUA_6G02820
3601,>XM_742703.1,AFUA_6G02810
3603,>XM_742704.1,AFUA_6G02800
3605,>XM_742705.1,AFUA_6G02790
3607,>XM_742706.1,AFUA_6G02780
3609,>XM_742707.1,AFUA_6G02770
3611,>XM_742708.1,AFUA_6G02760
3613,>XM_742709.1,AFUA_6G02750
3615,>XM_742710.1,AFUA_6G02740
3617,>XM_742711.1,AFUA_6G02730
3619,>XM_742712.2,AFUA_6G02720
3621,>XM_742713.1,AFUA_6G02710
3623,>XM_742714.1,AFUA_6G02700
3625,>XM_742715.1,AFUA_6G02690
3627,>XM_742716.1,AFUA_6G02680
3629,>XM_742717.1,AFUA_6G02670
3631,>XM_742718.1,AFUA_6G02660
3633,>XM_742719.1,AFUA_6G02650
3635,>XM_742720.1,AFUA_6G02640
3637,>XM_742721.1,AFUA_6G02630
3639,>XM_742722.1,AFUA_6G02620
3641,>XM_742723.1,AFUA_6G02610
3643,>XM_742724.1,AFUA_6G02600
3645,>XM_742725.1,AFUA_6G02590
3647,>XM_742726.1,AFUA_6G02580
3649,>XM_742727.1,AFUA_6G02575
3651,>XM_742728.1,AFUA_6G02570
3653,>XM_742729.1,AFUA_6G02560
3655,>XM_742730.1,AFUA_6G02550
3657,>XM_742731.1,AFUA_6G02540
3659,>XM_742732.1,AFUA_6G02530
3661,>XM_742733.1,AFUA_6G02520
3663,>XM_742734.1,AFUA_6G02510
3665,>XM_742735.1,AFUA_6G02490
3667,>XM_742736.1,AFUA_6G02480
3669,>XM_742737.1,AFUA_6G02470
3671,>XM_742738.1,AFUA_6G02460
3673,>XM_742739.1,AFUA_6G02450
3675,>XM_742740.1,AFUA_6G02440
3677,>XM_742741.2,AFUA_6G02430
3679,>XM_742742.1,AFUA_6G02420
3681,>XM_742743.1,AFUA_6G02410
3683,>XM_742744.1,AFUA_6G02400
3685,>XM_742745.1,AFUA_6G02390
3687,>XM_742746.1,AFUA_6G02380
3689,>XM_742747.1,AFUA_6G02370
3691,>XM_742748.1,AFUA_6G02360
3693,>XM_742749.1,AFUA_6G02350
3695,>XM_742750.1,AFUA_6G02340
3697,>XM_742754.1,AFUA_6G02300
3699,>XM_742755.1,AFUA_6G02290
3701,>XM_742756.1,AFUA_6G02280
3703,>XM_742757.1,AFUA_6G02270
3705,>XM_742758.1,AFUA_6G02260
3707,>XM_742761.1,AFUA_6G02230
3709,>XM_742762.1,AFUA_6G02220
3711,>XM_742763.1,AFUA_6G02210
3713,>XM_742764.1,AFUA_6G02200
3715,>XM_742765.1,AFUA_6G02190
3717,>XM_742766.1,AFUA_6G02180
3719,>XM_742767.1,AFUA_6G02170
3721,>XM_742768.1,AFUA_6G02160
3723,>XM_742769.1,AFUA_6G02150
3725,>XM_742770.1,AFUA_6G02140
3727,>XM_742771.1,AFUA_6G02130
3729,>XM_742772.1,AFUA_6G02120
3731,>XM_742773.1,AFUA_6G02110
3733,>XM_742774.1,AFUA_6G02100
3735,>XM_742775.1,AFUA_6G02090
3737,>XM_742776.1,AFUA_6G02080
3739,>XM_742777.1,AFUA_6G02070
3741,>XM_742778.1,AFUA_6G02060
3743,>XM_742779.1,AFUA_6G02050
3745,>XM_742780.1,AFUA_6G02040
3747,>XM_742781.1,AFUA_6G02030
3749,>XM_742782.1,AFUA_6G02020
3751,>XM_742783.1,AFUA_6G02010
3753,>XM_742784.1,AFUA_6G02000
3755,>XM_742785.1,AFUA_6G01990
3757,>XM_742786.1,AFUA_6G01980
3759,>XM_742787.1,AFUA_6G01970
3761,>XM_742788.1,AFUA_6G01960
3763,>XM_742789.1,AFUA_6G01950
3765,>XM_742790.1,AFUA_6G01940
3767,>XM_742791.1,AFUA_6G01930
3769,>XM_742792.1,AFUA_6G01920
3771,>XM_742793.1,AFUA_6G01910
3773,>XM_742794.1,AFUA_6G01905
3775,>XM_742795.1,AFUA_6G01900
3777,>XM_742796.1,AFUA_6G01880
3779,>XM_742797.1,AFUA_6G01870
3781,>XM_742798.1,AFUA_6G01860
3783,>XM_742799.1,AFUA_6G01850
3785,>XM_742800.1,AFUA_6G01840
3787,>XM_742801.1,AFUA_6G01830
3789,>XM_742802.1,AFUA_6G01820
3791,>XM_742803.1,AFUA_6G01810
3793,>XM_742804.1,AFUA_6G01800
3795,>XM_742805.1,AFUA_6G01790
3797,>XM_742806.1,AFUA_5G04440
3799,>XM_742807.1,AFUA_5G04430
3801,>XM_742808.1,AFUA_5G04420
3803,>XM_742809.1,AFUA_5G04410
3805,>XM_742810.2,AFUA_5G04400
3807,>XM_742811.1,AFUA_5G04390
3809,>XM_742812.1,AFUA_5G04380
3811,>XM_742813.1,AFUA_5G04370
3813,>XM_742814.1,AFUA_5G04360
3815,>XM_742815.1,AFUA_5G04350
3817,>XM_742816.1,AFUA_5G04340
3819,>XM_742817.1,AFUA_5G04330
3821,>XM_742818.2,AFUA_5G04320
3823,>XM_742819.2,AFUA_5G04310
3825,>XM_742820.1,AFUA_5G04300
3827,>XM_742821.1,AFUA_5G04290
3829,>XM_742822.1,AFUA_5G04280
3831,>XM_742823.1,AFUA_5G04270
3833,>XM_742824.1,AFUA_5G04260
3835,>XM_742825.1,AFUA_5G04250
3837,>XM_742826.1,AFUA_5G04240
3839,>XM_742827.1,AFUA_5G04230
3841,>XM_742828.1,AFUA_5G04220
3843,>XM_742829.1,AFUA_5G04210
3845,>XM_742830.1,AFUA_5G04200
3847,>XM_742831.1,AFUA_5G04190
3849,>XM_742832.1,AFUA_5G04180
3851,>XM_742833.1,AFUA_5G04170
3853,>XM_742834.1,AFUA_5G04160
3855,>XM_742835.1,AFUA_5G04155
3857,>XM_742836.2,AFUA_5G04150
3859,>XM_742838.1,AFUA_5G04130
3861,>XM_742839.1,AFUA_5G04120
3863,>XM_742841.1,AFUA_5G04100
3865,>XM_742842.1,AFUA_5G04090
3867,>XM_742843.1,AFUA_5G04080
3869,>XM_742844.2,AFUA_5G04070
3871,>XM_742845.1,AFUA_5G04060
3873,>XM_742846.2,AFUA_5G04050
3875,>XM_742847.1,AFUA_5G04040
3877,>XM_742848.1,AFUA_5G04030
3879,>XM_742849.1,AFUA_5G04020
3881,>XM_742850.1,AFUA_5G04010
3883,>XM_742851.1,AFUA_5G04000
3885,>XM_742852.1,AFUA_5G03990
3887,>XM_742853.1,AFUA_5G03980
3889,>XM_742854.2,AFUA_5G03970
3891,>XM_742855.2,AFUA_5G03960
3893,>XM_742856.1,AFUA_5G03950
3895,>XM_742857.1,AFUA_5G03940
3897,>XM_742858.2,AFUA_5G03930
3899,>XM_742859.1,AFUA_5G03920
3901,>XM_742860.1,AFUA_5G03910
3903,>XM_742861.1,AFUA_5G03900
3905,>XM_742862.2,AFUA_5G03870
3907,>XM_742864.1,AFUA_5G03880
3909,>XM_742865.2,AFUA_5G03860
3911,>XM_742866.2,AFUA_5G03850
3913,>XM_742867.1,AFUA_5G03840
3915,>XM_742868.1,AFUA_5G03830
3917,>XM_742869.1,AFUA_5G03820
3919,>XM_742870.1,AFUA_5G03810
3921,>XM_742871.2,AFUA_5G03800
3923,>XM_742872.2,AFUA_5G03790
3925,>XM_742873.1,AFUA_5G03780
3927,>XM_742874.1,AFUA_5G03770
3929,>XM_742875.1,AFUA_5G03760
3931,>XM_742876.1,AFUA_5G03750
3933,>XM_742877.1,AFUA_5G03740
3935,>XM_742878.1,AFUA_5G03730
3937,>XM_742879.1,AFUA_5G03720
3939,>XM_742880.1,AFUA_5G03710
3941,>XM_742881.1,AFUA_5G03700
3943,>XM_742882.1,AFUA_5G03690
3945,>XM_742883.1,AFUA_5G03680
3947,>XM_742884.1,AFUA_5G03670
3949,>XM_742885.2,AFUA_5G03660
3951,>XM_742886.2,AFUA_5G03650
3953,>XM_742887.1,AFUA_5G03640
3955,>XM_742888.1,AFUA_5G03630
3957,>XM_742890.1,AFUA_5G03610
3959,>XM_742891.1,AFUA_5G03600
3961,>XM_742892.1,AFUA_5G03590
3963,>XM_742893.1,AFUA_5G03580
3965,>XM_742894.1,AFUA_5G03570
3967,>XM_742895.1,AFUA_5G03560
3969,>XM_742896.1,AFUA_5G03550
3971,>XM_742897.1,AFUA_5G03540
3973,>XM_742898.1,AFUA_5G03530
3975,>XM_742899.1,AFUA_5G03520
3977,>XM_742900.1,AFUA_5G03510
3979,>XM_742901.1,AFUA_5G03500
3981,>XM_742902.1,AFUA_5G03490
3983,>XM_742903.1,AFUA_5G03480
3985,>XM_742904.1,AFUA_5G03470
3987,>XM_742905.1,AFUA_5G03460
3989,>XM_742906.1,AFUA_5G03450
3991,>XM_742907.1,AFUA_5G03430
3993,>XM_742908.1,AFUA_5G03420
3995,>XM_742909.1,AFUA_5G03410
3997,>XM_742910.1,AFUA_5G03400
3999,>XM_742911.1,AFUA_5G03390
4001,>XM_742912.1,AFUA_5G03380
4003,>XM_742913.1,AFUA_5G03370
4005,>XM_742914.1,AFUA_5G03360
4007,>XM_742915.1,AFUA_5G03350
4009,>XM_742916.1,AFUA_5G03340
4011,>XM_742917.1,AFUA_5G03330
4013,>XM_742918.1,AFUA_5G03320
4015,>XM_742919.1,AFUA_5G03310
4017,>XM_742920.1,AFUA_5G03300
4019,>XM_742921.1,AFUA_5G03290
4021,>XM_742922.2,AFUA_5G03280
4023,>XM_742924.1,AFUA_5G03260
4025,>XM_742925.1,AFUA_5G03250
4027,>XM_742926.1,AFUA_5G03240
4029,>XM_742927.1,AFUA_5G03230
4031,>XM_742928.1,AFUA_5G03220
4033,>XM_742929.1,AFUA_5G03210
4035,>XM_742930.1,AFUA_5G03200
4037,>XM_742931.1,AFUA_5G03190
4039,>XM_742932.1,AFUA_5G03180
4041,>XM_742933.1,AFUA_5G03170
4043,>XM_742934.1,AFUA_5G03160
4045,>XM_742935.1,AFUA_5G03150
4047,>XM_742936.1,AFUA_5G03140
4049,>XM_742937.1,AFUA_5G03130
4051,>XM_742938.1,AFUA_5G03120
4053,>XM_742939.1,AFUA_5G03110
4055,>XM_742940.1,AFUA_5G03100
4057,>XM_742941.1,AFUA_5G03090
4059,>XM_742942.1,AFUA_5G03080
4061,>XM_742943.1,AFUA_5G03070
4063,>XM_742944.1,AFUA_5G03060
4065,>XM_742945.1,AFUA_5G03050
4067,>XM_742946.1,AFUA_5G03040
4069,>XM_742947.1,AFUA_5G03030
4071,>XM_742948.1,AFUA_5G03020
4073,>XM_742949.1,AFUA_5G03010
4075,>XM_742950.1,AFUA_5G03000
4077,>XM_742951.1,AFUA_5G02990
4079,>XM_742953.1,AFUA_5G02970
4081,>XM_742954.1,AFUA_5G02960
4083,>XM_742955.1,AFUA_5G02950
4085,>XM_742956.1,AFUA_5G02940
4087,>XM_742957.1,AFUA_5G02930
4089,>XM_742958.1,AFUA_5G02920
4091,>XM_742959.1,AFUA_5G02910
4093,>XM_742960.1,AFUA_5G02900
4095,>XM_742961.1,AFUA_5G02890
4097,>XM_742962.1,AFUA_5G02880
4099,>XM_742963.1,AFUA_5G02870
4101,>XM_742964.2,AFUA_5G02860
4103,>XM_742965.2,AFUA_5G02850
4105,>XM_742966.1,AFUA_5G02840
4107,>XM_742967.1,AFUA_5G02820
4109,>XM_742969.2,AFUA_5G02800
4111,>XM_742970.2,AFUA_5G02790
4113,>XM_742971.2,AFUA_5G02780
4115,>XM_742972.1,AFUA_5G02770
4117,>XM_742973.1,AFUA_5G02760
4119,>XM_742974.1,AFUA_5G02750
4121,>XM_742975.1,AFUA_5G02740
4123,>XM_742976.1,AFUA_5G02730
4125,>XM_742977.1,AFUA_5G02720
4127,>XM_742978.1,AFUA_5G02710
4129,>XM_742979.1,AFUA_5G02700
4131,>XM_742982.1,AFUA_5G02670
4133,>XM_742983.2,AFUA_5G02660
4135,>XM_742985.1,AFUA_5G02640
4137,>XM_742986.1,AFUA_5G02630
4139,>XM_742987.1,AFUA_5G02620
4141,>XM_742988.1,AFUA_5G02610
4143,>XM_742989.1,AFUA_5G02600
4145,>XM_742990.1,AFUA_5G02590
4147,>XM_742991.1,AFUA_5G02580
4149,>XM_742992.1,AFUA_5G02570
4151,>XM_742993.1,AFUA_5G02560
4153,>XM_742994.1,AFUA_5G02550
4155,>XM_742995.1,AFUA_5G02540
4157,>XM_742996.1,AFUA_5G02530
4159,>XM_742997.1,AFUA_5G02520
4161,>XM_742998.1,AFUA_5G02510
4163,>XM_742999.1,AFUA_5G02500
4165,>XM_743000.1,AFUA_5G02490
4167,>XM_743001.1,AFUA_5G02480
4169,>XM_743002.1,AFUA_5G02470
4171,>XM_743003.1,AFUA_5G02460
4173,>XM_743004.1,AFUA_5G02450
4175,>XM_743005.1,AFUA_5G02440
4177,>XM_743006.1,AFUA_5G02430
4179,>XM_743007.1,AFUA_5G02420
4181,>XM_743008.1,AFUA_5G02410
4183,>XM_743009.1,AFUA_5G02400
4185,>XM_743010.1,AFUA_5G02390
4187,>XM_743011.1,AFUA_5G02380
4189,>XM_743012.1,AFUA_5G02370
4191,>XM_743013.1,AFUA_5G02360
4193,>XM_743014.1,AFUA_5G02350
4195,>XM_743015.1,AFUA_5G02340
4197,>XM_743016.1,AFUA_5G02330
4199,>XM_743017.1,AFUA_5G02320
4201,>XM_743018.1,AFUA_5G02310
4203,>XM_743019.1,AFUA_5G02300
4205,>XM_743020.1,AFUA_5G02290
4207,>XM_743021.1,AFUA_5G02280
4209,>XM_743022.1,AFUA_5G02270
4211,>XM_743023.1,AFUA_5G02260
4213,>XM_743024.1,AFUA_5G02250
4215,>XM_743025.1,AFUA_5G02240
4217,>XM_743026.1,AFUA_5G02230
4219,>XM_743027.1,AFUA_5G02220
4221,>XM_743028.1,AFUA_5G02210
4223,>XM_743029.1,AFUA_5G02200
4225,>XM_743030.2,AFUA_5G02190
4227,>XM_743031.1,AFUA_5G02180
4229,>XM_743032.1,AFUA_5G02170
4231,>XM_743033.1,AFUA_5G02160
4233,>XM_743034.1,AFUA_5G02150
4235,>XM_743035.1,AFUA_5G02140
4237,>XM_743036.1,AFUA_5G02130
4239,>XM_743037.1,AFUA_5G02120
4241,>XM_743038.1,AFUA_5G02110
4243,>XM_743039.1,AFUA_5G02100
4245,>XM_743040.1,AFUA_5G02090
4247,>XM_743041.1,AFUA_5G02080
4249,>XM_743042.1,AFUA_5G02070
4251,>XM_743043.1,AFUA_5G02060
4253,>XM_743044.1,AFUA_5G02050
4255,>XM_743045.1,AFUA_5G02040
4257,>XM_743046.1,AFUA_5G02030
4259,>XM_743047.1,AFUA_5G02020
4261,>XM_743048.1,AFUA_5G02010
4263,>XM_743049.1,AFUA_5G02000
4265,>XM_743050.1,AFUA_5G01990
4267,>XM_743051.1,AFUA_5G01980
4269,>XM_743052.1,AFUA_5G01970
4271,>XM_743053.1,AFUA_5G01960
4273,>XM_743054.1,AFUA_5G01950
4275,>XM_743055.1,AFUA_5G01940
4277,>XM_743056.1,AFUA_5G01930
4279,>XM_743057.1,AFUA_5G01920
4281,>XM_743058.1,AFUA_5G01910
4283,>XM_743059.1,AFUA_5G01900
4285,>XM_743060.1,AFUA_5G01890
4287,>XM_743061.1,AFUA_5G01880
4289,>XM_743062.1,AFUA_5G01870
4291,>XM_743063.1,AFUA_5G01860
4293,>XM_743064.1,AFUA_5G01850
4295,>XM_743065.1,AFUA_5G01840
4297,>XM_743066.1,AFUA_5G01830
4299,>XM_743067.1,AFUA_5G01820
4301,>XM_743068.1,AFUA_5G01810
4303,>XM_743069.1,AFUA_5G01800
4305,>XM_743070.1,AFUA_5G01790
4307,>XM_743071.1,AFUA_5G01780
4309,>XM_743072.1,AFUA_5G01770
4311,>XM_743073.1,AFUA_5G01760
4313,>XM_743074.1,AFUA_5G01750
4315,>XM_743075.1,AFUA_5G01740
4317,>XM_743076.1,AFUA_5G01730
4319,>XM_743077.1,AFUA_5G01720
4321,>XM_743078.1,AFUA_5G01710
4323,>XM_743079.1,AFUA_5G01700
4325,>XM_743080.1,AFUA_5G01690
4327,>XM_743081.1,AFUA_5G01680
4329,>XM_743082.2,AFUA_5G01662
4331,>XM_743084.1,AFUA_5G01650
4333,>XM_743085.1,AFUA_5G01640
4335,>XM_743086.1,AFUA_5G01630
4337,>XM_743087.1,AFUA_5G01620
4339,>XM_743088.1,AFUA_5G01610
4341,>XM_743089.1,AFUA_5G01600
4343,>XM_743090.1,AFUA_5G01590
4345,>XM_743091.1,AFUA_5G01580
4347,>XM_743092.1,AFUA_5G01570
4349,>XM_743093.1,AFUA_5G01560
4351,>XM_743094.1,AFUA_5G01550
4353,>XM_743095.1,AFUA_5G01540
4355,>XM_743096.2,AFUA_5G01530
4357,>XM_743097.1,AFUA_5G01520
4359,>XM_743098.1,AFUA_5G01510
4361,>XM_743099.1,AFUA_5G01500
4363,>XM_743100.1,AFUA_5G01490
4365,>XM_743101.1,AFUA_5G01480
4367,>XM_743102.1,AFUA_5G01470
4369,>XM_743103.1,AFUA_5G01460
4371,>XM_743104.1,AFUA_5G01450
4373,>XM_743105.1,AFUA_5G01440
4375,>XM_743106.1,AFUA_5G01430
4377,>XM_743107.1,AFUA_5G01420
4379,>XM_743108.1,AFUA_5G01410
4381,>XM_743111.1,AFUA_5G01380
4383,>XM_743112.1,AFUA_5G01370
4385,>XM_743113.1,AFUA_5G01360
4387,>XM_743114.1,AFUA_5G01350
4389,>XM_743115.1,AFUA_5G01340
4391,>XM_743116.1,AFUA_5G01330
4393,>XM_743117.1,AFUA_5G01320
4395,>XM_743118.1,AFUA_5G01310
4397,>XM_743119.1,AFUA_5G01300
4399,>XM_743120.1,AFUA_5G01290
4401,>XM_743123.1,AFUA_5G01260
4403,>XM_743124.1,AFUA_5G01250
4405,>XM_743125.1,AFUA_5G01240
4407,>XM_743126.1,AFUA_5G01230
4409,>XM_743127.1,AFUA_5G01220
4411,>XM_743128.1,AFUA_5G01210
4413,>XM_743129.1,AFUA_5G01200
4415,>XM_743130.1,AFUA_5G01190
4417,>XM_743131.1,AFUA_5G01180
4419,>XM_743132.1,AFUA_5G01170
4421,>XM_743133.1,AFUA_5G01160
4423,>XM_743134.1,AFUA_5G01140
4425,>XM_743135.1,AFUA_5G01130
