,total,NM,NR,XM,XR,NM_XM,NR_XR
C56A3.8,3,2,1,0,0,2,1
F53F4.4,4,4,0,0,0,4,0
fmo-4,2,1,1,0,0,1,1
rde-12,3,3,0,0,0,3,0
F58G11.4,2,2,0,0,0,2,0
bug-1,2,2,0,0,0,2,0
cld-9,2,2,0,0,0,2,0
F53C11.4,2,2,0,0,0,2,0
sptl-3,2,2,0,0,0,2,0
C06B3.16,1,1,0,0,0,1,0
F58D12.5,1,1,0,0,0,1,0
D1086.11,2,2,0,0,0,2,0
him-5,2,2,0,0,0,2,0
D1086.8,2,2,0,0,0,2,0
cest-2.2,3,3,0,0,0,3,0
ints-2,2,2,0,0,0,2,0
spig-3,2,2,0,0,0,2,0
F14D7.6,4,4,0,0,0,4,0
F47B8.4,2,2,0,0,0,2,0
F47B8.5,2,2,0,0,0,2,0
gnrr-2,2,2,0,0,0,2,0
bmk-1,2,2,0,0,0,2,0
R02D5.10,1,1,0,0,0,1,0
R02D5.6,4,4,0,0,0,4,0
C53A5.17,1,1,0,0,0,1,0
C53A5.16,2,2,0,0,0,2,0
kcnl-4,2,2,0,0,0,2,0
rike-1,4,4,0,0,0,4,0
C53A5.13,2,2,0,0,0,2,0
glb-22,3,3,0,0,0,3,0
R11H6.4,3,3,0,0,0,3,0
rfc-1,2,1,1,0,0,1,1
pmp-3,2,2,0,0,0,2,0
C47E8.4,3,3,0,0,0,3,0
set-5,4,4,0,0,0,4,0
R08A2.9,1,1,0,0,0,1,0
Y50E8A.12,3,3,0,0,0,3,0
W06A7.2,2,2,0,0,0,2,0
W06A7.4,2,2,0,0,0,2,0
H12D21.2,2,2,0,0,0,2,0
mpst-3,3,3,0,0,0,3,0
C30G7.2,2,2,0,0,0,2,0
F02D8.9,1,1,0,0,0,1,0
T01C3.11,2,2,0,0,0,2,0
mut-15,2,2,0,0,0,2,0
nmr-2,2,2,0,0,0,2,0
C25D7.15,2,2,0,0,0,2,0
unc-76,6,6,0,0,0,6,0
T09F5.20,2,2,0,0,0,2,0
Y75B12B.1,3,3,0,0,0,3,0
srw-14,2,2,0,0,0,2,0
M01B2.13,1,1,0,0,0,1,0
nhr-246,2,2,0,0,0,2,0
Y36E3A.2,1,1,0,0,0,1,0
T26H5.11,1,1,0,0,0,1,0
T26H5.4,2,2,0,0,0,2,0
dpf-1,3,3,0,0,0,3,0
C06B8.2,4,4,0,0,0,4,0
lgc-31,2,2,0,0,0,2,0
F21A3.11,1,1,0,0,0,1,0
mdt-28,2,2,0,0,0,2,0
F28F8.9,3,3,0,0,0,3,0
B0391.14,1,1,0,0,0,1,0
F53E4.2,1,1,0,0,0,1,0
T26E4.18,1,1,0,0,0,1,0
F54B8.4,2,2,0,0,0,2,0
srh-147,2,2,0,0,0,2,0
pzf-1,2,2,0,0,0,2,0
T10C6.15,3,3,0,0,0,3,0
fbxa-144,2,1,1,0,0,1,1
srh-277,2,2,0,0,0,2,0
F11A5.18,1,1,0,0,0,1,0
C31A11.13,1,1,0,0,0,1,0
srh-167,2,2,0,0,0,2,0
clec-234,3,3,0,0,0,3,0
F36D3.16,1,1,0,0,0,1,0
Y32B12B.8,1,1,0,0,0,1,0
Y32B12B.1,2,2,0,0,0,2,0
Y32B12B.2,3,2,1,0,0,2,1
Y32B12B.4,3,3,0,0,0,3,0
cpl-1,2,2,0,0,0,2,0
Y70C5A.4,1,1,0,0,0,1,0
W06G6.11,1,1,0,0,0,1,0
T25E12.16,1,1,0,0,0,1,0
clec-35,2,2,0,0,0,2,0
clec-24,2,2,0,0,0,2,0
F09C6.11,2,2,0,0,0,2,0
F40D4.17,1,1,0,0,0,1,0
F40D4.13,1,1,0,0,0,1,0
T19C9.10,2,2,0,0,0,2,0
K10G4.16,1,1,0,0,0,1,0
K10G4.15,1,1,0,0,0,1,0
lsy-27,2,2,0,0,0,2,0
Y20C6A.1,2,2,0,0,0,2,0
F20E11.18,2,2,0,0,0,2,0
C18D4.4,3,3,0,0,0,3,0
Y6G8.2,3,1,2,0,0,1,2
Y6G8.16,1,1,0,0,0,1,0
Y6G8.15,1,1,0,0,0,1,0
Y6G8.14,1,1,0,0,0,1,0
F57G4.11,1,1,0,0,0,1,0
F57G4.10,1,1,0,0,0,1,0
F59A1.18,1,1,0,0,0,1,0
spp-29,1,1,0,0,0,1,0
Y26G10.6,1,1,0,0,0,1,0
Y26G10.5,1,1,0,0,0,1,0
ddo-1,2,2,0,0,0,2,0
C06H5.11,1,1,0,0,0,1,0
C06H5.8,2,2,0,0,0,2,0
snx-6,4,4,0,0,0,4,0
Y59A8B.19,1,1,0,0,0,1,0
nova-1,4,4,0,0,0,4,0
slr-2,6,6,0,0,0,6,0
Y37H2A.1,2,2,0,0,0,2,0
fbxa-210,2,2,0,0,0,2,0
Y37H2A.12,3,3,0,0,0,3,0
Y37H2A.18,1,1,0,0,0,1,0
Y37H2A.10,3,3,0,0,0,3,0
Y37H2A.14,1,1,0,0,0,1,0
Y51A2A.16,1,1,0,0,0,1,0
Y51A2A.4,2,1,1,0,0,1,1
B0462.5,1,1,0,0,0,1,0
Y51A2B.16,1,1,0,0,0,1,0
ZK262.19,1,1,0,0,0,1,0
ZK262.20,1,1,0,0,0,1,0
ZK228.13,1,1,0,0,0,1,0
Y51A2D.1,2,1,1,0,0,1,1
ttr-24,2,2,0,0,0,2,0
ttr-25,2,2,0,0,0,2,0
grdn-1,3,3,0,0,0,3,0
Y69H2.1,2,2,0,0,0,2,0
Y69H2.17,1,1,0,0,0,1,0
C54E10.11,1,1,0,0,0,1,0
C54E10.10,1,1,0,0,0,1,0
ncs-5,3,2,1,0,0,2,1
emb-4,3,3,0,0,0,3,0
ptr-22,2,2,0,0,0,2,0
Y39B6A.43,3,3,0,0,0,3,0
mrps-35,2,2,0,0,0,2,0
Y39B6A.29,2,2,0,0,0,2,0
nhr-145,2,2,0,0,0,2,0
Y39B6A.69,1,1,0,0,0,1,0
Y39B6A.5,2,2,0,0,0,2,0
hot-2,2,2,0,0,0,2,0
pph-5,2,2,0,0,0,2,0
F55C9.15,1,1,0,0,0,1,0
nceh-1,2,2,0,0,0,2,0
C25F9.16,1,1,0,0,0,1,0
C25F9.14,2,2,0,0,0,2,0
M04C3.2,2,2,0,0,0,2,0
M04C3.5,4,4,0,0,0,4,0
Y43F8B.24,1,1,0,0,0,1,0
Y43F8B.25,1,1,0,0,0,1,0
Y43F8B.22,1,1,0,0,0,1,0
Y43F8B.17,1,1,0,0,0,1,0
Y43F8B.28,1,1,0,0,0,1,0
Y43F8C.6,2,2,0,0,0,2,0
dmd-3,2,2,0,0,0,2,0
W04E12.5,2,2,0,0,0,2,0
M162.15,1,1,0,0,0,1,0
Y116F11B.17,1,1,0,0,0,1,0
sri-67,2,2,0,0,0,2,0
Y60A3A.21,2,2,0,0,0,2,0
dcs-1,2,2,0,0,0,2,0
Y113G7A.22,1,1,0,0,0,1,0
Y113G7B.27,2,2,0,0,0,2,0
Y113G7B.28,1,1,0,0,0,1,0
sld-5,3,3,0,0,0,3,0
swsn-1,8,8,0,0,0,8,0
mdt-17,2,2,0,0,0,2,0
Y38H6A.5,2,2,0,0,0,2,0
K02E2.7,4,4,0,0,0,4,0
F53H2.3,3,2,1,0,0,2,1
F48F5.6,4,3,1,0,0,3,1
srd-70,2,1,1,0,0,1,1
B0250.18,2,2,0,0,0,2,0
dct-16,2,2,0,0,0,2,0
Y38H6C.25,1,1,0,0,0,1,0
Y38H6C.9,4,1,3,0,0,1,3
Y38H6C.24,1,1,0,0,0,1,0
F26F2.13,1,1,0,0,0,1,0
F26F2.10,2,2,0,0,0,2,0
F26F2.11,3,3,0,0,0,3,0
F46B3.23,1,1,0,0,0,1,0
ttr-12,2,2,0,0,0,2,0
F46B3.14,4,4,0,0,0,4,0
mlt-11,8,8,0,0,0,8,0
ipla-3,5,5,0,0,0,5,0
dnj-25,4,4,0,0,0,4,0
elp-1,2,2,0,0,0,2,0
Y44A6D.3,2,2,0,0,0,2,0
grl-14,3,3,0,0,0,3,0
F31D4.5,2,2,0,0,0,2,0
amx-3,2,2,0,0,0,2,0
F57C12.6,1,1,0,0,0,1,0
M6.11,1,1,0,0,0,1,0
ifc-2,6,6,0,0,0,6,0
irk-2,6,6,0,0,0,6,0
F25E2.2,2,2,0,0,0,2,0
lim-6,2,2,0,0,0,2,0
F19G12.8,1,1,0,0,0,1,0
F19G12.11,1,1,0,0,0,1,0
R09H3.2,1,1,0,0,0,1,0
C14E2.11,1,1,0,0,0,1,0
T26C11.4,2,2,0,0,0,2,0
F52D2.12,1,1,0,0,0,1,0
F47G3.4,1,1,0,0,0,1,0
F52H2.15,1,1,0,0,0,1,0
gbb-1,5,5,0,0,0,5,0
spc-1,2,2,0,0,0,2,0
T14G12.11,1,1,0,0,0,1,0
marg-1,2,2,0,0,0,2,0
ZK470.14,1,1,0,0,0,1,0
F14H12.17,1,1,0,0,0,1,0
R160.10,1,1,0,0,0,1,0
R160.5,2,2,0,0,0,2,0
C07A12.18,2,2,0,0,0,2,0
K02G10.15,1,1,0,0,0,1,0
dnj-14,2,2,0,0,0,2,0
ZC449.8,1,1,0,0,0,1,0
rga-8,7,7,0,0,0,7,0
sto-2,4,4,0,0,0,4,0
C38C5.1,2,2,0,0,0,2,0
hog-1,2,2,0,0,0,2,0
ctbp-1,2,2,0,0,0,2,0
egl-6,2,2,0,0,0,2,0
T25B2.4,1,1,0,0,0,1,0
T13C5.10,1,1,0,0,0,1,0
T13C5.9,1,1,0,0,0,1,0
C03B1.7,2,2,0,0,0,2,0
K10C2.12,1,1,0,0,0,1,0
K10C2.14,1,1,0,0,0,1,0
F01E11.18,1,1,0,0,0,1,0
C55B6.7,1,1,0,0,0,1,0
C10A4.9,2,2,0,0,0,2,0
F27D9.12,1,1,0,0,0,1,0
K07E3.9,1,1,0,0,0,1,0
C02B8.12,1,1,0,0,0,1,0
nep-15,3,2,1,0,0,2,1
kin-9,3,3,0,0,0,3,0
C03G5.14,1,1,0,0,0,1,0
nlp-7,2,2,0,0,0,2,0
F18E9.7,2,2,0,0,0,2,0
C28G1.10,1,1,0,0,0,1,0
nlp-14,1,1,0,0,0,1,0
B0563.18,1,1,0,0,0,1,0
B0416.10,1,1,0,0,0,1,0
B0416.11,1,1,0,0,0,1,0
fln-2,23,22,1,0,0,22,1
C07B5.8,1,1,0,0,0,1,0
glb-17,2,2,0,0,0,2,0
C11E4.7,2,2,0,0,0,2,0
C43C3.4,1,1,0,0,0,1,0
npr-18,4,4,0,0,0,4,0
cbs-1,2,2,0,0,0,2,0
ZC373.3,2,2,0,0,0,2,0
myrf-2,5,5,0,0,0,5,0
F41E7.7,2,2,0,0,0,2,0
cut-5,2,2,0,0,0,2,0
pkn-1,4,4,0,0,0,4,0
elt-4,2,2,0,0,0,2,0
C39B10.7,1,1,0,0,0,1,0
glo-3,2,1,1,0,0,1,1
F31B12.3,1,1,0,0,0,1,0
pgp-5,2,2,0,0,0,2,0
T21E8.6,1,1,0,0,0,1,0
T21E8.7,1,1,0,0,0,1,0
F47B10.8,4,4,0,0,0,4,0
nas-10,1,1,0,0,0,1,0
K09C8.9,1,1,0,0,0,1,0
lpr-6,2,2,0,0,0,2,0
W04G3.5,1,1,0,0,0,1,0
W04G3.13,1,1,0,0,0,1,0
W02H3.3,1,1,0,0,0,1,0
W02H3.1,2,2,0,0,0,2,0
C34F6.5,2,2,0,0,0,2,0
C34F6.12,1,1,0,0,0,1,0
F38B2.6,1,1,0,0,0,1,0
F38B2.4,2,1,1,0,0,1,1
pgp-4,2,2,0,0,0,2,0
F08B12.4,9,9,0,0,0,9,0
hum-4,8,8,0,0,0,8,0
F46C3.7,1,1,0,0,0,1,0
spp-30,1,1,0,0,0,1,0
C44C10.15,1,1,0,0,0,1,0
C40H5.2,3,3,0,0,0,3,0
ttx-3,2,2,0,0,0,2,0
mtcl-1,7,7,0,0,0,7,0
Y62H9A.15,2,2,0,0,0,2,0
F55G7.5,1,1,0,0,0,1,0
T08D10.5,1,1,0,0,0,1,0
B0198.2,2,2,0,0,0,2,0
F57G12.2,2,2,0,0,0,2,0
cest-7,2,2,0,0,0,2,0
C23H4.6,2,2,0,0,0,2,0
F42F12.14,1,1,0,0,0,1,0
tsct-1,3,3,0,0,0,3,0
nhr-27,2,2,0,0,0,2,0
cept-1,1,1,0,0,0,1,0
pqn-18,4,4,0,0,0,4,0
F11C1.9,1,1,0,0,0,1,0
F11C1.7,3,3,0,0,0,3,0
F09A5.3,2,2,0,0,0,2,0
mob-2,7,6,1,0,0,6,1
K08H2.10,1,1,0,0,0,1,0
ptr-24,2,2,0,0,0,2,0
C29F7.10,2,2,0,0,0,2,0
col-184,2,2,0,0,0,2,0
nlg-1,9,9,0,0,0,9,0
pix-1,2,2,0,0,0,2,0
twk-23,3,3,0,0,0,3,0
M03B6.4,1,1,0,0,0,1,0
elt-3,4,4,0,0,0,4,0
E02H4.8,1,1,0,0,0,1,0
F23D12.11,1,1,0,0,0,1,0
C05G5.5,3,3,0,0,0,3,0
acd-3,1,1,0,0,0,1,0
H40L08.2,3,2,1,0,0,2,1
F09B12.7,1,1,0,0,0,1,0
unc-7,10,10,0,0,0,10,0
svh-5,2,2,0,0,0,2,0
tbh-1,3,3,0,0,0,3,0
K09A9.8,1,1,0,0,0,1,0
Y7A5A.13,1,1,0,0,0,1,0
T27A8.7,1,1,0,0,0,1,0
W10G6.6,1,1,0,0,0,1,0
taf-3,4,4,0,0,0,4,0
F01G12.18,1,1,0,0,0,1,0
F43B10.1,4,4,0,0,0,4,0
hda-4,2,2,0,0,0,2,0
C08A9.3,2,2,0,0,0,2,0
T25G12.13,1,1,0,0,0,1,0
nlp-6,2,2,0,0,0,2,0
hpo-27,1,1,0,0,0,1,0
ctg-1,3,3,0,0,0,3,0
T28B8.4,1,1,0,0,0,1,0
mel-26,2,2,0,0,0,2,0
Y106G6E.8,1,1,0,0,0,1,0
ZC434.10,1,1,0,0,0,1,0
Y106G6H.6,8,8,0,0,0,8,0
Y52B11A.20,2,1,1,0,0,1,1
Y52B11A.12,1,1,0,0,0,1,0
C27C7.5,2,2,0,0,0,2,0
R05D7.3,5,5,0,0,0,5,0
gly-15,2,2,0,0,0,2,0
pals-10,1,1,0,0,0,1,0
Y105E8A.1,2,2,0,0,0,2,0
rog-1,2,2,0,0,0,2,0
Y52E8A.6,1,1,0,0,0,1,0
egl-27,18,18,0,0,0,18,0
srd-54,1,1,0,0,0,1,0
M195.2,4,4,0,0,0,4,0
eif-3.G,2,2,0,0,0,2,0
arrd-3,2,2,0,0,0,2,0
C07E3.3,2,2,0,0,0,2,0
F54D5.23,1,1,0,0,0,1,0
F43G6.17,2,1,1,0,0,1,1
Y46G5A.38,1,1,0,0,0,1,0
Y53F4B.62,2,2,0,0,0,2,0
K02F3.2,2,2,0,0,0,2,0
mlp-1,4,4,0,0,0,4,0
prk-1,4,4,0,0,0,4,0
ZK418.13,1,1,0,0,0,1,0
fbn-1,9,9,0,0,0,9,0
F42H10.3,2,2,0,0,0,2,0
cls-2,2,2,0,0,0,2,0
Y48A6C.8,1,1,0,0,0,1,0
wah-1,3,2,1,0,0,2,1
pod-1,4,4,0,0,0,4,0
C23H5.15,1,1,0,0,0,1,0
dib-1,1,1,0,0,0,1,0
Y67D8B.3,1,1,0,0,0,1,0
F42A6.6,4,4,0,0,0,4,0
Y9C9A.16,2,2,0,0,0,2,0
C09B9.85,1,1,0,0,0,1,0
C33D9.6,2,2,0,0,0,2,0
C09G9.1,3,3,0,0,0,3,0
D1046.16,1,1,0,0,0,1,0
F56D5.6,3,3,0,0,0,3,0
elo-1,2,2,0,0,0,2,0
F44D12.19,1,1,0,0,0,1,0
sri-19,3,2,1,0,0,2,1
R07H5.11,2,2,0,0,0,2,0
dnj-1,2,2,0,0,0,2,0
B0035.21,1,1,0,0,0,1,0
his-57,3,3,0,0,0,3,0
C10C6.3,2,2,0,0,0,2,0
C10C6.13,1,1,0,0,0,1,0
twk-25,3,2,1,0,0,2,1
F40F11.3,2,2,0,0,0,2,0
T12A7.2,3,3,0,0,0,3,0
B0001.8,4,4,0,0,0,4,0
C42C1.3,2,2,0,0,0,2,0
sru-26,2,2,0,0,0,2,0
scl-2,2,2,0,0,0,2,0
qui-1,3,3,0,0,0,3,0
fbxa-98,2,2,0,0,0,2,0
Y67A10A.3,2,2,0,0,0,2,0
melo-1,4,4,0,0,0,4,0
Y57G11C.1144,1,1,0,0,0,1,0
Y57G11C.30,2,2,0,0,0,2,0
srt-50,1,1,0,0,0,1,0
nhr-5,3,2,1,0,0,2,1
Y105C5A.1285,1,1,0,0,0,1,0
Y105C5B.11,2,2,0,0,0,2,0
Y105C5B.1418,1,1,0,0,0,1,0
T06A10.106,1,1,0,0,0,1,0
tnt-4,2,2,0,0,0,2,0
F41B5.1,1,1,0,0,0,1,0
K08D9.9,1,1,0,0,0,1,0
F54D11.4,1,1,0,0,0,1,0
nhr-142,2,2,0,0,0,2,0
C02H6.3,1,1,0,0,0,1,0
C54F6.18,1,1,0,0,0,1,0
C54F6.17,1,1,0,0,0,1,0
nstp-10,2,2,0,0,0,2,0
rgef-1,2,2,0,0,0,2,0
ZK287.1,2,2,0,0,0,2,0
aagr-3,3,3,0,0,0,3,0
unc-42,5,5,0,0,0,5,0
sru-39,2,2,0,0,0,2,0
fshr-1,2,2,0,0,0,2,0
C05A2.4,1,1,0,0,0,1,0
T28B11.1,2,2,0,0,0,2,0
D1054.3,2,2,0,0,0,2,0
F58B4.3,2,2,0,0,0,2,0
twk-14,3,3,0,0,0,3,0
pals-38,2,2,0,0,0,2,0
F45D3.2,2,2,0,0,0,2,0
R11D1.1,4,4,0,0,0,4,0
twk-43,4,4,0,0,0,4,0
F53F1.6,2,2,0,0,0,2,0
T10G3.4,2,2,0,0,0,2,0
srd-11,2,2,0,0,0,2,0
nep-21,4,4,0,0,0,4,0
R08A2.5,2,2,0,0,0,2,0
scrm-7,3,3,0,0,0,3,0
K08F9.3,4,4,0,0,0,4,0
T10H4.13,1,1,0,0,0,1,0
fbxa-152,2,2,0,0,0,2,0
oac-42,2,2,0,0,0,2,0
nhr-213,2,2,0,0,0,2,0
F36G9.3,2,2,0,0,0,2,0
F14H3.15,1,1,0,0,0,1,0
cth-1,2,2,0,0,0,2,0
spig-6,2,2,0,0,0,2,0
W06G6.21,1,1,0,0,0,1,0
srh-237,3,2,1,0,0,2,1
Y61B8A.6,1,1,0,0,0,1,0
C47A10.16,1,1,0,0,0,1,0
C06H5.6,2,2,0,0,0,2,0
C06H5.12,1,1,0,0,0,1,0
C06H5.13,1,1,0,0,0,1,0
C06H5.14,1,1,0,0,0,1,0
fbxa-106,3,3,0,0,0,3,0
Y69H2.7,2,2,0,0,0,2,0
Y17D7C.6,2,1,1,0,0,1,1
Y39B6A.34,2,2,0,0,0,2,0
F21D9.11,2,1,1,0,0,1,1
F21D9.4,3,3,0,0,0,3,0
Y43F8B.7,1,1,0,0,0,1,0
Y43F8B.29,1,1,0,0,0,1,0
W04E12.9,1,1,0,0,0,1,0
nlp-69,2,2,0,0,0,2,0
B0250.7,3,1,2,0,0,1,2
F26F2.4,2,2,0,0,0,2,0
ttr-11,3,3,0,0,0,3,0
gcy-22,3,3,0,0,0,3,0
fax-1,2,2,0,0,0,2,0
F35A5.8,3,3,0,0,0,3,0
C05E11.3,2,2,0,0,0,2,0
ets-5,2,2,0,0,0,2,0
lro-1,2,2,0,0,0,2,0
his-40,1,1,0,0,0,1,0
unk-1,2,2,0,0,0,2,0
C17G1.14,1,1,0,0,0,1,0
W07E11.1,2,2,0,0,0,2,0
F13D2.1,2,2,0,0,0,2,0
C44C10.9,5,5,0,0,0,5,0
F39D8.3,4,4,0,0,0,4,0
clec-89,1,1,0,0,0,1,0
uba-2,1,1,0,0,0,1,0
bath-34,1,1,0,0,0,1,0
dys-1,10,10,0,0,0,10,0
ero-1,4,4,0,0,0,4,0
csk-1,3,3,0,0,0,3,0
mtm-10,3,3,0,0,0,3,0
Y48G1C.8,2,2,0,0,0,2,0
hgap-1,5,5,0,0,0,5,0
pif-1,4,4,0,0,0,4,0
rec-1,2,2,0,0,0,2,0
Y18H1A.8,2,2,0,0,0,2,0
Y18H1A.11,4,4,0,0,0,4,0
col-47,2,2,0,0,0,2,0
Y18H1A.18,1,1,0,0,0,1,0
W04C9.9,1,1,0,0,0,1,0
gpa-16,3,3,0,0,0,3,0
him-19,3,3,0,0,0,3,0
deps-1,2,2,0,0,0,2,0
Y65B4BL.3,2,2,0,0,0,2,0
acs-13,3,3,0,0,0,3,0
Y65B4BL.7,3,3,0,0,0,3,0
C54G6.8,1,1,0,0,0,1,0
ceh-45,2,2,0,0,0,2,0
ZK993.2,2,2,0,0,0,2,0
ZK993.5,1,1,0,0,0,1,0
nlp-40,2,2,0,0,0,2,0
rcor-1,4,4,0,0,0,4,0
eme-1,4,4,0,0,0,4,0
F56A6.8,1,1,0,0,0,1,0
ptr-11,2,2,0,0,0,2,0
atm-1,2,2,0,0,0,2,0
ztf-3,6,6,0,0,0,6,0
nsun-2,4,4,0,0,0,4,0
znf-236,5,5,0,0,0,5,0
haf-6,3,3,0,0,0,3,0
Y65B4A.2,3,3,0,0,0,3,0
eif-4A3,2,2,0,0,0,2,0
Y65B4A.7,2,2,0,0,0,2,0
Y65B4A.9,2,2,0,0,0,2,0
Y34D9A.3,6,6,0,0,0,6,0
Y34D9A.7,3,3,0,0,0,3,0
xpo-2,2,2,0,0,0,2,0
otub-2,2,2,0,0,0,2,0
mex-3,3,3,0,0,0,3,0
col-45,2,2,0,0,0,2,0
lpr-1,6,6,0,0,0,6,0
wwp-1,4,4,0,0,0,4,0
ced-12,2,2,0,0,0,2,0
F49D11.14,1,1,0,0,0,1,0
Y37E3.30,1,1,0,0,0,1,0
eif-3.I,2,2,0,0,0,2,0
Y23H5A.2,3,2,1,0,0,2,1
spe-47,2,2,0,0,0,2,0
cars-1,2,2,0,0,0,2,0
ddx-10,3,3,0,0,0,3,0
Y92H12A.2,2,2,0,0,0,2,0
Y23H5A.8,2,1,1,0,0,1,1
cas-2,3,2,1,0,0,2,1
C03D6.9,1,1,0,0,0,1,0
ath-1,4,2,2,0,0,2,2
dip-2,8,8,0,0,0,8,0
F32B5.6,12,9,3,0,0,9,3
etfb-1,2,2,0,0,0,2,0
F23C8.13,3,3,0,0,0,3,0
F23C8.14,2,2,0,0,0,2,0
nekl-1,4,2,2,0,0,2,2
mcm-4,2,2,0,0,0,2,0
let-526,4,3,1,0,0,3,1
ule-1,2,2,0,0,0,2,0
gcy-17,2,2,0,0,0,2,0
Y20F4.4,2,2,0,0,0,2,0
gap-3,2,2,0,0,0,2,0
iglr-3,2,2,0,0,0,2,0
npp-13,3,2,1,0,0,2,1
tub-2,2,2,0,0,0,2,0
Y39G10AL.1,2,2,0,0,0,2,0
scm-1,3,3,0,0,0,3,0
tag-96,2,2,0,0,0,2,0
egl-30,3,3,0,0,0,3,0
slc-17.6,5,3,2,0,0,3,2
lgc-51,2,2,0,0,0,2,0
ekl-7,2,2,0,0,0,2,0
icp-1,2,2,0,0,0,2,0
nsun-4,3,3,0,0,0,3,0
Y71F9B.2,2,2,0,0,0,2,0
Y71F9B.6,6,4,2,0,0,4,2
lron-11,4,2,2,0,0,2,2
sop-3,7,7,0,0,0,7,0
dnj-30,2,2,0,0,0,2,0
ccb-2,4,2,2,0,0,2,2
W03D8.14,1,1,0,0,0,1,0
B0207.5,2,2,0,0,0,2,0
C41D11.3,4,4,0,0,0,4,0
F32B5.7,2,2,0,0,0,2,0
Y51F10.3,2,2,0,0,0,2,0
spe-48,5,5,0,0,0,5,0
Y51F10.15,1,1,0,0,0,1,0
oxy-5,1,1,0,0,0,1,0
grh-1,3,3,0,0,0,3,0
K12C11.1,2,2,0,0,0,2,0
dapk-1,4,4,0,0,0,4,0
src-1,4,4,0,0,0,4,0
ints-3,4,3,1,0,0,3,1
Y92H12A.5,2,2,0,0,0,2,0
Y92H12BL.1,2,2,0,0,0,2,0
spe-15,3,3,0,0,0,3,0
herc-1,5,5,0,0,0,5,0
Y48G8AL.13,2,2,0,0,0,2,0
rml-5,2,2,0,0,0,2,0
lin-65,3,3,0,0,0,3,0
atg-5,3,3,0,0,0,3,0
ubc-3,2,2,0,0,0,2,0
Y71G12B.18,2,2,0,0,0,2,0
mab-20,4,3,1,0,0,3,1
Y71G12B.25,2,2,0,0,0,2,0
Y71G12B.31,2,2,0,0,0,2,0
gst-25,1,1,0,0,0,1,0
clec-107,2,2,0,0,0,2,0
glo-2,2,2,0,0,0,2,0
pash-1,2,2,0,0,0,2,0
duo-3,3,3,0,0,0,3,0
twk-1,1,1,0,0,0,1,0
hsp-4,2,2,0,0,0,2,0
F59G1.4,2,2,0,0,0,2,0
sea-2,19,19,0,0,0,19,0
crh-2,4,4,0,0,0,4,0
K09F6.13,1,1,0,0,0,1,0
T24B8.7,8,8,0,0,0,8,0
C07H4.1,2,2,0,0,0,2,0
B0432.1,1,1,0,0,0,1,0
rpoa-49,1,1,0,0,0,1,0
F31D5.1,1,1,0,0,0,1,0
eif-3.L,5,5,0,0,0,5,0
sra-29,1,1,0,0,0,1,0
D2062.1,1,1,0,0,0,1,0
tofu-6,1,1,0,0,0,1,0
ttr-41,1,1,0,0,0,1,0
sri-62,1,1,0,0,0,1,0
sri-61,1,1,0,0,0,1,0
ptp-2,1,1,0,0,0,1,0
F41G3.18,1,1,0,0,0,1,0
irld-33,1,1,0,0,0,1,0
T19D12.1,4,4,0,0,0,4,0
zyg-12,4,4,0,0,0,4,0
T05A8.7,1,1,0,0,0,1,0
Y17G7B.21,2,2,0,0,0,2,0
ifb-2,3,3,0,0,0,3,0
F08D12.4,1,1,0,0,0,1,0
Y51H7C.12,2,2,0,0,0,2,0
rga-9,3,3,0,0,0,3,0
mog-4,2,2,0,0,0,2,0
Y54E2A.4,3,3,0,0,0,3,0
Y54E2A.8,2,2,0,0,0,2,0
tbc-20,2,2,0,0,0,2,0
F57C2.5,3,3,0,0,0,3,0
ctl-3,2,2,0,0,0,2,0
K10H10.4,2,2,0,0,0,2,0
nsun-5,3,3,0,0,0,3,0
Y53F4B.11,2,2,0,0,0,2,0
Y53F4B.12,2,2,0,0,0,2,0
arp-1,2,2,0,0,0,2,0
Y53F4B.25,2,2,0,0,0,2,0
sms-5,2,2,0,0,0,2,0
smg-8,3,3,0,0,0,3,0
spsb-1,9,9,0,0,0,9,0
C32B5.7,3,3,0,0,0,3,0
C32B5.18,1,1,0,0,0,1,0
W01D2.3,3,2,1,0,0,2,1
osta-3,2,2,0,0,0,2,0
C13B4.1,5,5,0,0,0,5,0
ZK250.14,1,1,0,0,0,1,0
cnx-1,2,2,0,0,0,2,0
pdr-1,3,3,0,0,0,3,0
hut-1,2,2,0,0,0,2,0
zip-1,3,3,0,0,0,3,0
pan-1,3,3,0,0,0,3,0
F14F7.5,2,2,0,0,0,2,0
eat-4,2,2,0,0,0,2,0
eri-9,4,4,0,0,0,4,0
C07H6.9,2,2,0,0,0,2,0
F53A3.7,1,1,0,0,0,1,0
nop-1,2,2,0,0,0,2,0
srg-4,1,1,0,0,0,1,0
srg-6,1,1,0,0,0,1,0
srg-5,1,1,0,0,0,1,0
clc-29,1,1,0,0,0,1,0
ZC262.7,1,1,0,0,0,1,0
ZC262.10,1,1,0,0,0,1,0
T04C9.1,3,3,0,0,0,3,0
kbp-1,1,1,0,0,0,1,0
T19C3.7,1,1,0,0,0,1,0
asd-1,3,3,0,0,0,3,0
ckr-2,5,5,0,0,0,5,0
sec-16A.1,2,2,0,0,0,2,0
flp-23,2,2,0,0,0,2,0
idpp-15,5,5,0,0,0,5,0
T02D1.7,1,1,0,0,0,1,0
pmp-4,1,1,0,0,0,1,0
