,accession,gene
4969,>XM_023607581.1,RHIMIDRAFT_226880
4971,>XM_023607582.1,RHIMIDRAFT_227079
4973,>XM_023607583.1,RHIMIDRAFT_227097
4975,>XM_023607584.1,RHIMIDRAFT_227111
4977,>XM_023607585.1,RHIMIDRAFT_227113
4979,>XM_023607586.1,RHIMIDRAFT_227128
4981,>XM_023607587.1,RHIMIDRAFT_227135
4983,>XM_023607588.1,RHIMIDRAFT_227171
4985,>XM_023607589.1,RHIMIDRAFT_227220
4987,>XM_023607590.1,RHIMIDRAFT_227267
4989,>XM_023607591.1,RHIMIDRAFT_227338
4991,>XM_023607592.1,RHIMIDRAFT_22734
4993,>XM_023607593.1,RHIMIDRAFT_227382
4995,>XM_023607594.1,RHIMIDRAFT_22740
4997,>XM_023607595.1,RHIMIDRAFT_227422
4999,>XM_023607596.1,RHIMIDRAFT_227424
5001,>XM_023607597.1,RHIMIDRAFT_227445
5003,>XM_023607598.1,RHIMIDRAFT_227535
5005,>XM_023607599.1,RHIMIDRAFT_227576
5007,>XM_023607600.1,RHIMIDRAFT_227607
5009,>XM_023607601.1,RHIMIDRAFT_227638
5011,>XM_023607602.1,RHIMIDRAFT_22765
5013,>XM_023607603.1,RHIMIDRAFT_227660
5015,>XM_023607604.1,RHIMIDRAFT_227736
5017,>XM_023607605.1,RHIMIDRAFT_227797
5019,>XM_023607606.1,RHIMIDRAFT_227799
5021,>XM_023607607.1,RHIMIDRAFT_227801
5023,>XM_023607608.1,RHIMIDRAFT_228053
5025,>XM_023607609.1,RHIMIDRAFT_228137
5027,>XM_023607610.1,RHIMIDRAFT_228164
5029,>XM_023607611.1,RHIMIDRAFT_228228
5031,>XM_023607612.1,RHIMIDRAFT_228239
5033,>XM_023607613.1,RHIMIDRAFT_228262
5035,>XM_023607614.1,RHIMIDRAFT_228323
5037,>XM_023607615.1,RHIMIDRAFT_228390
5039,>XM_023607616.1,RHIMIDRAFT_228484
5041,>XM_023607617.1,RHIMIDRAFT_228529
5043,>XM_023607618.1,RHIMIDRAFT_228554
5045,>XM_023607619.1,RHIMIDRAFT_228563
5047,>XM_023607620.1,RHIMIDRAFT_228576
5049,>XM_023607621.1,RHIMIDRAFT_228584
5051,>XM_023607622.1,RHIMIDRAFT_228617
5053,>XM_023607623.1,RHIMIDRAFT_228625
5055,>XM_023607624.1,RHIMIDRAFT_228682
5057,>XM_023607625.1,RHIMIDRAFT_228687
5059,>XM_023607626.1,RHIMIDRAFT_228704
5061,>XM_023607627.1,RHIMIDRAFT_228714
5063,>XM_023607628.1,RHIMIDRAFT_228740
5065,>XM_023607629.1,RHIMIDRAFT_228798
5067,>XM_023607630.1,RHIMIDRAFT_228817
5069,>XM_023607631.1,RHIMIDRAFT_228898
5071,>XM_023607632.1,RHIMIDRAFT_228949
5073,>XM_023607633.1,RHIMIDRAFT_228968
5075,>XM_023607634.1,RHIMIDRAFT_229089
5077,>XM_023607635.1,RHIMIDRAFT_229159
5079,>XM_023607636.1,RHIMIDRAFT_229161
5081,>XM_023607637.1,RHIMIDRAFT_229189
5083,>XM_023607638.1,RHIMIDRAFT_229271
5085,>XM_023607639.1,RHIMIDRAFT_229429
5087,>XM_023607640.1,RHIMIDRAFT_229470
5089,>XM_023607641.1,RHIMIDRAFT_229488
5091,>XM_023607642.1,RHIMIDRAFT_229501
5093,>XM_023607643.1,RHIMIDRAFT_229505
5095,>XM_023607644.1,RHIMIDRAFT_229539
5097,>XM_023607645.1,RHIMIDRAFT_229614
5099,>XM_023607646.1,RHIMIDRAFT_229631
5101,>XM_023607647.1,RHIMIDRAFT_229640
5103,>XM_023607648.1,RHIMIDRAFT_229679
5105,>XM_023607649.1,RHIMIDRAFT_229709
5107,>XM_023607650.1,RHIMIDRAFT_229742
5109,>XM_023607651.1,RHIMIDRAFT_229756
5111,>XM_023607652.1,RHIMIDRAFT_229764
5113,>XM_023607653.1,RHIMIDRAFT_229768
5115,>XM_023607654.1,RHIMIDRAFT_229872
5117,>XM_023607655.1,RHIMIDRAFT_229882
5119,>XM_023607656.1,RHIMIDRAFT_229917
5121,>XM_023607657.1,RHIMIDRAFT_229942
5123,>XM_023607658.1,RHIMIDRAFT_229954
5125,>XM_023607659.1,RHIMIDRAFT_229978
5127,>XM_023607660.1,RHIMIDRAFT_230041
5129,>XM_023607661.1,RHIMIDRAFT_230053
5131,>XM_023607662.1,RHIMIDRAFT_230087
5133,>XM_023607663.1,RHIMIDRAFT_230105
5135,>XM_023607664.1,RHIMIDRAFT_230196
5137,>XM_023607665.1,RHIMIDRAFT_230238
5139,>XM_023607666.1,RHIMIDRAFT_230253
5141,>XM_023607667.1,RHIMIDRAFT_230308
5143,>XM_023607668.1,RHIMIDRAFT_230364
5145,>XM_023607669.1,RHIMIDRAFT_230381
5147,>XM_023607670.1,RHIMIDRAFT_230450
5149,>XM_023607671.1,RHIMIDRAFT_230588
5151,>XM_023607672.1,RHIMIDRAFT_230612
5153,>XM_023607673.1,RHIMIDRAFT_230628
5155,>XM_023607674.1,RHIMIDRAFT_230695
5157,>XM_023607675.1,RHIMIDRAFT_230782
5159,>XM_023607676.1,RHIMIDRAFT_230808
5161,>XM_023607677.1,RHIMIDRAFT_230814
5163,>XM_023607678.1,RHIMIDRAFT_230836
5165,>XM_023607679.1,RHIMIDRAFT_230891
5167,>XM_023607680.1,RHIMIDRAFT_23093
5169,>XM_023607681.1,RHIMIDRAFT_231034
5171,>XM_023607682.1,RHIMIDRAFT_231050
5173,>XM_023607683.1,RHIMIDRAFT_231057
5175,>XM_023607684.1,RHIMIDRAFT_231122
5177,>XM_023607685.1,RHIMIDRAFT_231125
5179,>XM_023607686.1,RHIMIDRAFT_231157
5181,>XM_023607687.1,RHIMIDRAFT_231174
5183,>XM_023607688.1,RHIMIDRAFT_231219
5185,>XM_023607689.1,RHIMIDRAFT_231258
5187,>XM_023607690.1,RHIMIDRAFT_231299
5189,>XM_023607691.1,RHIMIDRAFT_231318
5191,>XM_023607692.1,RHIMIDRAFT_231324
5193,>XM_023607693.1,RHIMIDRAFT_231434
5195,>XM_023607694.1,RHIMIDRAFT_23148
5197,>XM_023607695.1,RHIMIDRAFT_231485
5199,>XM_023607696.1,RHIMIDRAFT_231492
5201,>XM_023607697.1,RHIMIDRAFT_231529
5203,>XM_023607698.1,RHIMIDRAFT_231536
5205,>XM_023607699.1,RHIMIDRAFT_231560
5207,>XM_023607700.1,RHIMIDRAFT_231585
5209,>XM_023607701.1,RHIMIDRAFT_231669
5211,>XM_023607702.1,RHIMIDRAFT_231673
5213,>XM_023607703.1,RHIMIDRAFT_231676
5215,>XM_023607704.1,RHIMIDRAFT_231713
5217,>XM_023607705.1,RHIMIDRAFT_231774
5219,>XM_023607706.1,RHIMIDRAFT_231810
5221,>XM_023607707.1,RHIMIDRAFT_231873
5223,>XM_023607708.1,RHIMIDRAFT_231880
5225,>XM_023607709.1,RHIMIDRAFT_231889
5227,>XM_023607710.1,RHIMIDRAFT_231987
5229,>XM_023607711.1,RHIMIDRAFT_232034
5231,>XM_023607712.1,RHIMIDRAFT_232081
5233,>XM_023607713.1,RHIMIDRAFT_232173
5235,>XM_023607714.1,RHIMIDRAFT_232290
5237,>XM_023607715.1,RHIMIDRAFT_232296
5239,>XM_023607716.1,RHIMIDRAFT_232305
5241,>XM_023607717.1,RHIMIDRAFT_232306
5243,>XM_023607718.1,RHIMIDRAFT_232314
5245,>XM_023607719.1,RHIMIDRAFT_232323
5247,>XM_023607720.1,RHIMIDRAFT_232329
5249,>XM_023607721.1,RHIMIDRAFT_232337
5251,>XM_023607722.1,RHIMIDRAFT_232339
5253,>XM_023607723.1,RHIMIDRAFT_232340
5255,>XM_023607724.1,RHIMIDRAFT_232341
5257,>XM_023607725.1,RHIMIDRAFT_232349
5259,>XM_023607726.1,RHIMIDRAFT_232353
5261,>XM_023607727.1,RHIMIDRAFT_232357
5263,>XM_023607728.1,RHIMIDRAFT_232359
5265,>XM_023607729.1,RHIMIDRAFT_232364
5267,>XM_023607730.1,RHIMIDRAFT_232373
5269,>XM_023607731.1,RHIMIDRAFT_232380
5271,>XM_023607732.1,RHIMIDRAFT_232383
5273,>XM_023607733.1,RHIMIDRAFT_232384
5275,>XM_023607734.1,RHIMIDRAFT_232395
5277,>XM_023607735.1,RHIMIDRAFT_232404
5279,>XM_023607736.1,RHIMIDRAFT_232405
5281,>XM_023607737.1,RHIMIDRAFT_232418
5283,>XM_023607738.1,RHIMIDRAFT_232421
5285,>XM_023607739.1,RHIMIDRAFT_232434
5287,>XM_023607740.1,RHIMIDRAFT_232436
5289,>XM_023607741.1,RHIMIDRAFT_232444
5291,>XM_023607742.1,RHIMIDRAFT_232448
5293,>XM_023607743.1,RHIMIDRAFT_232450
5295,>XM_023607744.1,RHIMIDRAFT_232451
5297,>XM_023607745.1,RHIMIDRAFT_232454
5299,>XM_023607746.1,RHIMIDRAFT_232457
5301,>XM_023607747.1,RHIMIDRAFT_232459
5303,>XM_023607748.1,RHIMIDRAFT_232471
5305,>XM_023607749.1,RHIMIDRAFT_232477
5307,>XM_023607750.1,RHIMIDRAFT_232478
5309,>XM_023607751.1,RHIMIDRAFT_23248
5311,>XM_023607752.1,RHIMIDRAFT_232483
5313,>XM_023607753.1,RHIMIDRAFT_232492
5315,>XM_023607754.1,RHIMIDRAFT_232498
5317,>XM_023607755.1,RHIMIDRAFT_232512
5319,>XM_023607756.1,RHIMIDRAFT_232513
5321,>XM_023607757.1,RHIMIDRAFT_232514
5323,>XM_023607758.1,RHIMIDRAFT_232519
5325,>XM_023607759.1,RHIMIDRAFT_232520
5327,>XM_023607760.1,RHIMIDRAFT_232527
5329,>XM_023607761.1,RHIMIDRAFT_232531
5331,>XM_023607762.1,RHIMIDRAFT_232533
5333,>XM_023607763.1,RHIMIDRAFT_232539
5335,>XM_023607764.1,RHIMIDRAFT_232543
5337,>XM_023607765.1,RHIMIDRAFT_232561
5339,>XM_023607766.1,RHIMIDRAFT_23257
5341,>XM_023607767.1,RHIMIDRAFT_232572
5343,>XM_023607768.1,RHIMIDRAFT_232581
5345,>XM_023607769.1,RHIMIDRAFT_232587
5347,>XM_023607770.1,RHIMIDRAFT_232590
5349,>XM_023607771.1,RHIMIDRAFT_232597
5351,>XM_023607772.1,RHIMIDRAFT_232607
5353,>XM_023607773.1,RHIMIDRAFT_232609
5355,>XM_023607774.1,RHIMIDRAFT_232614
5357,>XM_023607775.1,RHIMIDRAFT_232617
5359,>XM_023607776.1,RHIMIDRAFT_232618
5361,>XM_023607777.1,RHIMIDRAFT_232621
5363,>XM_023607778.1,RHIMIDRAFT_232629
5365,>XM_023607779.1,RHIMIDRAFT_232630
5367,>XM_023607780.1,RHIMIDRAFT_232642
5369,>XM_023607781.1,RHIMIDRAFT_232643
5371,>XM_023607782.1,RHIMIDRAFT_232644
5373,>XM_023607783.1,RHIMIDRAFT_232646
5375,>XM_023607784.1,RHIMIDRAFT_232647
5377,>XM_023607785.1,RHIMIDRAFT_232651
5379,>XM_023607786.1,RHIMIDRAFT_232656
5381,>XM_023607787.1,RHIMIDRAFT_232658
5383,>XM_023607788.1,RHIMIDRAFT_232666
5385,>XM_023607789.1,RHIMIDRAFT_232667
5387,>XM_023607790.1,RHIMIDRAFT_232671
5389,>XM_023607791.1,RHIMIDRAFT_232672
5391,>XM_023607792.1,RHIMIDRAFT_232674
5393,>XM_023607793.1,RHIMIDRAFT_232676
5395,>XM_023607794.1,RHIMIDRAFT_232679
5397,>XM_023607795.1,RHIMIDRAFT_232684
5399,>XM_023607796.1,RHIMIDRAFT_232694
5401,>XM_023607797.1,RHIMIDRAFT_232700
5403,>XM_023607798.1,RHIMIDRAFT_232703
5405,>XM_023607799.1,RHIMIDRAFT_232715
5407,>XM_023607800.1,RHIMIDRAFT_232721
5409,>XM_023607801.1,RHIMIDRAFT_232731
5411,>XM_023607802.1,RHIMIDRAFT_232736
5413,>XM_023607803.1,RHIMIDRAFT_232737
5415,>XM_023607804.1,RHIMIDRAFT_232748
5417,>XM_023607805.1,RHIMIDRAFT_232751
5419,>XM_023607806.1,RHIMIDRAFT_232766
5421,>XM_023607807.1,RHIMIDRAFT_232768
5423,>XM_023607808.1,RHIMIDRAFT_232769
5425,>XM_023607809.1,RHIMIDRAFT_232770
5427,>XM_023607810.1,RHIMIDRAFT_232774
5429,>XM_023607811.1,RHIMIDRAFT_232779
5431,>XM_023607812.1,RHIMIDRAFT_232783
5433,>XM_023607813.1,RHIMIDRAFT_232786
5435,>XM_023607814.1,RHIMIDRAFT_232796
5437,>XM_023607815.1,RHIMIDRAFT_232797
5439,>XM_023607816.1,RHIMIDRAFT_232808
5441,>XM_023607817.1,RHIMIDRAFT_232809
5443,>XM_023607818.1,RHIMIDRAFT_232811
5445,>XM_023607819.1,RHIMIDRAFT_232819
5447,>XM_023607820.1,RHIMIDRAFT_232821
5449,>XM_023607821.1,RHIMIDRAFT_232829
5451,>XM_023607822.1,RHIMIDRAFT_232835
5453,>XM_023607823.1,RHIMIDRAFT_232840
5455,>XM_023607824.1,RHIMIDRAFT_232843
5457,>XM_023607825.1,RHIMIDRAFT_232853
5459,>XM_023607826.1,RHIMIDRAFT_232860
5461,>XM_023607827.1,RHIMIDRAFT_232863
5463,>XM_023607828.1,RHIMIDRAFT_232864
5465,>XM_023607829.1,RHIMIDRAFT_232867
5467,>XM_023607830.1,RHIMIDRAFT_232871
5469,>XM_023607831.1,RHIMIDRAFT_232878
5471,>XM_023607832.1,RHIMIDRAFT_232885
5473,>XM_023607833.1,RHIMIDRAFT_232886
5475,>XM_023607834.1,RHIMIDRAFT_232887
5477,>XM_023607835.1,RHIMIDRAFT_232890
5479,>XM_023607836.1,RHIMIDRAFT_232898
5481,>XM_023607837.1,RHIMIDRAFT_232904
5483,>XM_023607838.1,RHIMIDRAFT_232911
5485,>XM_023607839.1,RHIMIDRAFT_232912
5487,>XM_023607840.1,RHIMIDRAFT_232914
5489,>XM_023607841.1,RHIMIDRAFT_232922
5491,>XM_023607842.1,RHIMIDRAFT_232927
5493,>XM_023607843.1,RHIMIDRAFT_232940
5495,>XM_023607844.1,RHIMIDRAFT_232942
5497,>XM_023607845.1,RHIMIDRAFT_232943
5499,>XM_023607846.1,RHIMIDRAFT_232944
5501,>XM_023607847.1,RHIMIDRAFT_232951
5503,>XM_023607848.1,RHIMIDRAFT_232952
5505,>XM_023607849.1,RHIMIDRAFT_232954
5507,>XM_023607850.1,RHIMIDRAFT_232955
5509,>XM_023607851.1,RHIMIDRAFT_232957
5511,>XM_023607852.1,RHIMIDRAFT_232958
5513,>XM_023607853.1,RHIMIDRAFT_232963
5515,>XM_023607854.1,RHIMIDRAFT_232967
5517,>XM_023607855.1,RHIMIDRAFT_232969
5519,>XM_023607856.1,RHIMIDRAFT_232974
5521,>XM_023607857.1,RHIMIDRAFT_232975
5523,>XM_023607858.1,RHIMIDRAFT_232976
5525,>XM_023607859.1,RHIMIDRAFT_232977
5527,>XM_023607860.1,RHIMIDRAFT_232986
5529,>XM_023607861.1,RHIMIDRAFT_232995
5531,>XM_023607862.1,RHIMIDRAFT_232996
5533,>XM_023607863.1,RHIMIDRAFT_232997
5535,>XM_023607864.1,RHIMIDRAFT_233003
5537,>XM_023607865.1,RHIMIDRAFT_233004
5539,>XM_023607866.1,RHIMIDRAFT_233010
5541,>XM_023607867.1,RHIMIDRAFT_233027
5543,>XM_023607868.1,RHIMIDRAFT_233030
5545,>XM_023607869.1,RHIMIDRAFT_233037
5547,>XM_023607870.1,RHIMIDRAFT_233039
5549,>XM_023607871.1,RHIMIDRAFT_233040
5551,>XM_023607872.1,RHIMIDRAFT_233041
5553,>XM_023607873.1,RHIMIDRAFT_233042
5555,>XM_023607874.1,RHIMIDRAFT_233043
5557,>XM_023607875.1,RHIMIDRAFT_233045
5559,>XM_023607876.1,RHIMIDRAFT_233050
5561,>XM_023607877.1,RHIMIDRAFT_233052
5563,>XM_023607878.1,RHIMIDRAFT_233053
5565,>XM_023607879.1,RHIMIDRAFT_233057
5567,>XM_023607880.1,RHIMIDRAFT_233066
5569,>XM_023607881.1,RHIMIDRAFT_233073
5571,>XM_023607882.1,RHIMIDRAFT_233075
5573,>XM_023607883.1,RHIMIDRAFT_233086
5575,>XM_023607884.1,RHIMIDRAFT_233087
5577,>XM_023607885.1,RHIMIDRAFT_233093
5579,>XM_023607886.1,RHIMIDRAFT_233104
5581,>XM_023607887.1,RHIMIDRAFT_233105
5583,>XM_023607888.1,RHIMIDRAFT_233107
5585,>XM_023607889.1,RHIMIDRAFT_233110
5587,>XM_023607890.1,RHIMIDRAFT_233124
5589,>XM_023607891.1,RHIMIDRAFT_233127
5591,>XM_023607892.1,RHIMIDRAFT_233134
5593,>XM_023607893.1,RHIMIDRAFT_233141
5595,>XM_023607894.1,RHIMIDRAFT_233144
5597,>XM_023607895.1,RHIMIDRAFT_233145
5599,>XM_023607896.1,RHIMIDRAFT_233147
5601,>XM_023607897.1,RHIMIDRAFT_233155
5603,>XM_023607898.1,RHIMIDRAFT_233159
5605,>XM_023607899.1,RHIMIDRAFT_233167
5607,>XM_023607900.1,RHIMIDRAFT_233168
5609,>XM_023607901.1,RHIMIDRAFT_233169
5611,>XM_023607902.1,RHIMIDRAFT_233170
5613,>XM_023607903.1,RHIMIDRAFT_233176
5615,>XM_023607904.1,RHIMIDRAFT_233181
5617,>XM_023607905.1,RHIMIDRAFT_233193
5619,>XM_023607906.1,RHIMIDRAFT_233194
5621,>XM_023607907.1,RHIMIDRAFT_233195
5623,>XM_023607908.1,RHIMIDRAFT_233199
5625,>XM_023607909.1,RHIMIDRAFT_233209
5627,>XM_023607910.1,RHIMIDRAFT_233210
5629,>XM_023607911.1,RHIMIDRAFT_233211
5631,>XM_023607912.1,RHIMIDRAFT_233215
5633,>XM_023607913.1,RHIMIDRAFT_233225
5635,>XM_023607914.1,RHIMIDRAFT_233230
5637,>XM_023607915.1,RHIMIDRAFT_233236
5639,>XM_023607916.1,RHIMIDRAFT_233244
5641,>XM_023607917.1,RHIMIDRAFT_233258
5643,>XM_023607918.1,RHIMIDRAFT_233259
5645,>XM_023607919.1,RHIMIDRAFT_233264
5647,>XM_023607920.1,RHIMIDRAFT_233276
5649,>XM_023607921.1,RHIMIDRAFT_233278
5651,>XM_023607922.1,RHIMIDRAFT_233280
5653,>XM_023607923.1,RHIMIDRAFT_233281
5655,>XM_023607924.1,RHIMIDRAFT_233284
5657,>XM_023607925.1,RHIMIDRAFT_233285
5659,>XM_023607926.1,RHIMIDRAFT_233287
5661,>XM_023607927.1,RHIMIDRAFT_233288
5663,>XM_023607928.1,RHIMIDRAFT_233291
5665,>XM_023607929.1,RHIMIDRAFT_233292
5667,>XM_023607930.1,RHIMIDRAFT_233295
5669,>XM_023607931.1,RHIMIDRAFT_233300
5671,>XM_023607932.1,RHIMIDRAFT_233303
5673,>XM_023607933.1,RHIMIDRAFT_233319
5675,>XM_023607934.1,RHIMIDRAFT_233325
5677,>XM_023607935.1,RHIMIDRAFT_233326
5679,>XM_023607936.1,RHIMIDRAFT_233337
5681,>XM_023607937.1,RHIMIDRAFT_233340
5683,>XM_023607938.1,RHIMIDRAFT_233345
5685,>XM_023607939.1,RHIMIDRAFT_233351
5687,>XM_023607940.1,RHIMIDRAFT_233352
5689,>XM_023607941.1,RHIMIDRAFT_233353
5691,>XM_023607942.1,RHIMIDRAFT_233358
5693,>XM_023607943.1,RHIMIDRAFT_233359
5695,>XM_023607944.1,RHIMIDRAFT_233360
5697,>XM_023607945.1,RHIMIDRAFT_233373
5699,>XM_023607946.1,RHIMIDRAFT_233375
5701,>XM_023607947.1,RHIMIDRAFT_233376
5703,>XM_023607948.1,RHIMIDRAFT_233392
5705,>XM_023607949.1,RHIMIDRAFT_233397
5707,>XM_023607950.1,RHIMIDRAFT_233399
5709,>XM_023607951.1,RHIMIDRAFT_233404
5711,>XM_023607952.1,RHIMIDRAFT_233409
5713,>XM_023607953.1,RHIMIDRAFT_233412
5715,>XM_023607954.1,RHIMIDRAFT_233421
5717,>XM_023607955.1,RHIMIDRAFT_233424
5719,>XM_023607956.1,RHIMIDRAFT_233426
5721,>XM_023607957.1,RHIMIDRAFT_233427
5723,>XM_023607958.1,RHIMIDRAFT_233439
5725,>XM_023607959.1,RHIMIDRAFT_233453
5727,>XM_023607960.1,RHIMIDRAFT_233460
5729,>XM_023607961.1,RHIMIDRAFT_233466
5731,>XM_023607962.1,RHIMIDRAFT_233467
5733,>XM_023607963.1,RHIMIDRAFT_233470
5735,>XM_023607964.1,RHIMIDRAFT_233474
5737,>XM_023607965.1,RHIMIDRAFT_233476
5739,>XM_023607966.1,RHIMIDRAFT_233481
5741,>XM_023607967.1,RHIMIDRAFT_233484
5743,>XM_023607968.1,RHIMIDRAFT_233488
5745,>XM_023607969.1,RHIMIDRAFT_233489
5747,>XM_023607970.1,RHIMIDRAFT_233490
5749,>XM_023607971.1,RHIMIDRAFT_233491
5751,>XM_023607972.1,RHIMIDRAFT_233492
5753,>XM_023607973.1,RHIMIDRAFT_233497
5755,>XM_023607974.1,RHIMIDRAFT_233503
5757,>XM_023607975.1,RHIMIDRAFT_233509
5759,>XM_023607976.1,RHIMIDRAFT_233512
5761,>XM_023607977.1,RHIMIDRAFT_233513
5763,>XM_023607978.1,RHIMIDRAFT_233517
5765,>XM_023607979.1,RHIMIDRAFT_233518
5767,>XM_023607980.1,RHIMIDRAFT_233519
5769,>XM_023607981.1,RHIMIDRAFT_233527
5771,>XM_023607982.1,RHIMIDRAFT_233531
5773,>XM_023607983.1,RHIMIDRAFT_233534
5775,>XM_023607984.1,RHIMIDRAFT_233545
5777,>XM_023607985.1,RHIMIDRAFT_233547
5779,>XM_023607986.1,RHIMIDRAFT_233557
5781,>XM_023607987.1,RHIMIDRAFT_233562
5783,>XM_023607988.1,RHIMIDRAFT_233569
5785,>XM_023607989.1,RHIMIDRAFT_233571
5787,>XM_023607990.1,RHIMIDRAFT_233575
5789,>XM_023607991.1,RHIMIDRAFT_233583
5791,>XM_023607992.1,RHIMIDRAFT_233590
5793,>XM_023607993.1,RHIMIDRAFT_233596
5795,>XM_023607994.1,RHIMIDRAFT_233603
5797,>XM_023607995.1,RHIMIDRAFT_233610
5799,>XM_023607996.1,RHIMIDRAFT_233620
5801,>XM_023607997.1,RHIMIDRAFT_233621
5803,>XM_023607998.1,RHIMIDRAFT_233629
5805,>XM_023607999.1,RHIMIDRAFT_233640
5807,>XM_023608000.1,RHIMIDRAFT_233641
5809,>XM_023608001.1,RHIMIDRAFT_233644
5811,>XM_023608002.1,RHIMIDRAFT_233651
5813,>XM_023608003.1,RHIMIDRAFT_233654
5815,>XM_023608004.1,RHIMIDRAFT_233661
5817,>XM_023608005.1,RHIMIDRAFT_233664
5819,>XM_023608006.1,RHIMIDRAFT_233666
5821,>XM_023608007.1,RHIMIDRAFT_233668
5823,>XM_023608008.1,RHIMIDRAFT_233670
5825,>XM_023608009.1,RHIMIDRAFT_233671
5827,>XM_023608010.1,RHIMIDRAFT_233676
5829,>XM_023608011.1,RHIMIDRAFT_233678
5831,>XM_023608012.1,RHIMIDRAFT_233686
5833,>XM_023608013.1,RHIMIDRAFT_233689
5835,>XM_023608014.1,RHIMIDRAFT_233697
5837,>XM_023608015.1,RHIMIDRAFT_233709
5839,>XM_023608016.1,RHIMIDRAFT_233715
5841,>XM_023608017.1,RHIMIDRAFT_233720
5843,>XM_023608018.1,RHIMIDRAFT_233721
5845,>XM_023608019.1,RHIMIDRAFT_233724
5847,>XM_023608020.1,RHIMIDRAFT_233728
5849,>XM_023608021.1,RHIMIDRAFT_233729
5851,>XM_023608022.1,RHIMIDRAFT_233739
5853,>XM_023608023.1,RHIMIDRAFT_233745
5855,>XM_023608024.1,RHIMIDRAFT_233752
5857,>XM_023608025.1,RHIMIDRAFT_233761
5859,>XM_023608026.1,RHIMIDRAFT_233764
5861,>XM_023608027.1,RHIMIDRAFT_233766
5863,>XM_023608028.1,RHIMIDRAFT_233773
5865,>XM_023608029.1,RHIMIDRAFT_233779
5867,>XM_023608030.1,RHIMIDRAFT_233781
5869,>XM_023608031.1,RHIMIDRAFT_233784
5871,>XM_023608032.1,RHIMIDRAFT_233792
5873,>XM_023608033.1,RHIMIDRAFT_233795
5875,>XM_023608034.1,RHIMIDRAFT_233799
5877,>XM_023608035.1,RHIMIDRAFT_233822
5879,>XM_023608036.1,RHIMIDRAFT_233823
5881,>XM_023608037.1,RHIMIDRAFT_233827
5883,>XM_023608038.1,RHIMIDRAFT_233836
5885,>XM_023608039.1,RHIMIDRAFT_233837
5887,>XM_023608040.1,RHIMIDRAFT_233843
5889,>XM_023608041.1,RHIMIDRAFT_233844
5891,>XM_023608042.1,RHIMIDRAFT_233856
5893,>XM_023608043.1,RHIMIDRAFT_233857
5895,>XM_023608044.1,RHIMIDRAFT_233858
5897,>XM_023608045.1,RHIMIDRAFT_233859
5899,>XM_023608046.1,RHIMIDRAFT_233861
5901,>XM_023608047.1,RHIMIDRAFT_233863
5903,>XM_023608048.1,RHIMIDRAFT_233875
5905,>XM_023608049.1,RHIMIDRAFT_233876
5907,>XM_023608050.1,RHIMIDRAFT_233882
5909,>XM_023608051.1,RHIMIDRAFT_233896
5911,>XM_023608052.1,RHIMIDRAFT_233917
5913,>XM_023608053.1,RHIMIDRAFT_233926
5915,>XM_023608054.1,RHIMIDRAFT_233930
5917,>XM_023608055.1,RHIMIDRAFT_233955
5919,>XM_023608056.1,RHIMIDRAFT_233956
5921,>XM_023608057.1,RHIMIDRAFT_233957
5923,>XM_023608058.1,RHIMIDRAFT_233958
5925,>XM_023608059.1,RHIMIDRAFT_233962
5927,>XM_023608060.1,RHIMIDRAFT_233963
5929,>XM_023608061.1,RHIMIDRAFT_233970
5931,>XM_023608062.1,RHIMIDRAFT_233972
5933,>XM_023608063.1,RHIMIDRAFT_233973
5935,>XM_023608064.1,RHIMIDRAFT_233979
5937,>XM_023608065.1,RHIMIDRAFT_233981
5939,>XM_023608066.1,RHIMIDRAFT_233986
5941,>XM_023608067.1,RHIMIDRAFT_233987
5943,>XM_023608068.1,RHIMIDRAFT_233988
5945,>XM_023608069.1,RHIMIDRAFT_233989
5947,>XM_023608070.1,RHIMIDRAFT_233994
5949,>XM_023608071.1,RHIMIDRAFT_233999
5951,>XM_023608072.1,RHIMIDRAFT_234005
5953,>XM_023608073.1,RHIMIDRAFT_234007
5955,>XM_023608074.1,RHIMIDRAFT_234009
5957,>XM_023608075.1,RHIMIDRAFT_234011
5959,>XM_023608076.1,RHIMIDRAFT_234015
5961,>XM_023608077.1,RHIMIDRAFT_234020
5963,>XM_023608078.1,RHIMIDRAFT_234024
5965,>XM_023608079.1,RHIMIDRAFT_234032
5967,>XM_023608080.1,RHIMIDRAFT_234036
5969,>XM_023608081.1,RHIMIDRAFT_234037
5971,>XM_023608082.1,RHIMIDRAFT_234038
5973,>XM_023608083.1,RHIMIDRAFT_234043
5975,>XM_023608084.1,RHIMIDRAFT_234044
5977,>XM_023608085.1,RHIMIDRAFT_234045
5979,>XM_023608086.1,RHIMIDRAFT_234047
5981,>XM_023608087.1,RHIMIDRAFT_234049
5983,>XM_023608088.1,RHIMIDRAFT_234051
5985,>XM_023608089.1,RHIMIDRAFT_234061
5987,>XM_023608090.1,RHIMIDRAFT_234073
5989,>XM_023608091.1,RHIMIDRAFT_23408
5991,>XM_023608092.1,RHIMIDRAFT_234086
5993,>XM_023608093.1,RHIMIDRAFT_234087
5995,>XM_023608094.1,RHIMIDRAFT_234088
5997,>XM_023608095.1,RHIMIDRAFT_234091
5999,>XM_023608096.1,RHIMIDRAFT_234096
6001,>XM_023608097.1,RHIMIDRAFT_234111
6003,>XM_023608098.1,RHIMIDRAFT_234115
