,total,NM,NR,XM,XR,NM_XM,NR_XR
NDE1,21,2,0,19,0,21,0
CCDC154,2,1,0,1,0,2,0
CHRDL1,12,10,1,1,0,11,1
PTPMT1,2,2,0,0,0,2,0
BANF1,3,2,0,1,0,3,0
TLE6,9,2,1,6,0,8,1
NBPF6,10,2,0,8,0,10,0
NBPF4,13,1,0,12,0,13,0
WRAP53,4,4,0,0,0,4,0
RASSF7,3,3,0,0,0,3,0
LPXN,11,3,0,8,0,11,0
OGDHL,18,11,5,2,0,13,5
AMFR,4,3,0,1,0,4,0
AGAP5,1,1,0,0,0,1,0
CTPS2,8,3,0,5,0,8,0
SLITRK2,14,8,0,6,0,14,0
TMX2,14,10,4,0,0,10,4
RGPD3,5,1,0,4,0,5,0
NDOR1,4,4,0,0,0,4,0
NAT10,2,2,0,0,0,2,0
PPIAL4E,1,1,0,0,0,1,0
STOML3,3,2,0,1,0,3,0
TMEM25,28,8,1,19,0,27,1
NHSL1,26,2,0,24,0,26,0
COPB1,3,3,0,0,0,3,0
OSBPL5,5,3,0,2,0,5,0
CXorf51A,1,1,0,0,0,1,0
ABCC3,2,2,0,0,0,2,0
LDHAL6A,7,2,0,5,0,7,0
UBAC2,7,2,1,4,0,6,1
CHORDC1,5,2,0,3,0,5,0
DET1,11,4,7,0,0,4,7
PLCL2,5,2,0,3,0,5,0
CDH17,14,13,1,0,0,13,1
NPFFR2,5,3,0,2,0,5,0
SCG5,4,4,0,0,0,4,0
PHLDB1,53,3,0,48,2,51,2
TLE2,6,4,0,2,0,6,0
EXPH5,18,5,0,13,0,18,0
DNAJC7,8,2,1,3,2,5,3
DST,11,11,0,0,0,11,0
NSMAF,31,24,6,1,0,25,6
ELAVL4,29,15,1,13,0,28,1
CD58,3,2,1,0,0,2,1
DENND4A,28,5,0,23,0,28,0
ZNF234,9,2,0,7,0,9,0
RUNDC3A,11,3,0,8,0,11,0
RPUSD4,4,3,0,1,0,4,0
FMO5,13,3,0,10,0,13,0
PHB2,3,2,0,1,0,3,0
PLEKHG6,17,10,2,5,0,15,2
LIPT2,3,3,0,0,0,3,0
VSTM5,2,1,0,0,1,1,1
CFAP73,2,1,0,1,0,2,0
PATE4,1,1,0,0,0,1,0
DOK3,20,14,0,6,0,20,0
SCAI,6,2,0,0,4,2,4
IMPA1,3,3,0,0,0,3,0
PRICKLE1,17,4,0,13,0,17,0
SLC30A7,5,2,0,2,1,4,1
CITED1,4,4,0,0,0,4,0
BAIAP2,52,35,7,10,0,45,7
SLC23A3,3,3,0,0,0,3,0
MBIP,8,3,0,5,0,8,0
CD209,8,7,1,0,0,7,1
MIEF2,4,3,0,1,0,4,0
TM6SF1,15,10,2,1,2,11,4
CLEC4M,6,4,2,0,0,4,2
IFT56,9,9,0,0,0,9,0
REXO5,11,3,0,8,0,11,0
MX1,38,4,0,34,0,38,0
EFCAB3,4,2,0,2,0,4,0
ZFTA,4,1,0,3,0,4,0
FNDC7,1,1,0,0,0,1,0
VMO1,4,4,0,0,0,4,0
MYL12B,3,3,0,0,0,3,0
SSC5D,2,2,0,0,0,2,0
GLYCTK,9,2,4,3,0,5,4
SDK2,5,1,0,4,0,5,0
C5orf47,3,1,0,2,0,3,0
DTWD1,10,2,0,8,0,10,0
RIIAD1,5,1,0,4,0,5,0
CRACR2A,18,2,0,16,0,18,0
ANKUB1,6,3,0,3,0,6,0
NFKBIL1,4,4,0,0,0,4,0
NEDD4L,48,10,0,38,0,48,0
SNX20,3,3,0,0,0,3,0
CCDC169,7,7,0,0,0,7,0
ZNF814,4,1,0,3,0,4,0
NWD2,1,1,0,0,0,1,0
C2orf72,2,1,0,1,0,2,0
CCDC85C,3,1,0,2,0,3,0
ITGA7,25,14,0,11,0,25,0
ITGAV,4,3,0,1,0,4,0
NEK6,16,7,0,9,0,16,0
GOLGA6L6,1,1,0,0,0,1,0
MUC7,4,3,0,1,0,4,0
BTN3A1,17,4,0,13,0,17,0
SMCO2,8,3,0,5,0,8,0
C16orf96,7,2,0,5,0,7,0
RFPL4A,2,1,0,1,0,2,0
SLC36A3,7,2,0,5,0,7,0
CCDC153,1,1,0,0,0,1,0
C6orf52,12,4,5,3,0,7,5
SCRN2,6,2,0,4,0,6,0
PLET1,1,1,0,0,0,1,0
EDEM2,3,2,1,0,0,2,1
PTPRQ,1,1,0,0,0,1,0
PALM3,4,2,0,2,0,4,0
TOPAZ1,4,1,0,3,0,4,0
PLAU,5,3,0,2,0,5,0
C11orf96,1,1,0,0,0,1,0
COG2,3,2,0,1,0,3,0
SLCO3A1,3,2,1,0,0,2,1
GPN1,5,4,1,0,0,4,1
TMEM247,2,2,0,0,0,2,0
EFCAB5,13,2,1,10,0,12,1
C2orf81,4,4,0,0,0,4,0
SLC44A2,6,3,0,3,0,6,0
IQCF5,1,1,0,0,0,1,0
CASTOR2,1,1,0,0,0,1,0
CCSER1,38,3,0,30,5,33,5
USP27X,1,1,0,0,0,1,0
EML4,7,3,0,4,0,7,0
LRRC10B,1,1,0,0,0,1,0
COG6,4,2,1,1,0,3,1
MEIOC,3,1,0,2,0,3,0
ZNF619,11,6,0,5,0,11,0
TBC1D31,28,12,0,15,1,27,1
HHLA1,1,1,0,0,0,1,0
SKIL,6,4,0,2,0,6,0
SLC2A6,7,2,0,5,0,7,0
BTBD18,3,1,0,2,0,3,0
SMAD3,13,11,0,2,0,13,0
FIBCD1,4,2,0,2,0,4,0
NELL2,6,5,0,1,0,6,0
PATL2,19,7,0,12,0,19,0
MYADML2,1,1,0,0,0,1,0
RRP12,7,3,0,4,0,7,0
PPP1R3G,1,1,0,0,0,1,0
GRID2IP,4,3,0,1,0,4,0
CAPN14,5,2,0,3,0,5,0
PPP1R17,5,2,0,1,2,3,2
SPATA31C1,3,1,0,2,0,3,0
MKRN1,9,3,1,5,0,8,1
EVPLL,8,1,0,7,0,8,0
AK9,23,4,1,18,0,22,1
C5orf52,2,1,0,1,0,2,0
CPT1B,6,6,0,0,0,6,0
RELA,12,11,0,1,0,12,0
CXorf49B,2,1,1,0,0,1,1
CXorf49,1,1,0,0,0,1,0
HTR3D,5,4,0,1,0,5,0
SLC1A5,3,3,0,0,0,3,0
CRHR1,6,6,0,0,0,6,0
VAMP7,11,3,2,6,0,9,2
VPS37A,18,9,0,3,6,12,6
TMEM71,14,13,0,1,0,14,0
DNAH14,31,6,0,25,0,31,0
NR2F2,4,4,0,0,0,4,0
HBS1L,6,4,0,2,0,6,0
INTS9,15,4,1,10,0,14,1
TPM4,5,5,0,0,0,5,0
UBE2QL1,1,1,0,0,0,1,0
DOHH,3,2,0,1,0,3,0
PRMT3,6,3,0,3,0,6,0
ADGRF3,16,6,3,7,0,13,3
SHISA7,1,1,0,0,0,1,0
FAM200B,24,1,0,23,0,24,0
AKAIN1,2,2,0,0,0,2,0
SLC39A12,4,4,0,0,0,4,0
SPATA31A6,2,1,0,1,0,2,0
SPATA31D4,1,1,0,0,0,1,0
C12orf75,1,1,0,0,0,1,0
PRAP1,2,2,0,0,0,2,0
SHISA9,7,2,0,3,2,5,2
KIAA1671,9,6,0,3,0,9,0
DEPDC1B,8,2,0,2,4,4,4
ANKRD65,8,5,0,3,0,8,0
SLCO2B1,6,3,0,3,0,6,0
GOLGA6D,2,1,0,1,0,2,0
SP9,1,1,0,0,0,1,0
CFP,2,2,0,0,0,2,0
NCOA4,5,5,0,0,0,5,0
LAMTOR2,2,2,0,0,0,2,0
SLC35C1,5,3,0,2,0,5,0
FAM185A,17,3,14,0,0,3,14
ADAMDEC1,4,3,1,0,0,3,1
ZFY,14,12,0,2,0,14,0
NECAP2,5,3,0,2,0,5,0
SLC17A8,2,2,0,0,0,2,0
SLC37A2,4,2,0,1,1,3,1
NGLY1,13,4,0,9,0,13,0
TMC4,5,2,0,2,1,4,1
IQCN,4,3,0,1,0,4,0
CDK6,2,2,0,0,0,2,0
LRRC51,7,5,2,0,0,5,2
LRTOMT,3,3,0,0,0,3,0
PLIN1,2,2,0,0,0,2,0
ETV3,3,2,0,1,0,3,0
FSD1L,17,5,0,12,0,17,0
DSN1,9,5,0,4,0,9,0
PLS1,16,3,0,13,0,16,0
ADAMTSL2,6,2,0,4,0,6,0
UBE2Q2,15,3,0,12,0,15,0
MDM2,8,6,0,2,0,8,0
ZBTB22,2,2,0,0,0,2,0
ZNF566,11,5,0,6,0,11,0
RBMXL3,1,1,0,0,0,1,0
ZNF576,2,2,0,0,0,2,0
KDM8,9,2,0,7,0,9,0
IPP,7,2,0,5,0,7,0
C20orf173,10,1,1,8,0,9,1
ELF1,15,6,0,9,0,15,0
MKLN1,6,3,0,3,0,6,0
ZNG1A,29,16,8,4,1,20,9
SIN3A,13,3,0,10,0,13,0
ABHD11,11,4,2,5,0,9,2
ZNF652,11,2,1,7,1,9,2
PTPN3,18,6,1,11,0,17,1
OTUD1,1,1,0,0,0,1,0
OXSM,7,2,1,4,0,6,1
TSEN2,42,7,1,13,21,20,22
ALDH16A1,4,2,0,2,0,4,0
TEF,2,2,0,0,0,2,0
MPPED2,28,7,13,7,1,14,14
ADAD2,2,2,0,0,0,2,0
GARIN5B,1,1,0,0,0,1,0
NONO,4,4,0,0,0,4,0
CCDC110,8,2,0,4,2,6,2
NFE2L2,8,8,0,0,0,8,0
SETDB1,21,14,1,6,0,20,1
TMEM205,8,6,0,2,0,8,0
MSL2,4,2,0,2,0,4,0
TTC28,11,4,0,7,0,11,0
NR1D2,4,2,1,1,0,3,1
YBX3,6,2,0,4,0,6,0
SMIM20,2,2,0,0,0,2,0
ZNF880,1,1,0,0,0,1,0
PGAP2,63,20,15,28,0,48,15
POTEM,1,1,0,0,0,1,0
PFKFB3,19,7,1,11,0,18,1
SCAF4,9,3,0,6,0,9,0
ZNF200,24,6,0,17,1,23,1
MORN2,1,1,0,0,0,1,0
ARHGEF33,2,2,0,0,0,2,0
GFRA1,12,12,0,0,0,12,0
STMN1,4,4,0,0,0,4,0
NCR1,8,5,0,3,0,8,0
HOPX,15,5,0,10,0,15,0
EXOG,24,2,10,9,3,11,13
NANOGNB,1,1,0,0,0,1,0
NCR3,9,3,0,6,0,9,0
SPECC1L,4,4,0,0,0,4,0
LOXHD1,22,6,0,16,0,22,0
TEX38,4,3,0,1,0,4,0
FAM186A,1,1,0,0,0,1,0
SCRN1,5,4,0,1,0,5,0
RAI14,24,6,0,18,0,24,0
YPEL3,2,2,0,0,0,2,0
EHMT1,50,6,0,44,0,50,0
C17orf107,3,1,0,0,2,1,2
TCP11L1,11,2,0,9,0,11,0
ZSCAN18,11,4,1,6,0,10,1
C16orf82,1,1,0,0,0,1,0
GALP,2,2,0,0,0,2,0
RBM17,2,2,0,0,0,2,0
ZDHHC7,13,2,0,10,1,12,1
TXNDC5,2,2,0,0,0,2,0
TRIM45,5,2,0,1,2,3,2
ARMH1,27,1,0,23,3,24,3
GPSM1,4,4,0,0,0,4,0
ZFR2,4,2,1,1,0,3,1
SRRM5,1,1,0,0,0,1,0
RUBCN,8,3,0,5,0,8,0
PHGR1,1,1,0,0,0,1,0
TNFSF13B,3,2,0,1,0,3,0
APH1B,5,2,0,2,1,4,1
RASGRF1,9,3,0,6,0,9,0
ZNF529,12,6,1,5,0,11,1
C6orf141,56,1,43,12,0,13,43
RAP1GAP,121,94,27,0,0,94,27
CTAGE9,1,1,0,0,0,1,0
GATA2,3,3,0,0,0,3,0
RFX8,16,4,0,12,0,16,0
GLG1,5,3,2,0,0,3,2
CTXN2,6,3,0,3,0,6,0
SORBS2,42,42,0,0,0,42,0
KIAA0825,35,18,4,12,1,30,5
FAM228B,3,2,1,0,0,2,1
NUPR2,1,1,0,0,0,1,0
SAE1,4,3,1,0,0,3,1
KPNA7,11,1,0,10,0,11,0
PNPLA1,7,4,0,3,0,7,0
CT47B1,1,1,0,0,0,1,0
SH2D4B,5,3,0,2,0,5,0
ZBTB8B,1,1,0,0,0,1,0
HOMER3,7,4,1,2,0,6,1
LYAR,4,2,0,2,0,4,0
LMNTD1,26,8,0,16,2,24,2
CDC20B,3,3,0,0,0,3,0
ADGRG1,62,29,0,33,0,62,0
FKBP5,4,4,0,0,0,4,0
BORCS8,2,2,0,0,0,2,0
MEF2B,2,2,0,0,0,2,0
ANTXR2,4,4,0,0,0,4,0
SH2B1,9,9,0,0,0,9,0
IRGM,3,2,1,0,0,2,1
SOX6,6,6,0,0,0,6,0
AMDHD2,7,4,0,3,0,7,0
TNNI2,3,3,0,0,0,3,0
MTFR1,29,19,4,6,0,25,4
ROBO1,17,3,0,14,0,17,0
PROM1,36,10,0,26,0,36,0
WFS1,2,2,0,0,0,2,0
POP1,5,3,0,2,0,5,0
MTMR11,7,2,0,4,1,6,1
CD8A,9,4,5,0,0,4,5
SARS2,2,2,0,0,0,2,0
TANC1,41,6,1,34,0,40,1
SCAPER,30,6,1,23,0,29,1
SAP130,20,7,0,13,0,20,0
TKTL1,3,3,0,0,0,3,0
MMP1,2,2,0,0,0,2,0
PAFAH1B3,6,3,0,3,0,6,0
SLCO1C1,4,4,0,0,0,4,0
TIMM8A,2,2,0,0,0,2,0
SLC12A4,5,5,0,0,0,5,0
MKI67,3,2,0,1,0,3,0
RDH13,9,2,2,5,0,7,2
SLC13A2,9,4,0,5,0,9,0
SLC15A2,4,2,0,2,0,4,0
ANGPT1,4,3,0,1,0,4,0
NEK11,56,33,0,23,0,56,0
IGFALS,3,2,1,0,0,2,1
SLCO5A1,3,3,0,0,0,3,0
DLGAP5,4,2,0,2,0,4,0
TJAP1,61,24,1,36,0,60,1
JPH4,2,2,0,0,0,2,0
SEMA7A,4,3,0,1,0,4,0
FCHO2,10,2,0,8,0,10,0
OR56A5,1,1,0,0,0,1,0
GORAB,5,4,1,0,0,4,1
KRTAP4-9,1,1,0,0,0,1,0
HSDL1,3,2,0,1,0,3,0
MBOAT7,6,4,0,2,0,6,0
CAPN2,3,2,0,1,0,3,0
TDRD3,14,3,0,11,0,14,0
RPAP3,3,3,0,0,0,3,0
CLDN14,6,5,0,1,0,6,0
FAN1,9,4,0,5,0,9,0
NEK3,8,5,3,0,0,5,3
PARP9,32,23,9,0,0,23,9
PTGR1,7,3,0,4,0,7,0
DIP2A,30,10,0,17,3,27,3
PTGR2,14,13,1,0,0,13,1
GSK3B,4,3,0,1,0,4,0
FAM25A,1,1,0,0,0,1,0
MOGS,2,2,0,0,0,2,0
TATDN1,18,5,1,10,2,15,3
TRIM77,2,2,0,0,0,2,0
SLAMF9,4,3,0,1,0,4,0
ZNF414,2,2,0,0,0,2,0
KRTAP16-1,1,1,0,0,0,1,0
PEG3,29,27,2,0,0,27,2
ZNF407,8,4,0,4,0,8,0
MPZL1,8,3,0,5,0,8,0
ZMYND12,2,2,0,0,0,2,0
CCDC168,2,1,0,1,0,2,0
RASGRP4,8,7,0,0,1,7,1
SPDYE6,3,1,0,2,0,3,0
TBC1D15,44,10,26,8,0,18,26
GET1,9,6,3,0,0,6,3
MANSC4,2,1,0,1,0,2,0
KRT72,10,3,0,7,0,10,0
PODNL1,14,5,0,9,0,14,0
ZDHHC15,12,3,0,6,3,9,3
PIP4K2C,8,4,0,4,0,8,0
SYT14,15,7,1,7,0,14,1
GPR85,6,4,0,2,0,6,0
TCF7L2,17,17,0,0,0,17,0
NCEH1,4,4,0,0,0,4,0
SRP54,5,3,0,2,0,5,0
P3H1,8,3,0,4,1,7,1
FAAP20,24,9,1,14,0,23,1
MYOCD,5,3,0,2,0,5,0
ABHD14B,3,3,0,0,0,3,0
SPSB2,3,3,0,0,0,3,0
GRAMD2B,24,9,3,12,0,21,3
ZIM2,15,11,4,0,0,11,4
NACAD,2,1,0,1,0,2,0
SLC6A15,4,3,0,1,0,4,0
TMEM114,5,4,1,0,0,4,1
AFAP1L1,6,4,0,2,0,6,0
VSTM2B,8,5,0,3,0,8,0
NKX1-2,1,1,0,0,0,1,0
ANKRD34C,1,1,0,0,0,1,0
SLC66A2,20,3,0,14,3,17,3
PRAMEF11,2,1,0,1,0,2,0
ETNPPL,6,6,0,0,0,6,0
TMEM253,12,5,1,6,0,11,1
RNF222,4,1,0,3,0,4,0
TMEM88B,1,1,0,0,0,1,0
GMNC,2,1,0,0,1,1,1
KDM3A,8,2,0,6,0,8,0
KDM4C,25,11,5,7,2,18,7
RBM19,9,3,0,6,0,9,0
KDM5C,11,8,3,0,0,8,3
KDM5D,14,3,0,11,0,14,0
TIMD4,4,2,0,2,0,4,0
PLAAT5,7,3,0,4,0,7,0
ANK3,5,5,0,0,0,5,0
ANPEP,3,3,0,0,0,3,0
SLC25A4,1,1,0,0,0,1,0
SLC25A5,1,1,0,0,0,1,0
ANXA4,11,5,0,6,0,11,0
SCOC,10,8,0,2,0,10,0
ANXA5,2,1,0,1,0,2,0
SEPTIN12,5,2,0,3,0,5,0
ANXA6,4,3,0,1,0,4,0
ANXA7,4,4,0,0,0,4,0
CCDC81,2,2,0,0,0,2,0
ANXA11,12,6,0,6,0,12,0
AOC2,2,2,0,0,0,2,0
CCDC42,2,2,0,0,0,2,0
AOX1,5,1,0,3,1,4,1
ZNF716,1,1,0,0,0,1,0
ADAD1,10,3,0,7,0,10,0
HDAC10,2,2,0,0,0,2,0
MICAL1,3,3,0,0,0,3,0
ZNF737,9,1,0,8,0,9,0
KLF8,20,7,2,11,0,18,2
PLA2G4C,11,3,0,8,0,11,0
REG4,3,3,0,0,0,3,0
MTHFSD,25,5,2,18,0,23,2
B4GALNT2,5,3,0,2,0,5,0
FCRL1,18,3,0,14,1,17,1
NUP210L,8,2,0,6,0,8,0
FCRL2,16,2,1,11,2,13,3
BRI3,13,2,0,6,5,8,5
IVD,22,7,1,12,2,19,3
ZNF727,4,1,0,1,2,2,2
ZNF735,1,1,0,0,0,1,0
BEGAIN,31,25,2,4,0,29,2
POU5F1B,2,2,0,0,0,2,0
BEND4,3,2,0,1,0,3,0
P2RX6,28,12,0,11,5,23,5
CD109,9,3,0,6,0,9,0
BIVM,2,2,0,0,0,2,0
SH3YL1,9,4,5,0,0,4,5
SLC27A2,2,2,0,0,0,2,0
BNIPL,7,2,0,3,2,5,2
MCTP2,29,14,7,8,0,22,7
BOD1,6,2,4,0,0,2,4
SYNCRIP,17,8,0,9,0,17,0
EMCN,3,2,0,1,0,3,0
FHL1,22,15,1,6,0,21,1
PLBD2,4,2,0,2,0,4,0
BUD13,3,2,0,1,0,3,0
RIOK2,3,2,0,1,0,3,0
BZW2,6,5,0,1,0,6,0
SLC39A11,35,5,0,30,0,35,0
CANT1,5,3,0,2,0,5,0
MPND,4,3,0,1,0,4,0
ZNF583,13,3,0,10,0,13,0
ZPBP,10,2,0,7,1,9,1
FLT1,4,4,0,0,0,4,0
FBXW12,3,3,0,0,0,3,0
EBNA1BP2,2,2,0,0,0,2,0
EVI5L,2,2,0,0,0,2,0
EPS15,8,4,0,4,0,8,0
NRG1,28,23,0,5,0,28,0
APAF1,9,5,0,4,0,9,0
ST6GALNAC3,15,9,1,5,0,14,1
SGO2,10,3,0,7,0,10,0
RHOBTB2,9,4,0,5,0,9,0
IQCC,2,2,0,0,0,2,0
GLI1,5,3,0,2,0,5,0
TXNDC16,5,2,0,1,2,3,2
ACOT13,2,2,0,0,0,2,0
CLDN10,4,3,0,1,0,4,0
LPO,6,2,1,3,0,5,1
ZC3H14,30,28,1,1,0,29,1
C15orf40,7,5,2,0,0,5,2
KLF6,4,3,1,0,0,3,1
KCNQ5,9,5,0,4,0,9,0
DDHD1,10,3,0,7,0,10,0
MGAT4A,2,2,0,0,0,2,0
PRR5L,4,4,0,0,0,4,0
ZNF138,34,13,6,15,0,28,6
PLEKHN1,10,4,0,6,0,10,0
SLC25A13,9,2,1,6,0,8,1
PMFBP1,9,2,0,7,0,9,0
RNF170,20,4,2,14,0,18,2
CNR1,20,17,0,3,0,20,0
SPG11,9,3,0,5,1,8,1
PANX2,5,2,1,2,0,4,1
SYNJ1,24,4,0,20,0,24,0
SETD6,9,2,1,6,0,8,1
SETDB2,10,9,1,0,0,9,1
OR6P1,1,1,0,0,0,1,0
LY6K,5,3,0,2,0,5,0
TMC7,9,6,1,2,0,8,1
TRAPPC9,18,6,1,11,0,17,1
TLCD1,4,2,0,2,0,4,0
TULP3,2,2,0,0,0,2,0
ZBP1,20,5,1,6,8,11,9
IGF2BP1,13,2,0,11,0,13,0
SCEL,25,3,0,22,0,25,0
POLR3B,3,2,0,1,0,3,0
NUDT2,4,4,0,0,0,4,0
ARMC10,19,6,0,13,0,19,0
SSH1,16,3,0,13,0,16,0
TMEM171,3,2,0,1,0,3,0
CHFR,5,5,0,0,0,5,0
PLEKHA4,12,2,0,10,0,12,0
FCHO1,77,40,36,1,0,41,36
NPTN,8,4,0,1,3,5,3
SEC14L4,2,2,0,0,0,2,0
NDFIP2,3,3,0,0,0,3,0
GPR17,4,4,0,0,0,4,0
ZNF610,8,4,0,4,0,8,0
RANBP3L,13,10,0,3,0,13,0
PTPRH,23,2,0,20,1,22,1
SH2D2A,12,5,0,7,0,12,0
CYB561A3,9,4,0,4,1,8,1
JMJD4,3,2,0,1,0,3,0
WDR25,6,6,0,0,0,6,0
PLEKHD1,4,1,0,3,0,4,0
ZNF611,4,4,0,0,0,4,0
ALDH4A1,4,4,0,0,0,4,0
COG5,10,9,0,1,0,10,0
KLHL2,12,5,0,7,0,12,0
TNIP2,4,3,0,1,0,4,0
LRRD1,4,4,0,0,0,4,0
CSF2RA,49,25,1,23,0,48,1
PROB1,1,1,0,0,0,1,0
TNIK,9,8,1,0,0,8,1
MAFF,5,4,0,1,0,5,0
LRRC36,18,2,0,16,0,18,0
SAMD4A,14,3,0,11,0,14,0
POC1A,13,3,0,9,1,12,1
TEX10,5,2,0,3,0,5,0
EQTN,3,2,0,1,0,3,0
GYS1,3,2,1,0,0,2,1
DUS3L,5,2,0,2,1,4,1
NXNL2,5,2,0,3,0,5,0
KDM4E,1,1,0,0,0,1,0
WWC1,18,3,0,15,0,18,0
OTOA,4,3,0,1,0,4,0
BFSP1,7,6,0,1,0,7,0
KIRREL3,13,3,0,10,0,13,0
SYNC,8,2,0,6,0,8,0
PPP2R5C,22,10,0,12,0,22,0
LIM2,2,2,0,0,0,2,0
PDP1,9,4,0,5,0,9,0
DAOA,6,6,0,0,0,6,0
SPMIP7,3,1,0,2,0,3,0
SULF2,18,11,0,7,0,18,0
LOC728392,1,1,0,0,0,1,0
ARHGEF2,6,6,0,0,0,6,0
CLK1,4,2,2,0,0,2,2
PDCD6IP,4,3,0,1,0,4,0
ANKRD66,2,1,0,1,0,2,0
ARL13A,5,1,2,2,0,3,2
C21orf62,3,3,0,0,0,3,0
LPAR6,7,5,0,2,0,7,0
CAND2,4,2,0,2,0,4,0
PEDS1,3,2,1,0,0,2,1
SH3D21,13,2,0,10,1,12,1
RBMXL1,2,2,0,0,0,2,0
COX11,12,4,3,5,0,9,3
KIAA0040,9,6,0,3,0,9,0
TMEM217,11,10,1,0,0,10,1
CCDC166,1,1,0,0,0,1,0
TYW3,3,2,1,0,0,2,1
SMIM9,1,1,0,0,0,1,0
SYTL2,73,47,0,26,0,73,0
SMIM5,6,1,1,4,0,5,1
SMIM6,1,1,0,0,0,1,0
APBA1,5,1,0,4,0,5,0
KIZ,14,7,0,4,3,11,3
RPTOR,2,2,0,0,0,2,0
C17orf99,12,1,0,11,0,12,0
TMEM121B,3,2,0,1,0,3,0
ETV1,18,9,1,8,0,17,1
PLXNB3,2,2,0,0,0,2,0
PCYT1B,4,3,0,1,0,4,0
TENM1,17,3,0,14,0,17,0
HTATSF1,2,2,0,0,0,2,0
EWSR1,52,5,0,47,0,52,0
FBXL17,13,1,0,8,4,9,4
CCDC120,6,6,0,0,0,6,0
SYTL5,28,3,0,25,0,28,0
QPCTL,5,2,0,3,0,5,0
RAB2B,5,2,1,2,0,4,1
ZSCAN12,18,2,10,2,4,4,14
ARB2A,35,3,1,30,1,33,2
ZNF580,3,3,0,0,0,3,0
COPS9,3,2,0,1,0,3,0
TBCK,22,5,0,12,5,17,5
SMIM10,1,1,0,0,0,1,0
CPA4,3,2,0,1,0,3,0
ZNF746,5,4,0,1,0,5,0
DCAF11,5,3,2,0,0,3,2
FBXO24,7,3,0,4,0,7,0
DCAF4,20,8,1,9,2,17,3
SYNRG,52,8,0,44,0,52,0
MEIOB,2,2,0,0,0,2,0
STPG4,2,2,0,0,0,2,0
MROH9,5,2,0,3,0,5,0
GTF2I,6,6,0,0,0,6,0
WDR81,8,4,0,4,0,8,0
KCNMB3,6,5,1,0,0,5,1
SHOX2,7,3,0,4,0,7,0
UBAP1L,2,1,0,1,0,2,0
SMIM1,4,4,0,0,0,4,0
COL11A2,18,9,1,8,0,17,1
PTBP3,12,8,0,4,0,12,0
TWNK,10,5,5,0,0,5,5
DHCR7,3,2,0,1,0,3,0
CIMIP4,4,2,0,2,0,4,0
VSIG10L,2,1,0,1,0,2,0
PYGL,2,2,0,0,0,2,0
ABCB5,4,4,0,0,0,4,0
FAM170A,3,3,0,0,0,3,0
APBB1,9,8,1,0,0,8,1
COPS7A,5,4,0,1,0,5,0
MOV10L1,20,4,0,16,0,20,0
CASS4,5,4,0,1,0,5,0
CHAMP1,4,3,0,1,0,4,0
PPP6R3,84,39,7,38,0,77,7
GPR75-ASB3,1,1,0,0,0,1,0
PLIN3,3,3,0,0,0,3,0
LRCH1,5,3,0,2,0,5,0
DDHD2,19,7,2,5,5,12,7
NLGN4Y,26,12,0,14,0,26,0
DHX16,6,3,0,3,0,6,0
ODR4,8,3,0,4,1,7,1
PRR29,6,4,0,2,0,6,0
PPIAL4D,1,1,0,0,0,1,0
PPIAL4F,1,1,0,0,0,1,0
WDR46,4,2,0,2,0,4,0
RAD51,10,4,0,6,0,10,0
DLC1,26,26,0,0,0,26,0
ZNF44,15,7,0,8,0,15,0
SLC37A4,5,5,0,0,0,5,0
TRAF3IP2,4,4,0,0,0,4,0
ZBTB24,2,2,0,0,0,2,0
FLNB,4,4,0,0,0,4,0
BRD8,6,6,0,0,0,6,0
ZBTB20,18,17,1,0,0,17,1
THAP4,5,2,0,3,0,5,0
GPN3,8,3,0,5,0,8,0
C10orf105,2,2,0,0,0,2,0
MRGPRG,1,1,0,0,0,1,0
FAM180B,4,4,0,0,0,4,0
STAU2,7,7,0,0,0,7,0
RAPGEF6,6,6,0,0,0,6,0
MTF2,4,4,0,0,0,4,0
TRIM64B,1,1,0,0,0,1,0
CCDC175,12,1,0,11,0,12,0
GOLGA6C,1,1,0,0,0,1,0
BHLHA9,1,1,0,0,0,1,0
TLCD2,1,1,0,0,0,1,0
CDK5,2,2,0,0,0,2,0
HSFX2,1,1,0,0,0,1,0
H2BW2,3,2,0,1,0,3,0
SSX2B,3,3,0,0,0,3,0
MBD3L4,1,1,0,0,0,1,0
MBD3L3,1,1,0,0,0,1,0
ARHGAP40,1,1,0,0,0,1,0
KRTAP22-2,1,1,0,0,0,1,0
KRTAP21-3,1,1,0,0,0,1,0
TMEM212,3,1,0,2,0,3,0
ANKRD33B,2,1,0,1,0,2,0
SHISAL2B,1,1,0,0,0,1,0
ANKRD31,15,2,0,13,0,15,0
CBY3,1,1,0,0,0,1,0
C6orf132,2,1,0,1,0,2,0
FAM90A10,1,1,0,0,0,1,0
FAM90A9,1,1,0,0,0,1,0
FAM90A19,1,1,0,0,0,1,0
FAM90A8,1,1,0,0,0,1,0
FAM90A18,1,1,0,0,0,1,0
FAM90A14,1,1,0,0,0,1,0
ZNF705G,16,1,0,8,7,9,7
ACTR3C,17,6,11,0,0,6,11
STEAP1B,11,3,0,8,0,11,0
MUC12,1,1,0,0,0,1,0
RGPD8,7,1,0,6,0,7,0
TRIM43B,2,1,0,1,0,2,0
GOLGA6L10,2,2,0,0,0,2,0
TMED7-TICAM2,2,2,0,0,0,2,0
